,Year,Area,Total energy generation (TWh),Fossil energy generation (TWh),Renewable energy generation (TWh),Fossil energy share of generation (%),Renewable energy share of generation (%),Coal generation (TWh),Hard Coal generation (TWh),Lignite generation (TWh),Gas generation (TWh),Nuclear generation (TWh),Hydro generation (TWh),Wind generation (TWh),Solar generation (TWh),Bioenergy generation (TWh),Coal energy share of generation (%),Hard Coal energy share of generation (%),Lignite energy share of generation (%),Gas energy share of generation (%),Nuclear energy share of generation (%),Hydro energy share of generation (%),Wind energy share of generation (%),Solar energy share of generation (%),Bioenergy energy share of generation (%),Total energy generation (TWh) (log_10),Fossil energy generation (TWh) (log_10),Renewable energy generation (TWh) (log_10),Fossil energy share of generation (%) (log_10),Renewable energy share of generation (%) (log_10),Coal generation (TWh) (log_10),Hard Coal generation (TWh) (log_10),Lignite generation (TWh) (log_10),Gas generation (TWh) (log_10),Nuclear generation (TWh) (log_10),Hydro generation (TWh) (log_10),Wind generation (TWh) (log_10),Solar generation (TWh) (log_10),Bioenergy generation (TWh) (log_10),Coal energy share of generation (%) (log_10),Hard Coal energy share of generation (%) (log_10),Lignite energy share of generation (%) (log_10),Gas energy share of generation (%) (log_10),Nuclear energy share of generation (%) (log_10),Hydro energy share of generation (%) (log_10),Wind energy share of generation (%) (log_10),Solar energy share of generation (%) (log_10),Bioenergy energy share of generation (%) (log_10)
156,2005,Denmark,51.708999999999996,41.897,9.812,81.02457986037247,18.97542013962753,15.463,15.463,0.0,8.78,0.0,0.023,6.614,0.002,3.173,29.903885203736294,29.903885203736294,0.0,16.97963604014775,0.0,0.04447968438763078,12.790810110425651,0.003867798642402677,6.136262546171847,1.7135661390352435,1.6221829267827501,0.9917575395343481,1.9086167877475066,1.2781914004991046,1.1892937558856918,1.1892937558856918,-inf,0.9434945159061026,-inf,-1.6382721639824072,0.820464190577684,-2.6989700043360187,0.5014700721004123,1.4757276168504483,1.4757276168504483,-inf,1.229928376870859,-inf,-1.3518383030176506,1.1068980515424405,-2.412536143371262,0.7879039330651687
157,2005,Estonia,10.205331000000001,10.094000000000001,0.111331,98.90908976886688,1.0909102311331205,0.0,0.0,0.0,0.544,0.0,0.022,0.054,0.0,0.035331,0.0,0.0,0.0,5.330547338444975,0.0,0.21557360559887764,0.5291352137426998,0.0,0.34620141179154307,1.008827095200278,1.0040633003976671,-0.953383889983639,1.995236205197389,0.03778901481608305,-inf,-inf,-inf,-0.26440110030182007,-inf,-1.6575773191777938,-1.2676062401770314,-inf,-1.451844070226186,-inf,-inf,-inf,0.7267718044979019,-inf,-0.6664044143780719,-0.2764333353773094,-inf,-0.4606711654264638
158,2005,EU-27,3697.486217,3252.594591,444.891626,87.96772726414734,12.032272735852633,808.939221,465.022645,343.916576,514.391663,916.026,308.312773,68.220362,1.476688,61.003235,21.878086178677968,12.576724231234639,9.301361947443331,13.911929154325767,24.774291132942437,8.338442793443411,1.8450470940592552,0.039937620137990085,1.649856995261383,3.567906563766428,3.512229935441768,2.648254231290373,1.9443233716753396,1.0803476675239447,2.907915892470231,2.667474102049273,2.5364531083368282,2.71129392114782,2.9619078006288544,2.4889915173587114,1.8339140195889,0.1692887456898785,1.7853528662467713,1.3400093287038028,1.0995675382828447,0.9685465445703998,1.1433873573813922,1.3940012368624262,0.921084953592283,0.26600745582247187,-1.3986178180765498,0.21744630248034302
159,2005,EU27+1,4227.54796,3765.719647,461.828313,89.07574042045877,10.924259579541234,943.576221,599.659645,343.916576,667.031663,997.644,313.234064,71.124254,1.484863,70.106534,22.319704706555243,14.184573437695548,8.135131268859691,15.778216339856733,23.59864416535206,7.409355658735094,1.6823996953543725,0.035123504548012274,1.6583261659792026,3.6260885432112824,3.5758479842167445,2.664480554399134,1.9497594410054622,1.0383920111878517,2.9747769877258405,2.7779048233191506,2.5364531083368282,2.824146449718354,2.99897559497711,2.495868985195593,1.8520177242483638,0.17168638558001503,1.845758496538746,1.348688444514558,1.1518162801078682,0.9103645651255456,1.1980579065070716,1.3728870517658274,0.8697804419843103,0.2259291810370813,-1.4544021576312673,0.2196699533274634
160,2005,Finland,76.832575,53.363786000000005,23.468789,69.45463691669843,30.545363083301588,6.497,6.497,0.0,11.231,23.271,13.784,0.169942,0.00263099999999999,9.512216,8.456048752758841,8.456048752758841,0.0,14.617497851659925,30.28793451215191,17.940307219951958,0.22118482948150575,0.0034243288084513505,12.380446705059672,1.88554538856426,1.7272466338878818,1.370490680387409,1.8417012453236221,1.4849452918231494,0.8127128667653687,0.8127128667653687,-inf,1.0504184272451353,1.3668150461638477,1.1393752644399722,-0.7696992749622478,-2.5798791519142985,0.9782817035264266,0.927167478201109,0.927167478201109,-inf,1.1648730386808754,1.481269657599588,1.2538298758757125,-0.6552446635265075,-2.4654245404785584,1.092736314962167
161,2005,France,598.724843,542.4,56.324843,90.59253283732541,9.407467162674592,27.515,27.515,0.0,23.069,451.529,51.479877,0.96257,0.010501,3.391,4.595600186244485,4.595600186244485,0.0,3.8530220133190634,75.415110176078,8.598253037581072,0.16077001167629854,0.0017538941506724819,0.5663703518646211,2.7772272787803467,2.734319680859007,1.7506999898440943,1.95709240207866,0.9734727110637473,1.4395695171471754,1.4395695171471754,-inf,1.363028769038011,2.65468564863738,1.7116375005811235,-0.016567677914724077,-1.9787693415202974,0.5303277897780863,0.6623422383668285,0.6623422383668285,-inf,0.5858014902576641,1.877458369857033,0.9344102218007767,-0.7937949566950709,-2.7559966203006443,-0.24689948900226052
162,2005,Germany,904.7,841.2,63.5,92.98109870675363,7.018901293246381,288.2,134.1,154.1,72.7,163.0,19.6,27.9,1.3,14.7,31.855863822261526,14.82259312479275,17.033270697468776,8.035812976677352,18.017022217309606,2.166464021222505,3.0838952138830553,0.14369404222394164,1.6248480159168786,2.9565045903166975,2.9248992640142837,1.8027737252919755,1.968394673697586,0.8462691349752782,2.4596939764779706,2.127428777851599,2.187802638718419,1.861534410859038,2.2121876044039577,1.2922560713564761,1.4456042032735976,0.11394335230683678,1.167317334748176,1.503189386161273,1.1709241875349015,1.2312980484017217,0.9050298205423404,1.2556830140872604,0.3357514810397786,0.4890996129569001,-0.8425612380098608,0.21081274443147857
163,2005,Greece,94.97013799999999,88.563716,6.406421999999998,93.25427746561766,6.745722534382331,35.543,0.0,35.543,8.171,0.0,5.017497,1.266452,0.000953,0.121519999999999,37.42544840779319,0.0,37.42544840779319,8.60375710941896,0.0,5.283236505352871,1.3335265449440536,0.0010034733233724477,0.12795601076203447,1.9775870690725565,1.9472558305946632,0.8066155428565306,1.9696687615221067,0.8290284737839739,1.5507540815576155,-inf,1.5507540815576155,0.9122752104988123,-inf,0.7004871214915939,0.10258873417380501,-3.020907099361674,-0.9153522391452736,1.573167012485059,-inf,1.573167012485059,0.9346881414262557,-inf,0.7229000524190372,0.12500166510124838,-2.99849416843423,-0.8929393082178303
164,2005,Hungary,42.778275,40.908666999999994,1.869608,95.62953859172676,4.3704614082732425,7.023,0.343,6.68,12.379,13.834,0.202153,0.010095,0.0,1.65736,16.417211773967043,0.801808862091798,15.615402911875247,28.937585725464622,32.33884489264703,0.47255996180304144,0.0235984270052965,0.0,3.874303019464904,1.6312232680081675,1.6118153283378707,0.2717505577220084,1.9805920603297034,0.6405272897138411,0.8465226684162868,-0.46470587995722945,0.8247764624755457,1.0926855629374908,1.1409477713426621,-0.694319809246072,-1.995893676720342,-inf,0.21941685303736252,1.2152994004081195,-0.0959291479653968,1.1935531944673783,1.4614622949293232,1.5097245033344948,-0.32554307725423925,-1.6271169447285092,-inf,0.5881935850291953
165,2005,Ireland,32.015432,30.142,1.8734320000000002,94.14834695967868,5.851653040321305,6.389,6.389,0.0,11.575,0.0,0.63126,1.11191,0.0,0.130262,19.956001218412418,19.956001218412418,0.0,36.15443952154073,0.0,1.9717366300101775,3.473043874591478,0.0,0.40687253571964915,1.5053593663491722,1.4791720655017253,0.2726379341201156,1.9738126991525529,0.7672785677709433,0.80543288813214,0.80543288813214,-inf,1.0635209996899908,-inf,-0.19979172901519135,0.04606963609028807,-inf,-0.8851822580957935,1.3000735217829675,1.3000735217829675,-inf,1.5581616333408184,-inf,0.2948489046356363,0.5407102697411157,-inf,-0.39054162444496593
166,2005,Italy,339.3314259999999,290.8914819999999,48.439944,85.72488714912011,14.2751128508799,43.606,43.606,0.0,149.327,0.0,36.066733,2.343399,0.031,4.674352,12.850563389905426,12.850563389905426,0.0,44.00623949283143,0.0,10.628762984068565,0.690592977969568,0.009135611271088112,1.377518155362363,2.5306240821808714,2.463731004249607,1.6852036323961788,1.9331069220687354,1.1545795502153073,1.639546250452347,1.639546250452347,-inf,2.1741383401487067,-inf,1.5571068047987848,0.3698462402595071,-1.5086383061657274,0.6697214136406153,1.1089221682714756,1.1089221682714756,-inf,1.6435142579678352,-inf,1.0264827226179134,-0.1607778419213645,-2.039262388346599,0.1390973314597437
167,2005,Latvia,4.90595399999999,1.492,3.4139539999999897,30.41202587712814,69.58797412287186,0.0,0.0,0.0,1.486,0.0,3.32528899999999,0.0468539999999999,0.0,0.041811,0.0,0.0,0.0,30.289725504968107,0.0,67.78068037327698,0.9550436061976938,0.0,0.8522501433971881,0.690723471787238,0.17376882313665,0.5332576650854631,1.483045351349412,1.842534193298225,-inf,-inf,-inf,0.1720188094245565,-inf,0.5218293956995863,-1.329253326787459,-inf,-1.3787094452386712,-inf,-inf,-inf,1.4812953376373184,-inf,1.8311059239123482,-0.01997679857469712,-inf,-0.06943291702590929
168,2005,Lithuania,14.214184999999999,13.754999999999999,0.459185,96.7695298745584,3.230470125441592,0.0,0.0,0.0,3.017,10.337,0.450751,0.00177499999999999,0.0,0.00665899999999999,0.0,0.0,0.0,21.225276018287364,72.72312833975356,3.1711350316602744,0.012487525665382785,0.0,0.046847568115934816,1.15272196355866,1.1384605947257023,-0.3380123072904601,1.9857386311670422,0.5092657291508798,-inf,-inf,-inf,0.47957531017498845,1.014394516273535,-0.34606330111360223,-2.7508016426088897,-inf,-2.176590985107456,-inf,-inf,-inf,1.3268533466163284,1.861672552714875,0.5012147353277376,-1.9035236061675498,-inf,-1.3293129486661162
169,2005,Luxembourg,3.3446369999999996,3.135586,0.2090509999999997,93.74966550929146,6.250334490708551,0.0,0.0,0.0,3.105927,0.0,0.0929389999999998,0.052251,0.017698,0.0461629999999999,0.0,0.0,0.0,92.86290261095598,0.0,2.7787469910785476,1.562232313999995,0.5291456143073224,1.3802095713226847,0.5243489898313177,0.4963187167086409,-0.6797477506515093,1.9719697268773233,0.7959032595171729,-inf,-inf,-inf,0.4921912440938446,-inf,-1.03180200473017,-1.2819053934403337,-1.752075809233692,-1.3357059753915488,-inf,-inf,-inf,1.967842254262527,-inf,0.44384900543851236,0.19374561672834856,-0.2764247990650099,0.1399450347771335
170,2005,Malta,2.24,2.24,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35024801833416286,0.35024801833416286,-inf,2.0,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf
171,2005,Netherlands,123.16053899999999,115.71360399999999,7.446935,93.9534731980996,6.046526801900405,23.5,23.5,0.0,57.599,3.997,0.088,2.066655,0.035426,5.256854,19.08078690691667,19.08078690691667,0.0,46.76741468304227,3.2453576709338696,0.0714514573535603,1.678017177238888,0.028764083275082127,4.268294084032874,2.090471580882456,2.063384420272575,0.8719775631538942,1.9729128393901194,0.7815059822714385,1.3710678622717363,1.3710678622717363,-inf,1.760414943523006,0.6017341482601049,-1.0555173278498313,0.3152679831092735,-1.4506778817057033,0.7207259154101202,1.2805962813892806,1.2805962813892806,-inf,1.6699433626405504,0.5112625673776492,-1.145988908732287,0.22479640222681782,-1.541149462588159,0.6302543345276646
172,2005,Poland,296.935982,293.0885,3.8474819999999896,98.70427222255604,1.2957277774439575,141.881,87.123,54.758,5.165,0.0,2.200885,0.13547,0.0,1.51112699999999,47.781679756143525,29.340667780707022,18.44101197543651,1.739432171611994,0.0,0.7411984849986958,0.045622628516607325,0.0,0.5089066639286545,2.472662827563041,2.4669987782319405,0.5851765967117126,1.9943359506688993,0.11251376914867155,2.1519242407877215,1.9401328215343767,1.7384475774307995,0.7130703258556393,-inf,0.34259735051780854,-0.8681568691953054,-inf,0.17930096538562584,1.6792614132246806,1.4674699939713358,1.2657847498677584,0.24040749829259833,-inf,-0.1300654770452325,-1.3408196967583466,-inf,-0.29336186217741517
173,2005,Portugal,61.41256599999999,53.154036000000005,8.25852999999999,86.55237757041452,13.447622429585486,15.226,15.226,0.0,13.608,0.0,4.730663,1.77326299999999,0.003,1.680693,24.792971523124443,24.792971523124443,0.0,22.158331570121987,0.0,7.703086368350087,2.8874595469598034,0.004884993732390209,2.736724923690699,1.7882572438788098,1.7255362462060986,0.9169027507461607,1.9372790023272888,1.1286455068673509,1.1825858254572927,1.1825858254572927,-inf,1.1337943006045126,-inf,0.6749220111529132,0.24877315239625736,-2.5228787452803374,0.22548839126084555,1.394328581578483,1.394328581578483,-inf,1.3455370567257028,-inf,0.8866647672741034,0.46051590851744756,-2.311135989159147,0.4372311473820357
174,2005,Romania,81.32908,61.116,20.213079999999998,75.14655274595508,24.85344725404492,21.916,0.454,21.462,9.612,5.555,20.206853,0.000227,0.0,0.006,26.947310851174016,0.5582259137813927,26.389084937392624,11.818650844199885,6.830275222589509,24.845790706104136,0.0002791129568906964,0.0,0.007377434983895059,1.9102458595596683,1.786154922223803,1.3056324948655054,1.8759090626641348,1.395386635305837,1.3407612917626721,-0.34294414714289606,1.3316701905326132,0.9828137621318624,0.7446840632768864,1.3054986820875274,-3.6439741428068775,-inf,-2.221848749616356,1.4305154322030038,-0.2531900067025644,1.4214243309729448,1.0725679025721941,0.8344382037172181,1.395252822527859,-3.5542200023665456,-inf,-2.1320946091760247
175,2005,Slovakia,36.867,32.191,4.676,87.31657037458976,12.68342962541026,5.535,3.52,2.015,2.184,17.727,4.638,0.006,0.0,0.032,15.013426641712101,9.547834106382401,5.465592535329699,5.9239970705509,48.083652046545694,12.580356416307268,0.016274717226788186,0.0,0.08679849187620366,1.566637798944483,1.507734468072263,0.6698745024898025,1.9410966691277798,1.1032367035453194,0.7431176252147416,0.546542663478131,0.3042750504771283,0.3392526340326997,1.248635244699329,0.6663307443019686,-2.221848749616356,-inf,-1.494850021680094,1.1764798262702585,0.9799048645336478,0.737637251532645,0.7726148350882165,1.6819974457548457,1.0996929453574853,-1.7884865485608394,-inf,-1.0614878206245772
176,2005,Slovenia,20.387345,16.812622,3.5747229999999997,82.46597092461035,17.534029075389657,5.271,0.519,4.752,0.339,5.884,3.460965,0.0,3.5e-05,0.113723,25.85427381544777,2.5456968526308845,23.308576962816883,1.6627962100999423,28.861041003622596,16.97604567931724,0.0,0.00017167512493657217,0.55781172094748,1.3093606722261084,1.2256354487953787,0.5532423946035931,1.9162747765692703,1.2438817223774847,0.7218930162149574,-0.28483264215154214,0.6768764319731371,-0.4698003017969178,0.7696726640554925,0.5391972073889775,-inf,-4.455931955649724,-0.9441516921907003,1.4125323439888489,0.4058066856223494,1.3675157597470287,0.22083902597697377,1.460311991829384,1.2298365351628688,-inf,-3.7652926278758327,-0.25351236441680874
177,2005,Spain,363.510935,321.241183,42.269752,88.37180730202792,11.62819269797207,79.053,73.636,5.417,79.011,57.539,18.392932,21.176,0.047979,2.652841,21.747076191806993,20.256887182774843,1.490189009032149,21.735522206505284,15.828684768451327,5.0598015710311435,5.825409351165735,0.01319877763787216,0.7297829981373188,2.5605174796757444,2.5068312165666025,1.626029699796195,1.946313736890858,1.0655122201204508,1.8979183557195078,1.867090189051021,0.7337588355872027,1.8976875584643553,1.7599623097917805,1.2646509652317517,1.3258439282932917,-1.3189488080357112,0.4237112209993109,1.3374008760437637,1.3065727093752768,0.17324135591145848,1.3371700787886112,1.199444830116036,0.7041334855560075,0.7653264486175475,-1.8794662877114554,-0.1368062586764332
178,2005,Sweden,159.01026299999998,77.780326,81.22993699999999,48.91528668184142,51.08471331815859,0.648,0.648,0.0,0.597,72.377,72.803,0.935,0.002127,7.48980999999999,0.4075208654928142,0.4075208654928142,0.0,0.3754474640419908,45.517187780514526,45.78509501616257,0.5880123599317612,0.001337649507566691,4.710268292556683,2.2014251558954534,1.8908697590699186,1.9097161164060426,1.6894446031744654,1.7082909605105894,-0.18842499412940664,-0.18842499412940664,-inf,-0.2240256688706309,1.8596005777988818,1.8621492756949234,-0.029188389127482197,-2.6722325100972713,0.874470800743768,-0.38985015002485995,-0.38985015002485995,-inf,-0.4254508247660842,1.6581754219034286,1.66072411979947,-0.23061354502293555,-2.873657665992724,0.6730456448483148
179,2005,United Kingdom,530.061743,513.125056,16.936687,96.80477091137662,3.19522908862336,134.637,134.637,0.0,152.64,81.618,4.921291,2.903892,0.008175,9.103299,25.400248514067915,25.400248514067915,0.0,28.79664529948919,15.397828852553122,0.9284373122547723,0.5478403296123183,0.0015422731611852995,1.7174035138770614,2.724326460322327,2.710223221860329,1.2288284615830263,1.985896761538002,0.5045020012606994,2.1291644260666898,2.1291644260666898,-inf,2.1836683573600197,1.9117859484425712,0.6920790459846381,0.4629804602800377,-2.087512238667676,0.9591988074700163,1.4048379657443628,1.4048379657443628,-inf,1.459341897037693,1.1874594881202443,-0.032247414337688844,-0.2613460000422891,-2.811838698990003,0.2348723471476894
180,2006,Austria,69.000695,28.331927,40.668767999999986,41.06035018922637,58.939649810773645,7.042869,6.391816,0.651053,10.668192,0.0,35.656085,1.75279299999999,0.022387,3.234442,10.20695371256768,9.263408143932466,0.9435455686352148,15.460992095804256,0.0,51.67496501303358,2.540254123527293,0.03244460073916648,4.687549886272887,1.8388534651306585,1.4522761141252922,1.609261016296746,1.6134226489946337,1.7704075511660877,0.8477496104275097,0.8056242645326498,-0.1863836555629554,1.028090823271135,-inf,1.5521336563873795,0.24373063014630017,-1.6500041007371435,0.5097993677795543,1.0088961452968512,0.9667707994019914,-0.025237120693613845,1.1892373581404767,-inf,1.713280191256721,0.40487716501564175,-1.488857565867802,0.6709459026488959
181,2006,Belgium,90.940585,87.987588,2.9529970000000003,96.75282823395077,3.247171766049229,6.848,6.848,0.0,23.022,46.645,0.359336,0.366259,0.001623,2.225779,7.5301912781845415,7.5301912781845415,0.0,25.31542984906024,51.29173074925788,0.3951327121988494,0.40274537490604445,0.0017846817237870199,2.4475089972205484,1.9587577435952248,1.9444214125672676,0.47026300575813385,1.9856636689720428,0.511505262162909,0.8355637516690968,0.8355637516690968,-inf,1.36214304958196,1.6688050974118163,-0.44449927091628627,-0.43621169468612475,-2.789681480173768,0.34748204057134174,0.876806008073872,0.876806008073872,-inf,1.4033853059867352,1.7100473538165915,-0.4032570145115111,-0.3949694382813495,-2.748439223768993,0.38872429697611705
182,2006,Bulgaria,64.56002099999999,60.327,4.233021,93.4432781550675,6.5567218449324844,19.083,4.796,14.287,2.159,19.493,4.212974,0.020047,0.0,0.0,29.558540571106686,7.428746034639611,22.12979453646708,3.344174872557739,30.193608518188057,6.525670120212631,0.031051724719854096,0.0,0.0,1.8099636629807834,1.780511728833051,0.6266504230125166,1.9705480658522676,0.8166867600317331,1.2806466502961948,0.6808791744268111,1.1549410447303274,0.33425264233423074,1.2898786827904163,0.6245887789247656,-1.6979506096237496,-inf,-inf,1.4706829873154112,0.8709155114460276,1.3449773817495438,0.5242889793534473,1.479915019809633,0.8146251159439821,-1.5079142726045331,-inf,-inf
183,2006,Croatia,15.18,8.533,6.647,56.21212121212122,43.787878787878796,2.257,2.234,0.023,2.061,0.0,6.617,0.019,0.0,0.011,14.868247694334654,14.716732542819502,0.15151515151515152,13.57707509881423,0.0,43.59025032938077,0.1251646903820817,0.0,0.07246376811594203,1.1812717715594616,0.9311017456326387,0.8226256787741407,1.7498299740731773,1.6413539072146792,0.35353155907776207,0.3490831687795902,-1.6382721639824072,0.31407799177921286,-inf,0.8206611346435955,-1.7212463990471711,-inf,-1.958607314841775,1.1722597875183005,1.1678113972201287,-0.8195439355418687,1.1328062202197513,-inf,1.639389363084134,-0.9025181706066325,-inf,-1.1398790864012365
184,2006,Cyprus,4.652512,4.651,0.001511999999999999,99.967501427186,0.032498572813998094,0.0,0.0,0.0,0.0,0.0,0.0,0.000354999999999999,0.001002,0.000155,0.0,0.0,0.0,0.0,0.0,0.0,0.007630286606461176,0.021536752618800344,0.0033315335887365793,0.667687501959078,0.6675463395115164,-2.8204482088348124,1.9998588375524384,-1.4881357107938906,-inf,-inf,-inf,-inf,-inf,-inf,-3.449771646944907,-2.999132278468773,-3.8096683018297086,-inf,-inf,-inf,-inf,-inf,-inf,-2.1174591489039853,-1.666819780427851,-2.4773558037887864
185,2006,Czech Republic,133.301019,129.78256,3.518459,97.36051605126887,2.639483948731104,49.649,6.03,43.619,1.567,26.046,2.5503,0.0494,0.000592,0.918167,37.24577679334919,4.52359632749694,32.72218046585225,1.1755348996994537,19.539235480262903,1.9131886756244523,0.03705898152211424,0.00044410763281562,0.6887921839517219,2.1248334693267292,2.113216336496401,0.546352494633699,1.9883828671696717,0.42151902530696966,1.6959105056238366,0.7803173121401513,1.6396757048130588,0.1950689964685901,1.4157410362223435,0.40659127089715197,-1.3062730510763532,-3.2276782932770804,-0.03707832034308572,1.5710770362971074,0.655483842813422,1.5148422354863296,0.07023552714186088,1.2909075668956143,0.2817578015704227,-1.4311065204030824,-3.3525117626038097,-0.16191178966981495
186,2006,Denmark,70.17699999999999,60.976,9.200999999999999,86.88886672271543,13.11113327728458,24.566,24.566,0.0,9.401,0.0,0.023,6.108,0.002,3.068,35.005771121592545,35.005771121592545,0.0,13.396126936175671,0.0,0.032774270772475314,8.703706342533879,0.002849936588910897,4.3718027273893165,1.8461947986001934,1.785158931428092,0.9638350307021479,1.9389641328278986,1.1176402321019545,1.390334447511852,1.390334447511852,-inf,0.9731740526829722,-inf,-1.6382721639824072,0.7858990283843835,-2.6989700043360187,0.48685535527694335,1.5441396489116583,1.5441396489116583,-inf,1.1269792540827788,-inf,-1.4844669625826006,0.9397042297841901,-2.5451648029362124,0.6406605566767499
187,2006,Estonia,9.731799,9.602,0.129799,98.66623837997477,1.3337616200252391,0.0,0.0,0.0,0.539,0.0,0.0135,0.076299,0.0,0.04,0.0,0.0,0.0,5.538544312310603,0.0,0.13872049761816907,0.7840174257606433,0.0,0.4110236966464269,0.9881931304589113,0.982361701633147,-0.886728653422821,1.9941685711742356,0.1250782161182678,-inf,-inf,-inf,-0.26841123481326123,-inf,-1.869666231504994,-1.1174811540153409,-inf,-1.3979400086720375,-inf,-inf,-inf,0.7433956347278275,-inf,-0.8578593619639051,-0.10567428447425212,-inf,-0.3861331391309488
188,2006,EU-27,3757.056164,3288.495242,468.560922,87.52850898291761,12.471491017082384,816.229869,478.336816,337.893053,541.64984,914.557,311.382272,78.78721,2.46947,69.842055,21.72525065824382,12.731691918353764,8.993558739890053,14.41686832339832,24.342382974288697,8.287932317425959,2.09704637250134,0.06572885504513847,1.8589569053884392,3.5748476873532344,3.516997217831389,2.6707660655937433,1.9421495304781544,1.095918378240509,2.911812483238686,2.679733808365839,2.5287792628764634,2.733718619194633,2.9612107781711323,2.49329388314623,1.8964557215852782,0.39260375456576047,1.8441170093634682,1.3369647958854516,1.1048861210126046,0.9539315755232292,1.1588709318413988,1.386363090817898,0.9184461957929955,0.3216080342320437,-1.182243932787474,0.2692693220102339
189,2006,EU27+1,4299.337217999999,3812.669913999999,486.667304,88.68041097212674,11.319589027873276,965.079869,627.186816,337.893053,682.47784,990.007999999999,315.975026,83.012263,2.480165,79.11993,22.447177787299594,14.587988431662497,7.859189355637097,15.874024422710454,23.026991133776175,7.349389219275706,1.9308153510837267,0.057687147442547985,1.840282024604845,3.6334015102886696,3.581229207389141,2.6872321698116965,1.9478276971004713,1.0538306595230267,2.9845632565879576,2.79739692053316,2.5287792628764634,2.8340885544351937,2.9956387040337287,2.499652758254464,1.9191422533379814,0.39448057445759366,1.8982858943547045,1.351161746299288,1.1639954102444903,0.8953777525877938,1.200687044146524,1.362237193745059,0.8662512479657941,0.28574074304931174,-1.238920935831076,0.2648843840660348
190,2006,Finland,98.37933199999989,75.91268099999999,22.4666509999999,77.16324095390287,22.836759046097125,16.325,16.325,0.0,12.323,22.906,11.493691,0.155641,0.00337899999999999,10.8139399999999,16.593932554858185,16.593932554858185,0.0,12.526004953967375,23.2833457336344,11.683034196654244,0.15820497744383968,0.0034346645085982018,10.992085207490442,1.9929038693546515,1.8803143296281666,1.3515383389692495,1.8874104602735151,1.358634469614598,1.2128531899471116,1.2128531899471116,-inf,1.0907164484810987,1.359949256382866,1.060459517245322,-0.8078759874989381,-2.471211808225105,1.0339839556093815,1.21994932059246,1.21994932059246,-inf,1.0978125791264473,1.3670453870282144,1.0675556478906705,-0.8007798568535895,-2.4641156775797564,1.04108008625473
191,2006,France,592.3216449999999,529.982,62.33964499999989,89.47537279344235,10.524627206557666,22.889,22.889,0.0,21.76,450.191,56.3036969999999,2.18257999999999,0.012103,3.377,3.8642855943581145,3.8642855943581145,0.0,3.6736796947543606,76.00448232817833,9.50559505553776,0.3684788523978371,0.0020433155030152588,0.5701294268927148,2.7725576032002928,2.724261119726404,1.7947643248099243,1.9517035165261114,1.0222067216096313,1.3596268191503518,1.3596268191503518,-inf,1.3376588910261424,2.6533968085467605,1.7505369123288874,0.33897017124211926,-1.9171069667118206,0.5285310606354114,0.587069215950059,0.587069215950059,-inf,0.5651012878258495,1.8808392053464678,0.9779793091285947,-0.4335874319581736,-2.6896645699121136,-0.2440265425648814
192,2006,Germany,922.6,850.1,72.5,92.14177324951224,7.858226750487752,289.0,137.9,151.1,75.3,167.4,20.0,31.4,2.2,18.9,31.32451766746152,14.94688922610015,16.37762844136137,8.161716887058313,18.144374593539997,2.1677866897897244,3.4034251029698677,0.23845653587686974,2.0485584218512893,2.965013450272248,2.9294700161774894,1.8603380065709938,1.9644565659052415,0.8953245562987457,2.4608978427565478,2.13956426617585,2.1792644643390253,1.8767949762007006,2.2237554536572413,1.3010299956639813,1.4969296480732148,0.3424226808222063,1.276461804173244,1.4958843924843,1.1745508159036018,1.2142510140667775,0.9117815259284526,1.2587420033849934,0.33601654539173326,0.531916197800967,-0.6225907694500417,0.3114483539009961
193,2006,Greece,92.44371299999999,84.76400000000001,7.679712999999989,91.69255241835648,8.307447581643535,32.264,0.0,32.264,10.61,0.0,5.86484899999999,1.699353,0.001386,0.114124999999999,34.90123768611502,0.0,34.90123768611502,11.477254272553939,0.0,6.344237817448971,1.838256972651023,0.0014992907089311743,0.1234535008346095,1.9658773805871144,1.9282114428115082,0.8853449902339467,1.9623340622243939,0.9194676096468324,1.5087182089995623,-inf,1.5087182089995623,1.0257153839013406,-inf,0.768256834983351,0.23028360254661132,-2.858236769724212,-0.9426192094576484,1.542840828412448,-inf,1.542840828412448,1.0598380033142263,-inf,0.8023794543962366,0.2644062219594969,-2.8241141503113263,-0.9084965900447628
194,2006,Hungary,42.86105,41.36743,1.49362,96.5152043638688,3.4847956361311723,7.002,0.352,6.65,13.16,13.461,0.185746,0.043364,0.0,1.26451,16.336510654778635,0.8212584619368866,15.51525219284175,30.70386749741315,31.40613680719441,0.43336782463332085,0.10117344302111124,0.0,2.9502543684767404,1.632062806080993,1.6166585406806602,0.17424012030757552,1.984595734599667,0.5421773142265824,0.8452221064290137,-0.45345733652186904,0.8228216453031046,1.1192558892779367,1.1290773242527368,-0.7310805299045734,-1.3628706642509332,-inf,0.10192226818231884,1.2131593003480208,-0.08552014260286209,1.1907588392221116,1.4871930831969435,1.4970145181717438,-0.3631433359855665,-0.9949334703319261,-inf,0.4698594621013258
