LOCATION,Country,SUBJECT,Subject,MEASURE,Measure,TIME,Time,Unit Code,Unit,Value,Flag Codes,Flags
CHL,Chile,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,20302.78872,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,10261.47065,,
EST,Estonia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,24515.48846,,
IND,India,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,4515.004016,,
IDN,Indonesia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,9213.212404,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,30647.09474,,
RUS,Russia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,22798.67392,,
SVN,Slovenia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,28931.42375,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,12272.38559,,
BRIICS,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,8882.735464,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,43142.64072,,
OECD,OECD - Total,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,35919.59014,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,11726.7759,,
LVA,Latvia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,19256.6901,,
LTU,Lithuania,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,22884.80424,,
EA19,Euro area (19 countries),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,37386.51478,,
CRI,Costa Rica,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,14068.15482,,
EU27_2020,European Union – 27 countries (from 01/02/2020),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2011,2011,USD,US Dollar,34403.67055,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,43883.37889,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,46477.65505,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,42290.47772,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,42290.87908,,
CZE,Czech Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,29258.90484,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,44808.54928,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,40872.85482,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,37684.19806,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,43359.54104,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,24911.06261,,
HUN,Hungary,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,23275.23189,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,42006.54194,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,46382.57425,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,36091.37396,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,37628.67599,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,33557.03044,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,96535.746,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,17220.06914,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,47271.96825,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,32916.9131,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,65349.21618,,
POL,Poland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,23455.56031,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,26438.14043,,
SVK,Slovak Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,26894.99457,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,31724.63151,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,45432.30697,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,59933.61708,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,20627.44073,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,38511.14214,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,51729.31015,,
BRA,Brazil,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,15120.06353,,
CHL,Chile,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,21446.53761,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,11127.3668,,
EST,Estonia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,25946.94461,,
IND,India,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,4828.51004,,
IDN,Indonesia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,9833.689556,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,31859.55364,,
RUS,Russia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,24303.49105,,
SVN,Slovenia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,29048.32582,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,12186.13165,,
BRIICS,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,9468.88806,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,44354.7323,,
OECD,OECD - Total,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,36880.8737,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,12115.05968,,
LVA,Latvia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,21297.47253,,
LTU,Lithuania,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,24703.69804,,
EA19,Euro area (19 countries),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,37758.48796,,
CRI,Costa Rica,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,14852.9299,,
EU27_2020,European Union – 27 countries (from 01/02/2020),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2012,2012,USD,US Dollar,34870.62879,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,47761.90128,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,47936.67802,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,43672.71225,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,44298.51446,,
CZE,Czech Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,30828.52638,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,46742.9396,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,41492.91837,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,39528.47364,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,44993.66785,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,25986.57667,,
HUN,Hungary,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,24556.71529,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,44404.73132,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,47869.67354,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,36267.92536,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,39436.68259,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,34244.23949,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,100561.3662,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,17461.79826,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,49242.78672,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,36084.86585,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,66956.28602,,
POL,Poland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,24272.84255,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,27936.00633,,
SVK,Slovak Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,27917.45728,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,32452.65967,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,46312.29365,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,62225.1124,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,22373.13655,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,40232.72232,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,53241.1042,,
BRA,Brazil,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,15669.13989,,
CHL,Chile,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,22352.53071,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,11837.58943,,
EST,Estonia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,27418.68959,,
IND,India,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,5023.278018,,
IDN,Indonesia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,10188.33185,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,34339.17931,,
RUS,Russia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,26073.87355,,
SVN,Slovenia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,29979.61882,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,12616.60638,,
BRIICS,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,9973.232637,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,45907.25962,,
OECD,OECD - Total,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,38229.24821,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,12799.50832,,
LVA,Latvia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,22637.1973,,
LTU,Lithuania,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,26721.6019,,
EA19,Euro area (19 countries),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,39013.97157,,
CRI,Costa Rica,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,15542.36837,,
EU27_2020,European Union – 27 countries (from 01/02/2020),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2013,2013,USD,US Dollar,36072.5223,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,47603.88086,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,48813.53445,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,44929.93336,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,45753.78294,,
CZE,Czech Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,32504.21762,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,47905.47705,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,41749.86471,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,40144.05949,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,47011.28041,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,26625.18861,,
HUN,Hungary,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,25699.75061,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,45995.00305,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,51156.2477,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,36475.97606,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,39559.76347,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,35324.26029,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,104917.9456,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,18178.39742,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,49233.23036,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,37084.79425,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,65895.66771,,
POL,Poland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,25162.87551,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,28742.31312,,
SVK,Slovak Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,28930.03402,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,33544.35202,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,47184.71942,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,64103.0098,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,24104.98458,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,41584.04206,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,55081.5426,,
BRA,Brazil,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,15800.089,,
CHL,Chile,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,22687.933,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,12438.63032,,
EST,Estonia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,28917.83402,,
IND,India,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,5243.086188,,
IDN,Indonesia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,10398.95973,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,34381.46833,,
RUS,Russia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,25761.66151,,
SVN,Slovenia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,30872.72868,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,12717.61306,,
BRIICS,"BRIICS economies - Brazil, Russia, India, Indonesia, China and South Africa",T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,10318.10084,,
G-7,G7,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,47193.24594,,
OECD,OECD - Total,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,39342.2604,,
COL,Colombia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,13365.99354,,
LVA,Latvia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,23810.21838,,
LTU,Lithuania,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,28184.49908,,
EA19,Euro area (19 countries),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,40044.06791,,
CRI,Costa Rica,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,16615.97415,,
EU27_2020,European Union – 27 countries (from 01/02/2020),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2014,2014,USD,US Dollar,37103.85688,,
AUS,Australia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,47232.62912,,
AUT,Austria,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,49942.05633,,
BEL,Belgium,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,46201.68591,,
CAN,Canada,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,44670.05438,,
CZE,Czech Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,33909.30928,,
DNK,Denmark,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,49058.14238,,
FIN,Finland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,42490.21111,,
FRA,France,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,40829.89332,,
DEU,Germany,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,47609.55716,,
GRC,Greece,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,26760.15224,,
HUN,Hungary,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,26806.59529,,
ISL,Iceland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,49203.29504,,
IRL,Ireland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,69119.70393,,
ITA,Italy,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,37206.33182,,
JPN,Japan,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,40908.78155,,
KOR,Korea,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,37902.36101,,
LUX,Luxembourg,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,107898.3035,,
MEX,Mexico,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,18454.80148,,
NLD,Netherlands,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,50288.35283,,
NZL,New Zealand,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,37246.95119,,
NOR,Norway,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,60352.71696,,
POL,Poland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,26534.72321,,
PRT,Portugal,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,29660.84591,,
SVK,Slovak Republic,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,29972.92259,,
ESP,Spain,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,34929.20969,,
SWE,Sweden,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,49103.06178,,
CHE,Switzerland,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,66020.20949,,
TUR,Turkey,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,25855.91268,,
GBR,United Kingdom,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,42916.96965,,
USA,United States,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,56731.07461,,
BRA,Brazil,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,14816.29036,,
CHL,Chile,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,22603.76841,,
CHN,China (People's Republic of),T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,12865.80038,,
EST,Estonia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,29222.74804,,
IND,India,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,5426.068277,,
IDN,Indonesia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,10364.39728,,
ISR,Israel,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,35482.65092,,
RUS,Russia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,24085.31286,,
SVN,Slovenia,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,31631.83845,,
ZAF,South Africa,T_GDPPOP,GDP per head of population,CPC,"USD, current prices, current PPPs",2015,2015,USD,US Dollar,12772.25182,,
