"COUNTRY","Pays","SERIES","Séries","TIME","Temps","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"POL","Pologne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2019","2019","PLN","Zloty","0","Unités","2020","2020",61712.7594835998,,
"POL","Pologne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2020","2020","PLN","Zloty","0","Unités","2020","2020",62809.9318823876,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2000","2000","EUR","Euro","0","Unités","2020","2020",18391.1536030292,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2001","2001","EUR","Euro","0","Unités","2020","2020",18465.7504854595,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2002","2002","EUR","Euro","0","Unités","2020","2020",18456.6339440883,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2003","2003","EUR","Euro","0","Unités","2020","2020",18414.589626847,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2004","2004","EUR","Euro","0","Unités","2020","2020",18444.580613037,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2005","2005","EUR","Euro","0","Unités","2020","2020",18338.7026281587,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2006","2006","EUR","Euro","0","Unités","2020","2020",17940.1774498268,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2007","2007","EUR","Euro","0","Unités","2020","2020",18059.5686575411,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2008","2008","EUR","Euro","0","Unités","2020","2020",18001.6134213644,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2009","2009","EUR","Euro","0","Unités","2020","2020",18836.9999440177,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2010","2010","EUR","Euro","0","Unités","2020","2020",18758.063627976,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2011","2011","EUR","Euro","0","Unités","2020","2020",18304.720109677,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2012","2012","EUR","Euro","0","Unités","2020","2020",17518.7142652721,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2013","2013","EUR","Euro","0","Unités","2020","2020",17854.9923037467,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2014","2014","EUR","Euro","0","Unités","2020","2020",17548.173971575,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2015","2015","EUR","Euro","0","Unités","2020","2020",17496.0787587402,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2016","2016","EUR","Euro","0","Unités","2020","2020",17394.6342841443,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2017","2017","EUR","Euro","0","Unités","2020","2020",17473.219458408,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2018","2018","EUR","Euro","0","Unités","2020","2020",17762.2429320327,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2019","2019","EUR","Euro","0","Unités","2020","2020",18227.7799478687,,
"PRT","Portugal","CNPNCU","en prix constants 2020 et en monnaie nationale ","2020","2020","EUR","Euro","0","Unités","2020","2020",18509.3387223291,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2000","2000","EUR","Euro","0","Unités","2020","2020",9292.20264112369,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2001","2001","EUR","Euro","0","Unités","2020","2020",9292.20180676509,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2002","2002","EUR","Euro","0","Unités","2020","2020",9771.74904487778,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2003","2003","EUR","Euro","0","Unités","2020","2020",9963.88074854835,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2004","2004","EUR","Euro","0","Unités","2020","2020",10105.6715164337,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2005","2005","EUR","Euro","0","Unités","2020","2020",10728.0326050646,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2006","2006","EUR","Euro","0","Unités","2020","2020",11097.9799371017,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2007","2007","EUR","Euro","0","Unités","2020","2020",11778.27511679,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2008","2008","EUR","Euro","0","Unités","2020","2020",11898.4447135789,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2009","2009","EUR","Euro","0","Unités","2020","2020",12305.7018921134,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2010","2010","EUR","Euro","0","Unités","2020","2020",12842.1291407408,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2011","2011","EUR","Euro","0","Unités","2020","2020",12732.7857024771,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2012","2012","EUR","Euro","0","Unités","2020","2020",12570.0164643912,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2013","2013","EUR","Euro","0","Unités","2020","2020",12668.8111430801,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2014","2014","EUR","Euro","0","Unités","2020","2020",12921.364519055,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2015","2015","EUR","Euro","0","Unités","2020","2020",13432.7478136349,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2016","2016","EUR","Euro","0","Unités","2020","2020",13858.8427697124,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2017","2017","EUR","Euro","0","Unités","2020","2020",14274.100500247,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2018","2018","EUR","Euro","0","Unités","2020","2020",14675.376970517,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2019","2019","EUR","Euro","0","Unités","2020","2020",15157.4583051619,,
"SVK","République slovaque","CNPNCU","en prix constants 2020 et en monnaie nationale ","2020","2020","EUR","Euro","0","Unités","2020","2020",15274.6190554203,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2000","2000","EUR","Euro","0","Unités","2020","2020",26835.5103705659,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2001","2001","EUR","Euro","0","Unités","2020","2020",26695.3912711188,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2002","2002","EUR","Euro","0","Unités","2020","2020",26828.8438838573,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2003","2003","EUR","Euro","0","Unités","2020","2020",26693.7830844726,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2004","2004","EUR","Euro","0","Unités","2020","2020",26353.4776373851,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2005","2005","EUR","Euro","0","Unités","2020","2020",26468.6237261298,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2006","2006","EUR","Euro","0","Unités","2020","2020",26343.6232426802,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2007","2007","EUR","Euro","0","Unités","2020","2020",26628.4593802965,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2008","2008","EUR","Euro","0","Unités","2020","2020",27569.6535543904,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2009","2009","EUR","Euro","0","Unités","2020","2020",29308.1327356186,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2010","2010","EUR","Euro","0","Unités","2020","2020",29030.3960533749,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2011","2011","EUR","Euro","0","Unités","2020","2020",28510.8736879262,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2012","2012","EUR","Euro","0","Unités","2020","2020",27714.6988692579,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2013","2013","EUR","Euro","0","Unités","2020","2020",27715.9766255396,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2014","2014","EUR","Euro","0","Unités","2020","2020",27629.6193639937,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2015","2015","EUR","Euro","0","Unités","2020","2020",28041.1237232851,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2016","2016","EUR","Euro","0","Unités","2020","2020",27882.0422972112,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2017","2017","EUR","Euro","0","Unités","2020","2020",27518.918986759,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2018","2018","EUR","Euro","0","Unités","2020","2020",27313.674876204,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2019","2019","EUR","Euro","0","Unités","2020","2020",27329.0954592498,,
"ESP","Espagne","CNPNCU","en prix constants 2020 et en monnaie nationale ","2020","2020","EUR","Euro","0","Unités","2020","2020",26536.6300197304,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2000","2000","SEK","Couronne suédoise","0","Unités","2020","2020",328424.395804752,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2001","2001","SEK","Couronne suédoise","0","Unités","2020","2020",332320.336469926,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2002","2002","SEK","Couronne suédoise","0","Unités","2020","2020",336665.387208157,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2003","2003","SEK","Couronne suédoise","0","Unités","2020","2020",339567.682957037,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2004","2004","SEK","Couronne suédoise","0","Unités","2020","2020",350723.332748232,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2005","2005","SEK","Couronne suédoise","0","Unités","2020","2020",359566.153155639,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2006","2006","SEK","Couronne suédoise","0","Unités","2020","2020",369608.011658822,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2007","2007","SEK","Couronne suédoise","0","Unités","2020","2020",382528.151778584,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2008","2008","SEK","Couronne suédoise","0","Unités","2020","2020",390232.272281542,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2009","2009","SEK","Couronne suédoise","0","Unités","2020","2020",391723.875908334,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2010","2010","SEK","Couronne suédoise","0","Unités","2020","2020",396660.644475461,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2011","2011","SEK","Couronne suédoise","0","Unités","2020","2020",402647.99968379,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2012","2012","SEK","Couronne suédoise","0","Unités","2020","2020",411425.311617368,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2013","2013","SEK","Couronne suédoise","0","Unités","2020","2020",415936.353542286,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2014","2014","SEK","Couronne suédoise","0","Unités","2020","2020",420843.440855767,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2015","2015","SEK","Couronne suédoise","0","Unités","2020","2020",427080.237256046,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2016","2016","SEK","Couronne suédoise","0","Unités","2020","2020",433803.105362442,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2017","2017","SEK","Couronne suédoise","0","Unités","2020","2020",436262.104982188,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2018","2018","SEK","Couronne suédoise","0","Unités","2020","2020",438516.646542843,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2019","2019","SEK","Couronne suédoise","0","Unités","2020","2020",443305.079242333,,
"SWE","Suède","CNPNCU","en prix constants 2020 et en monnaie nationale ","2020","2020","SEK","Couronne suédoise","0","Unités","2020","2020",449059.26735019,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2000","2000","CHF","Franc suisse","0","Unités","2020","2020",75780.1238831893,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2001","2001","CHF","Franc suisse","0","Unités","2020","2020",80102.1576722356,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2002","2002","CHF","Franc suisse","0","Unités","2020","2020",81689.7174118374,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2003","2003","CHF","Franc suisse","0","Unités","2020","2020",81231.6891245599,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2004","2004","CHF","Franc suisse","0","Unités","2020","2020",80630.2927436921,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2005","2005","CHF","Franc suisse","0","Unités","2020","2020",81857.7890254396,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2006","2006","CHF","Franc suisse","0","Unités","2020","2020",82114.2561520859,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2007","2007","CHF","Franc suisse","0","Unités","2020","2020",83110.7863606507,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2008","2008","CHF","Franc suisse","0","Unités","2020","2020",83537.3703599903,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2009","2009","CHF","Franc suisse","0","Unités","2020","2020",85214.7283858278,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2010","2010","CHF","Franc suisse","0","Unités","2020","2020",84826.18708731,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2011","2011","CHF","Franc suisse","0","Unités","2020","2020",85169.0445967479,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2012","2012","CHF","Franc suisse","0","Unités","2020","2020",86575.4210882634,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2013","2013","CHF","Franc suisse","0","Unités","2020","2020",87713.16209198,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2014","2014","CHF","Franc suisse","0","Unités","2020","2020",87869.6901889519,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2015","2015","CHF","Franc suisse","0","Unités","2020","2020",88354.6222669411,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2016","2016","CHF","Franc suisse","0","Unités","2020","2020",87743.0492214662,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2017","2017","CHF","Franc suisse","0","Unités","2020","2020",87337.2594270023,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2018","2018","CHF","Franc suisse","0","Unités","2020","2020",87086.236455251,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2019","2019","CHF","Franc suisse","0","Unités","2020","2020",88349.455003045,,
"CHE","Suisse","CNPNCU","en prix constants 2020 et en monnaie nationale ","2020","2020","CHF","Franc suisse","0","Unités","2020","2020",86899.8703061253,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2000","2000","GBP","Livre sterling","0","Unités","2020","2020",31541.7177987325,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2001","2001","GBP","Livre sterling","0","Unités","2020","2020",32868.8222203629,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2002","2002","GBP","Livre sterling","0","Unités","2020","2020",33396.9396663795,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2003","2003","GBP","Livre sterling","0","Unités","2020","2020",34384.6406170179,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2004","2004","GBP","Livre sterling","0","Unités","2020","2020",35455.2126657929,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2005","2005","GBP","Livre sterling","0","Unités","2020","2020",35591.2121584131,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2006","2006","GBP","Livre sterling","0","Unités","2020","2020",36515.1417129368,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2007","2007","GBP","Livre sterling","0","Unités","2020","2020",37518.1142377218,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2008","2008","GBP","Livre sterling","0","Unités","2020","2020",36625.4577512646,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2009","2009","GBP","Livre sterling","0","Unités","2020","2020",36780.3516203366,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2010","2010","GBP","Livre sterling","0","Unités","2020","2020",36763.9456916879,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2011","2011","GBP","Livre sterling","0","Unités","2020","2020",36114.711424304,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2012","2012","GBP","Livre sterling","0","Unités","2020","2020",35658.8119140386,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2013","2013","GBP","Livre sterling","0","Unités","2020","2020",36127.8684095308,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2014","2014","GBP","Livre sterling","0","Unités","2020","2020",36208.8215781433,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2015","2015","GBP","Livre sterling","0","Unités","2020","2020",36594.0861210782,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2016","2016","GBP","Livre sterling","0","Unités","2020","2020",37012.8961883943,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2017","2017","GBP","Livre sterling","0","Unités","2020","2020",36985.2690152157,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2018","2018","GBP","Livre sterling","0","Unités","2020","2020",37050.9045432879,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2019","2019","GBP","Livre sterling","0","Unités","2020","2020",37605.8536812765,,
"GBR","Royaume-Uni","CNPNCU","en prix constants 2020 et en monnaie nationale ","2020","2020","GBP","Livre sterling","0","Unités","2020","2020",36986.555345623,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2000","2000","USD","Dollar des États-Unis","0","Unités","2020","2020",55365.7025952572,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2001","2001","USD","Dollar des États-Unis","0","Unités","2020","2020",55834.5992657734,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2002","2002","USD","Dollar des États-Unis","0","Unités","2020","2020",56274.6593658597,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2003","2003","USD","Dollar des États-Unis","0","Unités","2020","2020",56965.5637217267,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2004","2004","USD","Dollar des États-Unis","0","Unités","2020","2020",58023.4299368342,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2005","2005","USD","Dollar des États-Unis","0","Unités","2020","2020",58092.3516733398,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2006","2006","USD","Dollar des États-Unis","0","Unités","2020","2020",59013.8598788514,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2007","2007","USD","Dollar des États-Unis","0","Unités","2020","2020",60187.9847451486,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2008","2008","USD","Dollar des États-Unis","0","Unités","2020","2020",59986.2658883191,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2009","2009","USD","Dollar des États-Unis","0","Unités","2020","2020",60471.1085097494,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2010","2010","USD","Dollar des États-Unis","0","Unités","2020","2020",61047.8742268296,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2011","2011","USD","Dollar des États-Unis","0","Unités","2020","2020",61131.6800040717,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2012","2012","USD","Dollar des États-Unis","0","Unités","2020","2020",61634.2010319128,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2013","2013","USD","Dollar des États-Unis","0","Unités","2020","2020",61346.9094055764,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2014","2014","USD","Dollar des États-Unis","0","Unités","2020","2020",62263.4103581447,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2015","2015","USD","Dollar des États-Unis","0","Unités","2020","2020",63844.5557683489,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2016","2016","USD","Dollar des États-Unis","0","Unités","2020","2020",63941.8570447087,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2017","2017","USD","Dollar des États-Unis","0","Unités","2020","2020",64618.4522648294,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2018","2018","USD","Dollar des États-Unis","0","Unités","2020","2020",65302.9401423,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2019","2019","USD","Dollar des États-Unis","0","Unités","2020","2020",66382.5055522274,,
"USA","États-Unis","CNPNCU","en prix constants 2020 et en monnaie nationale ","2020","2020","USD","Dollar des États-Unis","0","Unités","2020","2020",69391.8064217965,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2000","2000","ILS","Sheqel","0","Unités","2020","2020",149023.295473242,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2001","2001","ILS","Sheqel","0","Unités","2020","2020",151562.92581971,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2002","2002","ILS","Sheqel","0","Unités","2020","2020",145764.236483124,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2003","2003","ILS","Sheqel","0","Unités","2020","2020",140800.736067679,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2004","2004","ILS","Sheqel","0","Unités","2020","2020",138532.397698369,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2005","2005","ILS","Sheqel","0","Unités","2020","2020",138745.146269056,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2006","2006","ILS","Sheqel","0","Unités","2020","2020",142689.006825931,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2007","2007","ILS","Sheqel","0","Unités","2020","2020",145358.262396447,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2008","2008","ILS","Sheqel","0","Unités","2020","2020",141688.394402985,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2009","2009","ILS","Sheqel","0","Unités","2020","2020",138508.518216515,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2010","2010","ILS","Sheqel","0","Unités","2020","2020",137433.282781167,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2011","2011","ILS","Sheqel","0","Unités","2020","2020",138661.832560736,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2012","2012","ILS","Sheqel","0","Unités","2020","2020",140906.247904297,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2013","2013","ILS","Sheqel","0","Unités","2020","2020",141955.467048201,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2014","2014","ILS","Sheqel","0","Unités","2020","2020",142284.709060316,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2015","2015","ILS","Sheqel","0","Unités","2020","2020",146354.453706514,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2016","2016","ILS","Sheqel","0","Unités","2020","2020",151670.851710816,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2017","2017","ILS","Sheqel","0","Unités","2020","2020",155704.807604987,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2018","2018","ILS","Sheqel","0","Unités","2020","2020",159435.588694551,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2019","2019","ILS","Sheqel","0","Unités","2020","2020",162419.742929962,,
"ISR","Israel","CNPNCU","en prix constants 2020 et en monnaie nationale ","2020","2020","ILS","Sheqel","0","Unités","2020","2020",161534.294083323,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2000","2000","EUR","Euro","0","Unités","2020","2020",18152.8086972534,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2001","2001","EUR","Euro","0","Unités","2020","2020",18892.9400754557,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2002","2002","EUR","Euro","0","Unités","2020","2020",18946.7823423149,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2003","2003","EUR","Euro","0","Unités","2020","2020",19342.4521825814,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2004","2004","EUR","Euro","0","Unités","2020","2020",20290.6840292348,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2005","2005","EUR","Euro","0","Unités","2020","2020",21063.9236035827,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2006","2006","EUR","Euro","0","Unités","2020","2020",21754.9804495102,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2007","2007","EUR","Euro","0","Unités","2020","2020",22235.3620895402,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2008","2008","EUR","Euro","0","Unités","2020","2020",22569.6400928235,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2009","2009","EUR","Euro","0","Unités","2020","2020",22771.23602256,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2010","2010","EUR","Euro","0","Unités","2020","2020",23436.4575060552,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2011","2011","EUR","Euro","0","Unités","2020","2020",23360.8252140535,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2012","2012","EUR","Euro","0","Unités","2020","2020",22646.905029708,,
"SVN","Slovenie","CNPNCU","en prix constants 2020 et en monnaie nationale ","2013","2013","EUR","Euro","0","Unités","2020","2020",22306.5360844427,,
