Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées
21120;Docteur Calmette - Martre;NON;30;0;0;0;0;NON;NON;2021-11-24T12:52:15+01:00;48.89896935848292,2.308651325238316;Clichy;
20047;Cours de Vincennes - Davout;OUI;48;42;4;2;2;OUI;OUI;2022-03-10T15:58:15+01:00;48.847238029965595,2.4107042336224986;Paris;
7024;Rapp - Place du Général Gouraud;OUI;31;1;29;18;11;OUI;OUI;2022-03-10T15:55:13+01:00;48.85810288510693,2.300407290458679;Paris;
12125;Pyramide - Parc Floral;OUI;50;37;11;2;9;OUI;OUI;2022-03-10T15:56:32+01:00;48.837442,2.440452;Paris;
31101;Jules Guesde - Laennec;OUI;19;11;7;1;6;OUI;OUI;2022-03-10T15:58:06+01:00;48.87628983900398,2.5006942078471184;Rosny-sous-Bois;
31026;Demi-Lune - Aristide Briand;OUI;20;20;0;0;0;OUI;OUI;2022-03-10T15:52:02+01:00;48.87626381919953,2.4562818557024;Montreuil;
20004;Commandant l'Herminier - Gallieni;OUI;17;15;1;1;0;OUI;OUI;2022-03-10T15:57:44+01:00;48.847040552603,2.4160453677177;Paris;
17001;Guy Môquet - Saint-Ouen;OUI;53;51;1;0;1;OUI;OUI;2022-03-10T15:54:06+01:00;48.892777719023975,2.3270335793495183;Paris;
12129;Bois de Vincennes - Porte Jaune;OUI;35;31;3;1;2;OUI;OUI;2022-03-10T15:57:39+01:00;48.838751246689455,2.4605489149689674;Paris;
19113;Pré Saint-Gervais - Lilas;OUI;28;24;4;0;4;OUI;OUI;2022-03-10T15:58:01+01:00;48.87787062698808,2.39590734243393;Paris;
35004;Place du Président Salvador Allende;OUI;60;55;4;1;3;OUI;OUI;2022-03-10T15:57:55+01:00;48.897307310356055,2.40079153681279;Pantin;
33104;Square Edmond Pépin;OUI;30;25;3;0;3;OUI;OUI;2022-03-10T15:57:48+01:00;48.88365620689917,2.4033531546592717;Le Pré-Saint-Gervais;
13021;Boussingault - Tolbiac;OUI;28;24;3;2;1;OUI;OUI;2022-03-10T15:57:07+01:00;48.82603516605852,2.342176808004326;Paris;
13020;Paul Klee - Place Augusta Holmes;OUI;43;4;37;17;20;OUI;OUI;2022-03-10T15:56:42+01:00;48.838946417408025,2.3704235663952966;Paris;
15019;Paul Barruel - Vaugirard;OUI;39;35;4;2;2;OUI;OUI;2022-03-10T15:50:26+01:00;48.84014918546239,2.3044332861900334;Paris;
10110;Louis Blanc - Jemmapes;OUI;31;30;0;0;0;OUI;OUI;2022-03-10T15:56:46+01:00;48.879330755297346,2.368448562920093;Paris;
10037;Quai de Valmy;OUI;26;25;1;1;0;OUI;OUI;2022-03-10T15:53:11+01:00;48.88126951579429,2.368186041712761;Paris;
20002;Square de la rue Pixérécourt;OUI;15;14;0;0;0;OUI;OUI;2022-03-10T15:58:01+01:00;48.8736824,2.3960278;Paris;
5029;Georges Bernanos - Port Royal;OUI;30;25;5;0;5;OUI;OUI;2022-03-10T15:57:28+01:00;48.84014521347377,2.3373574018478394;Paris;
9036;Athènes - Clichy;OUI;20;12;8;1;7;OUI;OUI;2022-03-10T15:50:27+01:00;48.878113787876,2.32956021945824;Paris;
31707;Edouard Vaillant - Galliéni;OUI;49;49;0;0;0;NON;NON;2020-08-14T04:12:17+02:00;48.85846288166117,2.4147954583168034;Bagnolet;
15125;Parc Suzanne Lenglen;OUI;52;13;38;22;16;OUI;OUI;2022-03-10T15:58:22+01:00;48.833250690537874,2.2765403240919113;Paris;
10152;Gare du Nord - Place de Valenciennes;OUI;25;25;0;0;0;OUI;OUI;2022-03-10T15:57:14+01:00;48.879089,2.354235;Paris;
16014;Eylau - Trocadéro;OUI;24;20;4;3;1;OUI;OUI;2022-03-10T15:57:25+01:00;48.863354122370744,2.2864209115505223;Paris;
17029;Pierre Demours - Laugier;OUI;37;35;2;2;0;OUI;OUI;2022-03-10T15:58:17+01:00;48.8813072,2.294846;Paris;
13039;Ivry - Simone Weil;OUI;18;14;4;1;3;OUI;OUI;2022-03-10T15:55:08+01:00;48.823283932030755,2.3659095168113713;Paris;
10004;Metz - Faubourg Saint-Denis;OUI;48;28;19;16;3;OUI;OUI;2022-03-10T15:58:11+01:00;48.870893,2.353521;Paris;
11103;Pelée - Alphonse Baudin;OUI;38;33;5;5;0;OUI;OUI;2022-03-10T15:57:05+01:00;48.8600265,2.3710541;Paris;
8008;Joseph Sansboeuf - Saint Lazare;OUI;18;3;15;13;2;OUI;OUI;2022-03-10T15:57:06+01:00;48.87531563065266,2.3229019716382027;Paris;
22013;Mairie de Neuilly sur Seine;OUI;31;11;19;2;17;OUI;OUI;2022-03-10T15:55:27+01:00;48.88494728765838,2.2677031159400944;Neuilly-sur-Seine;
14101;Gare Montparnasse - Edgar Quinet;OUI;33;24;9;7;2;OUI;OUI;2022-03-10T15:57:44+01:00;48.841487851078895,2.3233232282800524;Paris;
19025;Botzaris - Crimée;OUI;21;20;0;0;0;OUI;OUI;2022-03-10T15:58:28+01:00;48.87959698690176,2.3887913337477067;Paris;
21029;Cours de l'Ile Seguin - Parc Billancourt;OUI;29;12;17;8;9;OUI;OUI;2022-03-10T15:53:44+01:00;48.82714055843935,2.234234511852265;Boulogne-Billancourt;
7111;Ecole Militaire - Place Joffre;OUI;26;1;25;22;3;OUI;OUI;2022-03-10T15:57:03+01:00;48.852060203582795,2.301799356937409;Paris;
10017;Gare de l'Est - Fidélité;OUI;15;3;11;3;8;OUI;OUI;2022-03-10T15:56:42+01:00;48.874575,2.356796;Paris;
41210;Hôtel de ville de Fontenay-sous-Bois;OUI;20;20;0;0;0;OUI;OUI;2022-03-10T15:54:28+01:00;48.84949749106274,2.4750164151191716;Fontenay-sous-Bois;
42304;Marc Sangnier - Division Leclerc;OUI;24;4;20;18;2;OUI;OUI;2022-03-10T15:58:13+01:00;48.78599652305309,2.329955510795116;Cachan;
21316;Cimetière d'Issy-les-Moulineaux;OUI;24;23;1;0;1;OUI;OUI;2022-03-10T15:55:50+01:00;48.81769977392539,2.260931208729744;Issy-les-Moulineaux;
10012;Vinaigriers - Magenta;OUI;25;22;1;0;1;OUI;OUI;2022-03-10T15:57:30+01:00;48.8731167,2.3593052;Paris;
31021;Résistance - Hoche;OUI;29;25;4;0;4;OUI;OUI;2022-03-10T15:56:52+01:00;48.864273423741956,2.435784414410591;Montreuil;
15123;Commerce - Letellier;OUI;44;33;11;4;7;OUI;OUI;2022-03-10T15:56:17+01:00;48.84797660373612,2.2966245196598805;Paris;
21030;Fessart - Château;OUI;20;14;6;5;1;OUI;OUI;2022-03-10T15:57:22+01:00;48.84245,2.23989;Boulogne-Billancourt;
21031;Cimetière de Boulogne-Billancourt;OUI;40;14;25;21;4;OUI;OUI;2022-03-10T15:56:28+01:00;48.830764,2.252024;Boulogne-Billancourt;
5107;Pontoise - La Tournelle;OUI;23;9;13;9;4;OUI;OUI;2022-03-10T15:53:36+01:00;48.85045800918843,2.352454275492188;Paris;
16101;Malakoff - Place de la Porte Maillot;OUI;31;11;6;0;6;OUI;OUI;2022-03-10T15:55:25+01:00;48.876733496637506,2.2834577411413193;Paris;
42305;Vanne - Saussaies;OUI;20;10;10;0;10;OUI;OUI;2022-03-10T15:51:00+01:00;48.786404,2.338848;Cachan;
11032;Jean-Pierre Timbaud - Vaucouleurs;OUI;47;38;9;5;4;OUI;OUI;2022-03-10T15:57:22+01:00;48.867937,2.377885;Paris;
16003;André Maurois - Joseph et Marie Hackin;OUI;29;17;11;9;2;OUI;OUI;2022-03-10T15:58:00+01:00;48.8778983,2.2789591;Paris;
12043;Daumesnil - Hébrard;OUI;40;25;14;8;6;OUI;OUI;2022-03-10T15:57:34+01:00;48.8429,2.38474;Paris;
22501;Théâtre de La Garenne;OUI;20;18;1;0;1;OUI;OUI;2022-03-10T15:57:27+01:00;48.905768309295276,2.2353921022349748;La Garenne-Colombes;
21219;Amaury Duval - Gabriel Péri;OUI;36;35;1;0;1;OUI;OUI;2022-03-10T15:49:12+01:00;48.81718759671675,2.323841750621796;Montrouge;
31025;Paul Signac - Aristide Briand;OUI;35;32;2;0;2;OUI;OUI;2022-03-10T15:56:12+01:00;48.86950262156371,2.4502260982990265;Montreuil;
13128;Quai de la Gare - Pont de Bercy;OUI;30;5;24;19;5;OUI;OUI;2022-03-10T15:58:25+01:00;48.837307879720484,2.3740861260598494;Paris;
5014;Jean Calvin - Tournefort;OUI;28;23;2;2;0;OUI;OUI;2022-03-10T15:55:36+01:00;48.84158856925782,2.348489575088024;Paris;
42701;Charles Gide - Fort de Bicêtre;OUI;30;22;8;0;8;OUI;OUI;2022-03-10T15:50:03+01:00;48.8071937956922,2.353984415531159;Le Kremlin-Bicêtre;
20122;Vitruve - Davout;OUI;23;21;2;1;1;OUI;OUI;2022-03-10T15:49:21+01:00;48.86053161154489,2.4091592812626543;Paris;
16020;Place de la Porte de Passy;OUI;36;33;3;0;3;OUI;OUI;2022-03-10T15:54:15+01:00;48.857341095470794,2.2644165538827115;Paris;
18027;Damrémont - Ordener;OUI;30;27;3;1;2;OUI;OUI;2022-03-10T15:56:44+01:00;48.893400392981874,2.336266523912805;Paris;
11038;Temple - Charlot;OUI;45;1;43;39;4;OUI;OUI;2022-03-10T15:54:34+01:00;48.86570934379584,2.365273725072355;Paris;
8020;Batignolles - Beudant;OUI;44;41;3;0;3;OUI;OUI;2022-03-10T15:55:22+01:00;48.88216401466375,2.319852970540523;Paris;
17015;Place de Lévis;OUI;48;42;3;2;1;OUI;OUI;2022-03-10T15:57:49+01:00;48.883546851533254,2.3131933808326726;Paris;
15023;La Motte-Picquet - Grenelle;OUI;34;17;14;12;2;OUI;OUI;2022-03-10T15:55:59+01:00;48.84858321339195,2.299347817897797;Paris;
4001;Arcole - Notre-Dame;OUI;31;7;21;16;5;OUI;OUI;2022-03-10T15:55:35+01:00;48.85388354132773,2.3493797332048416;Paris;
23003;Président Wilson - Baudin;OUI;28;0;28;12;16;OUI;OUI;2022-03-10T15:58:22+01:00;48.89826887103676,2.2849336266517644;Levallois-Perret;
17023;Porte d'Asnières;OUI;36;34;2;1;1;OUI;OUI;2022-03-10T15:56:50+01:00;48.89035817610495,2.3036286234855656;Paris;
19108;Gaston Tessier - Rosa Parks RER;OUI;37;22;14;12;2;OUI;OUI;2022-03-10T15:57:55+01:00;48.8963765,2.3743692;Paris;
10105;Mazagran - Bonne Nouvelle;OUI;25;13;9;5;4;OUI;OUI;2022-03-10T15:57:53+01:00;48.870047123655254,2.351124845445156;Paris;
4002;Marché aux fleurs;OUI;23;8;13;9;4;OUI;OUI;2022-03-10T15:58:25+01:00;48.85525811539143,2.3473754525184636;Paris;
42209;Place de l'Europe - Quai de Bercy;OUI;17;7;10;6;4;OUI;OUI;2022-03-10T15:49:38+01:00;48.82529858840266,2.3945679143071175;Charenton-le-Pont;
43001;Paris - Laitières;OUI;22;11;10;2;8;OUI;OUI;2022-03-10T15:57:58+01:00;48.84630274151258,2.4207553267478947;Vincennes;
22206;Louis Pasteur - Albert Petit;OUI;31;27;4;0;4;OUI;OUI;2022-03-10T15:52:59+01:00;48.796261,2.317289;Bagneux;
17003;Jacques Kellner - Saint-Ouen;OUI;45;42;3;1;2;OUI;OUI;2022-03-10T15:56:42+01:00;48.895809485802886,2.327897409164145;Paris;
15064;Javel - André Citroën;OUI;45;1;44;39;5;OUI;OUI;2022-03-10T15:58:16+01:00;48.846276485475,2.2786368057131767;Paris;
15030;Emeriau - Beaugrenelle;OUI;74;13;61;59;2;OUI;OUI;2022-03-10T15:58:05+01:00;48.84791249714942,2.2843059897422795;Paris;
16011;Victor Hugo - La Pompe;OUI;41;38;2;0;2;OUI;OUI;2022-03-10T15:57:51+01:00;48.86795222470859,2.28146318346262;Paris;
25001;Colmar - Victor Hugo;OUI;32;7;24;9;15;OUI;OUI;2022-03-10T15:55:19+01:00;48.88652251096166,2.173960916697979;Rueil-Malmaison;
14010;Jean Moulin - Place Victor et Hélène Basch;OUI;41;36;4;0;4;OUI;OUI;2022-03-10T15:54:33+01:00;48.82764910240992,2.326196730136872;Paris;
35007;Benjamin Delessert - Jean Lolive;OUI;21;19;0;0;0;OUI;OUI;2022-03-10T15:58:02+01:00;48.89392043619345,2.417981922626496;Pantin;
31007;Paris - Désiré Préaux;OUI;49;46;3;1;2;OUI;OUI;2022-03-10T15:49:15+01:00;48.85742876694898,2.4323049187660217;Montreuil;
13032;Italie - Jardin Joan Miro;OUI;26;24;2;1;1;OUI;OUI;2022-03-10T15:57:20+01:00;48.81990914045756,2.3592948541045193;Paris;
41101;Paul Doumer - Stalingrad;OUI;24;10;14;12;2;OUI;OUI;2022-03-10T15:57:25+01:00;48.806518992198676,2.3368880152702336;Arcueil;
18038;Rond-Point de la Chapelle;OUI;49;45;3;2;1;OUI;OUI;2022-03-10T15:53:12+01:00;48.895126609314104,2.359971106052399;Paris;
23004;Paul Vaillant-Couturier - Victor Hugo;OUI;36;3;32;12;20;OUI;OUI;2022-03-10T15:55:07+01:00;48.89819702263572,2.293848017974069;Levallois-Perret;
43010;La Jarry - Place Diderot;OUI;25;21;3;0;3;OUI;OUI;2022-03-10T15:58:29+01:00;48.849726940367326,2.452013790607453;Vincennes;
15004;Vaugirard - Pasteur;OUI;21;17;4;3;1;OUI;OUI;2022-03-10T15:57:28+01:00;48.84040868803496,2.3154367133975033;Paris;
23010;Voltaire - Anatole France;OUI;27;6;21;12;9;OUI;OUI;2022-03-10T15:56:17+01:00;48.891999360256904,2.284262739121914;Levallois-Perret;
15057;Lucien Bossoutrot - Général Martial Vallin;OUI;39;4;34;19;15;OUI;OUI;2022-03-10T15:56:19+01:00;48.83695604631085,2.274107225239277;Paris;
18007;Goutte d'or - Barbès;OUI;20;16;3;2;1;OUI;OUI;2022-03-10T15:57:04+01:00;48.88512432362698,2.349696233868599;Paris;
19128;Quai de l'Oise - Aisne;OUI;30;23;5;0;5;OUI;OUI;2022-03-10T15:55:37+01:00;48.8906231,2.3833701;Paris;
11017;Charonne - Bureau;OUI;47;38;7;2;5;OUI;OUI;2022-03-10T15:56:31+01:00;48.854176,2.396093;Paris;
18006;Square Louise Michel;OUI;36;35;0;0;0;OUI;OUI;2022-03-10T15:57:46+01:00;48.88468735450907,2.3441386967897415;Paris;
6027;Blaise-Desgoffe - Vaugirard;OUI;32;20;12;10;2;OUI;OUI;2022-03-10T15:57:06+01:00;48.84612887774711,2.324267216026783;Paris;
15022;Emile Zola - Fondary;OUI;42;13;29;29;0;OUI;OUI;2022-03-10T15:54:14+01:00;48.847051143113745,2.2953405976295476;Paris;
22015;Île de la Jatte;OUI;23;1;21;15;6;OUI;OUI;2022-03-10T15:57:38+01:00;48.894036161302104,2.2666339203715324;Neuilly-sur-Seine;
17111;Lemercier - Cardinet;OUI;24;20;4;1;3;OUI;OUI;2022-03-10T15:57:57+01:00;48.890097168851746,2.317377626895905;Paris;
17119;Toqueville - Cardinet;OUI;33;27;6;0;6;OUI;OUI;2022-03-10T15:57:56+01:00;48.88490187110713,2.3109393194317818;Paris;
18041;Rochechouart - Martyrs;OUI;20;17;2;2;0;OUI;OUI;2022-03-10T15:57:21+01:00;48.88219377957169,2.3405495658516884;Paris;
51002;Placette Grégoire Collas;OUI;25;0;25;9;16;OUI;OUI;2022-03-10T15:57:24+01:00;48.94342014002797,2.2487476095557213;Argenteuil;
15102;Square Bela Bartok;OUI;24;1;23;21;2;OUI;OUI;2022-03-10T15:58:08+01:00;48.85120156830401,2.2846536710858345;Paris;
33016;Fort d'Aubervilliers;OUI;22;13;9;1;8;OUI;OUI;2022-03-10T15:54:29+01:00;48.91502382370325,2.4035281687974925;Aubervilliers;
12026;Place Ginette Hamelin;OUI;51;0;50;36;14;OUI;OUI;2022-03-10T15:56:54+01:00;48.837853,2.382064;Paris;
6012;Saint-Germain - Ciseaux;OUI;18;2;15;6;9;OUI;OUI;2022-03-10T15:57:48+01:00;48.85330527759475,2.334465461882703;Paris;
13009;Auguste Blanqui - Corvisart;OUI;26;26;0;0;0;OUI;OUI;2022-03-10T15:56:35+01:00;48.8300989,2.3502726;Paris;
21501;Pont de Suresnes;OUI;52;41;8;5;3;OUI;OUI;2022-03-10T15:56:01+01:00;48.8674150923217,2.225894667961703;Suresnes;
21319;Esplanade du Foncet - Camille Desmoulins;OUI;28;1;25;15;10;OUI;OUI;2022-03-10T15:57:38+01:00;48.827090233494964,2.2606857866048813;Issy-les-Moulineaux;
12155;Rottembourg - Général Michel Bizot;OUI;43;22;15;13;2;OUI;OUI;2022-03-10T15:56:33+01:00;48.83787825992554,2.4044052511453633;Paris;
2108;Vivienne - Montmartre;OUI;39;1;38;12;26;OUI;OUI;2022-03-10T15:58:26+01:00;48.8713475973833,2.341458834707737;Paris;
7109;Place Joffre - Frédéric le Play;OUI;38;4;33;32;1;OUI;OUI;2022-03-10T15:58:25+01:00;48.85375448693786,2.3044242337346077;Paris;
12028;Vivaldi - Antoine-Julien Hénard;OUI;27;22;5;3;2;OUI;OUI;2022-03-10T15:49:40+01:00;48.841923663276546,2.389728979467376;Paris;
9034;Godot de Mauroy - Madeleine;OUI;22;1;20;15;5;OUI;OUI;2022-03-10T15:54:16+01:00;48.869789,2.326347;Paris;
44011;Lebrun - Colonel Fabien;OUI;27;26;1;0;1;OUI;OUI;2022-03-10T15:48:33+01:00;48.78266870733145,2.381317801773548;Vitry-sur-Seine;
12101;Charenton - Prague;OUI;26;13;13;9;4;OUI;OUI;2022-03-10T15:58:24+01:00;48.848175129981016,2.376358449431232;Paris;
15129;Hôpital Necker;OUI;40;33;6;5;1;OUI;OUI;2022-03-10T15:57:43+01:00;48.846043490118454,2.313245013356209;Paris;
3102;Bourg l'Abbé - Saint-Martin;OUI;42;28;13;11;2;OUI;OUI;2022-03-10T15:57:53+01:00;48.86393331949257,2.352406270802021;Paris;
20015;Bagnolet - Orteaux;OUI;36;30;5;1;4;OUI;OUI;2022-03-10T15:56:43+01:00;48.85708641027236,2.3984125256538396;Paris;
8027;Mairie du 8ème;OUI;14;5;7;1;6;OUI;OUI;2022-03-10T15:58:17+01:00;48.877932,2.318264;Paris;
15039;Abbé Groult - Convention;OUI;12;11;1;1;0;OUI;OUI;2022-03-10T15:57:10+01:00;48.83596927866069,2.302064039509349;Paris;
21315;Jules Guesdes - Général de Gaulle;OUI;24;20;3;0;3;OUI;OUI;2022-03-10T15:57:18+01:00;48.81930581291959,2.278934195637703;Issy-les-Moulineaux;
15006;Cherche-Midi - Hôpital Necker;OUI;38;36;2;0;2;OUI;OUI;2022-03-10T15:57:29+01:00;48.84461063309956,2.317914068698883;Paris;
21402;Place Aimé Césaire;OUI;27;16;11;4;7;OUI;OUI;2022-03-10T15:58:24+01:00;48.783194713067815,2.2429127991199493;Clamart;
23102;Hôtel de Ville de Sèvres;OUI;32;24;7;5;2;OUI;OUI;2022-03-10T15:53:43+01:00;48.824363561288756,2.2131047397851944;Sèvres;
13052;Leredde - Tolbiac;OUI;44;5;35;25;10;OUI;OUI;2022-03-10T15:57:56+01:00;48.828876296639876,2.374438270926476;Paris;
15127;Place Charles Michels;OUI;37;20;15;15;0;OUI;OUI;2022-03-10T15:56:02+01:00;48.846401,2.28502;Paris;
11011;Richard Lenoir - Voltaire;OUI;25;13;12;4;8;OUI;OUI;2022-03-10T15:57:46+01:00;48.86164273877979,2.3727491497993474;Paris;
20105;Benoît Frachon - République;OUI;30;21;7;3;4;OUI;OUI;2022-03-10T15:57:26+01:00;48.85230729014318,2.415605485439301;Paris;
15018;Dutot - Place Alleray;OUI;56;49;7;1;6;OUI;OUI;2022-03-10T15:54:53+01:00;48.83682609176588,2.307170109557766;Paris;
13035;Choisy - Tolbiac;OUI;26;19;5;3;2;OUI;OUI;2022-03-10T15:56:58+01:00;48.82591155587,2.3602393269539;Paris;
33103;Jean Jaurès - Jules Jacquemin;OUI;24;18;5;1;4;OUI;OUI;2022-03-10T15:50:48+01:00;48.88433053604843,2.4082902455152104;Le Pré-Saint-Gervais;
20044;Davout - Volga;OUI;28;28;0;0;0;OUI;OUI;2022-03-10T15:54:16+01:00;48.852919679957296,2.410522909779111;Paris;
14032;Mairie du 14ème;OUI;32;32;0;0;0;OUI;OUI;2022-03-10T15:51:38+01:00;48.83254578122993,2.325492314994335;Paris;
41203;Stalingrad - Rigollots;OUI;20;19;1;0;1;OUI;OUI;2022-03-10T15:55:25+01:00;48.84997403844251,2.45557576417923;Fontenay-sous-Bois;
17009;Paul Bodin - Clichy;OUI;34;28;5;3;2;OUI;OUI;2022-03-10T15:57:02+01:00;48.89239614618928,2.317142598330975;Paris;
15001;Gare Montparnasse - Arrivée;OUI;43;21;22;12;10;OUI;OUI;2022-03-10T15:56:03+01:00;48.843827994314886,2.3225811123847966;Paris;
5007;Ecoles - Carmes;OUI;36;3;33;19;14;OUI;OUI;2022-03-10T15:57:43+01:00;48.848904447989405,2.3473486304283147;Paris;
14026;Plantes - Moulin Vert;OUI;45;43;2;1;1;OUI;OUI;2022-03-10T15:53:18+01:00;48.83005755305626,2.3232302069664006;Paris;
16105;Crevaux - Bugeaud;OUI;31;29;2;1;1;OUI;OUI;2022-03-10T15:49:23+01:00;48.870809428669546,2.281149007691853;Paris;
16012;Flandrin - Longchamp;OUI;42;23;16;5;11;OUI;OUI;2022-03-10T15:58:17+01:00;48.86877849178477,2.274354539176829;Paris;
16036;Porte Molitor;OUI;60;47;10;6;4;OUI;OUI;2022-03-10T15:58:28+01:00;48.84524763511433,2.2569015249609947;Paris;
8117;Place de la Madeleine - Royale;OUI;26;1;25;10;15;OUI;OUI;2022-03-10T15:57:08+01:00;48.86922805264812,2.3244211077690125;Paris;
12015;Place de la Nation - Picpus;OUI;36;30;5;4;1;OUI;OUI;2022-03-10T15:49:39+01:00;48.84682168154762,2.400113046169281;Paris;
26004;Gare RER les Grésillons;OUI;22;5;15;7;8;OUI;OUI;2022-03-10T15:56:43+01:00;48.919898633572764,2.31458459136273;Asnières-sur-Seine;
1006;Grande Truanderie - Saint-Denis;OUI;33;7;27;13;14;OUI;OUI;2022-03-10T15:56:17+01:00;48.8626302,2.3498075;Paris;
11112;Jules Vallès - Charonne;OUI;23;17;6;2;4;OUI;OUI;2022-03-10T15:57:09+01:00;48.85428437993525,2.384767457842827;Paris;
6010;Chevreuse - Montparnasse;OUI;15;4;10;0;10;OUI;OUI;2022-03-10T15:56:34+01:00;48.841739161230905,2.331552216736739;Paris;
