id;station;working;capacity;avail. station;avail. bike;mech. bike;elec. bike;atm;bike return;data actualization;geo;commune;arrond
8015;Roquépine - Malesherbes;True;37;6;30;21;9;True;True;2022-03-10T15:58:29+01:00;48.87345073390807,2.320404499769211;Paris;75108
16016;Paul Doumer - La Tour;True;34;23;10;1;9;True;True;2022-03-10T15:57:12+01:00;48.860116109626574,2.280840481911055;Paris;75116
7026;Place de Finlande;True;25;1;24;11;13;True;True;2022-03-10T15:57:53+01:00;48.86240833596654,2.311362437903881;Paris;75107
21108;Mairie de Clichy;True;51;26;23;20;3;True;True;2022-03-10T15:57:28+01:00;48.903653634660834,2.3059353232383732;Clichy;92024
14116;Romain Rolland;True;25;12;13;9;4;True;True;2022-03-10T15:56:40+01:00;48.820215229662765,2.3234144234418346;Montrouge;75114
12108;Bercy.;True;66;3;63;45;18;True;True;2022-03-10T15:57:54+01:00;48.839966914994,2.3788625746965;Paris;75112
2110;Jeûneurs - Mulhouse;True;28;0;25;12;13;True;True;2022-03-10T15:57:43+01:00;48.868997,2.346925;Paris;75102
8105;François 1er - Lincoln;True;31;7;24;8;16;True;True;2022-03-10T15:58:06+01:00;48.86951797934417,2.302426218841562;Paris;75108
11107;Faidherbe - Dahomey;True;44;31;13;9;4;True;True;2022-03-10T15:57:27+01:00;48.851358329771806,2.383823134795429;Paris;75111
4109;Mornay - Sully;True;15;0;15;12;3;True;True;2022-03-10T15:58:28+01:00;48.84970399548416,2.364460788667202;Paris;75104
23302;Parc de Sceaux - Centre-Ville;True;33;24;8;2;6;True;True;2022-03-10T15:49:28+01:00;48.7769529826096,2.2957214713096623;Sceaux;92071
8049;Georges V - François 1er;True;22;5;17;0;17;True;True;2022-03-10T15:58:13+01:00;48.87034,2.30082;Paris;75108
21952;Place Tony de Graaff;True;42;18;23;20;3;True;True;2022-03-10T15:57:48+01:00;48.8181645,2.2458109;Meudon;92048
12154;Square Georges Melies;True;40;30;9;7;2;True;True;2022-03-10T15:58:06+01:00;48.84070239213081,2.409667745232582;Paris;75112
10164;Claude Vellefaux - Sambre et Meuse;True;34;29;3;2;1;True;True;2022-03-10T15:58:27+01:00;48.875022,2.370478;Paris;75110
9015;Lamartine - Faubourg Montmartre;True;32;17;11;10;1;True;True;2022-03-10T15:55:42+01:00;48.87661398289084,2.339765690267086;Paris;75109
19021;Mairie du 19ème;True;27;25;2;1;1;True;True;2022-03-10T15:56:35+01:00;48.88256264247959,2.3812624812126164;Paris;75119
22002;Argenson - Château;True;25;5;19;10;9;True;True;2022-03-10T15:55:12+01:00;48.888559314669514,2.2642001509666447;Neuilly-sur-Seine;92051
13022;Butte aux Cailles - Esperance;True;36;27;4;3;1;True;True;2022-03-10T15:58:07+01:00;48.82758774190948,2.3492151126265526;Paris;75113
11110;Roquette - Folie Regnault;True;52;48;4;0;4;True;True;2022-03-10T15:57:36+01:00;48.859246959155485,2.386553623578705;Paris;75111
12153;Terroirs de France - Lheureux;True;55;1;53;39;14;True;True;2022-03-10T15:56:40+01:00;48.83212027074841,2.388618104159832;Paris;75112
5028;Censier - Jardin des Plantes;True;28;4;24;22;2;True;True;2022-03-10T15:57:54+01:00;48.84107178161383,2.355475388467312;Paris;75105
17005;Brochant - Clichy;True;53;50;3;2;1;True;True;2022-03-10T15:51:55+01:00;48.89032998912038,2.319730559929781;Paris;75117
14016;René Coty - Parc Montsouris;True;55;49;4;0;4;True;True;2022-03-10T15:57:36+01:00;48.82479134498032,2.336124926805496;Paris;75114
12033;François Truffaut - Saint Emilion;True;66;9;57;53;4;True;True;2022-03-10T15:57:20+01:00;48.83372354344807,2.386601903271428;Paris;75112
12120;Lac Daumesnil - Saint-Maurice;True;50;33;15;10;5;True;True;2022-03-10T15:58:28+01:00;48.82774555743318,2.4183654785156246;Paris;75112
22012;Madeleine Michelis - Roule;True;25;14;11;11;0;True;True;2022-03-10T15:55:18+01:00;48.88260431301364,2.2773634269833565;Neuilly-sur-Seine;92051
18142;Jessaint - Marx Dormoy;True;30;26;3;1;2;True;True;2022-03-10T15:57:09+01:00;48.88484543106364,2.358930408954621;Paris;75118
18014;Léon - Doudeauville;True;13;12;1;1;0;True;True;2022-03-10T15:55:15+01:00;48.88832421845225,2.353573372638597;Paris;75118
14127;Odessa - Départ;True;39;36;3;1;2;True;True;2022-03-10T15:57:37+01:00;48.842885590080826,2.3244281485676765;Paris;75114
42011;Quai Marcel Boyer - Victor Hugo;True;29;28;1;0;1;True;True;2022-03-10T15:55:05+01:00;48.82255636666729,2.392039597034455;Ivry-sur-Seine;94041
15009;Suffren - Pérignon;True;46;45;1;0;1;True;True;2022-03-10T15:52:17+01:00;48.84717561492764,2.307052147596786;Paris;75115
23005;Gare de Clichy-Levallois;True;26;15;11;7;4;True;True;2022-03-10T15:54:27+01:00;48.89679827481989,2.2984680533409123;Levallois-Perret;92044
20117;Saint-Fargeau - Mortier;True;33;29;2;1;1;True;True;2022-03-10T15:55:52+01:00;48.87266656122256,2.407912909984589;Paris;75120
21009;Le Corbusier - Jean Jaurès;True;46;33;13;7;6;True;True;2022-03-10T15:55:14+01:00;48.83780830557548,2.2408381104469304;Boulogne-Billancourt;92012
4107;Beaumarchais - Pas de la Mule;True;18;1;15;11;4;True;True;2022-03-10T15:55:56+01:00;48.855580507049055,2.368433367343057;Paris;75104
21951;Place Centrale;True;22;21;1;1;0;True;True;2022-03-10T15:55:46+01:00;48.78740167690531,2.2278830409049992;Meudon;92048
9013;Mairie du 9ème;True;24;3;21;10;11;True;True;2022-03-10T15:56:58+01:00;48.87326713758289,2.340753448052758;Paris;75109
31017;Jean Moulin - Paul Doumer;True;20;19;1;0;1;True;True;2022-03-10T15:56:58+01:00;48.8622179854695,2.45533436536789;Montreuil;93048
13047;Boutroux - Porte de Vitry;True;49;30;18;15;3;True;True;2022-03-10T15:57:49+01:00;48.822632,2.377738;Paris;75113
23006;Jules Guesde - Alsace;True;25;17;6;1;5;True;True;2022-03-10T15:57:06+01:00;48.89056627550627,2.295077741146088;Levallois-Perret;92044
18114;Véron - Lepic;True;23;21;1;0;1;True;True;2022-03-10T15:56:22+01:00;48.88526123395252,2.334559857845307;Paris;75118
22403;Pierre Brossolette - Adolphe Pinard;True;24;17;7;5;2;True;True;2022-03-10T15:56:50+01:00;48.82177227954821,2.313155829906464;Malakoff;92046
13117;Stade Georges Carpentier;True;40;36;4;2;2;True;True;2022-03-10T15:57:46+01:00;48.82048243838136,2.366832196712494;Paris;75113
92005;Gare de Nanterre Ville;True;43;11;29;24;5;True;True;2022-03-10T15:58:24+01:00;48.8950295,2.1957932;Nanterre;92050
22103;Senard - Charles Blum;True;24;19;4;0;4;True;True;2022-03-10T15:53:54+01:00;48.857315824799,2.221091687679291;Saint-Cloud;92064
22009;Charles de Gaulle - Orléans;True;26;13;12;7;5;True;True;2022-03-10T15:58:02+01:00;48.88092225101522,2.271581590175629;Neuilly-sur-Seine;92051
21120;Docteur Calmette - Martre;False;30;0;0;0;0;False;False;2021-11-24T12:52:15+01:00;48.89896935848292,2.308651325238316;Clichy;92024
20047;Cours de Vincennes - Davout;True;48;42;4;2;2;True;True;2022-03-10T15:58:15+01:00;48.847238029965595,2.4107042336224986;Paris;75120
7024;Rapp - Place du Général Gouraud;True;31;1;29;18;11;True;True;2022-03-10T15:55:13+01:00;48.85810288510693,2.300407290458679;Paris;75107
12125;Pyramide - Parc Floral;True;50;37;11;2;9;True;True;2022-03-10T15:56:32+01:00;48.837442,2.440452;Paris;75112
31101;Jules Guesde - Laennec;True;19;11;7;1;6;True;True;2022-03-10T15:58:06+01:00;48.87628983900398,2.5006942078471184;Rosny-sous-Bois;93064
31026;Demi-Lune - Aristide Briand;True;20;20;0;0;0;True;True;2022-03-10T15:52:02+01:00;48.87626381919953,2.4562818557024;Montreuil;93048
20004;Commandant l'Herminier - Gallieni;True;17;15;1;1;0;True;True;2022-03-10T15:57:44+01:00;48.847040552603,2.4160453677177;Paris;94067
17001;Guy Môquet - Saint-Ouen;True;53;51;1;0;1;True;True;2022-03-10T15:54:06+01:00;48.892777719023975,2.3270335793495183;Paris;75117
12129;Bois de Vincennes - Porte Jaune;True;35;31;3;1;2;True;True;2022-03-10T15:57:39+01:00;48.838751246689455,2.4605489149689674;Paris;75112
19113;Pré Saint-Gervais - Lilas;True;28;24;4;0;4;True;True;2022-03-10T15:58:01+01:00;48.87787062698808,2.39590734243393;Paris;75119
35004;Place du Président Salvador Allende;True;60;55;4;1;3;True;True;2022-03-10T15:57:55+01:00;48.897307310356055,2.40079153681279;Pantin;93055
33104;Square Edmond Pépin;True;30;25;3;0;3;True;True;2022-03-10T15:57:48+01:00;48.88365620689917,2.4033531546592717;Le Pré-Saint-Gervais;75119
13021;Boussingault - Tolbiac;True;28;24;3;2;1;True;True;2022-03-10T15:57:07+01:00;48.82603516605852,2.342176808004326;Paris;75113
13020;Paul Klee - Place Augusta Holmes;True;43;4;37;17;20;True;True;2022-03-10T15:56:42+01:00;48.838946417408025,2.3704235663952966;Paris;75113
15019;Paul Barruel - Vaugirard;True;39;35;4;2;2;True;True;2022-03-10T15:50:26+01:00;48.84014918546239,2.3044332861900334;Paris;75115
10110;Louis Blanc - Jemmapes;True;31;30;0;0;0;True;True;2022-03-10T15:56:46+01:00;48.879330755297346,2.368448562920093;Paris;75110
10037;Quai de Valmy;True;26;25;1;1;0;True;True;2022-03-10T15:53:11+01:00;48.88126951579429,2.368186041712761;Paris;75119
20002;Square de la rue Pixérécourt;True;15;14;0;0;0;True;True;2022-03-10T15:58:01+01:00;48.8736824,2.3960278;Paris;75120
5029;Georges Bernanos - Port Royal;True;30;25;5;0;5;True;True;2022-03-10T15:57:28+01:00;48.84014521347377,2.3373574018478394;Paris;75105
9036;Athènes - Clichy;True;20;12;8;1;7;True;True;2022-03-10T15:50:27+01:00;48.878113787876,2.32956021945824;Paris;75109
31707;Edouard Vaillant - Galliéni;True;49;49;0;0;0;False;False;2020-08-14T04:12:17+02:00;48.85846288166117,2.4147954583168034;Bagnolet;75120
15125;Parc Suzanne Lenglen;True;52;13;38;22;16;True;True;2022-03-10T15:58:22+01:00;48.833250690537874,2.2765403240919113;Paris;75115
10152;Gare du Nord - Place de Valenciennes;True;25;25;0;0;0;True;True;2022-03-10T15:57:14+01:00;48.879089,2.354235;Paris;75110
16014;Eylau - Trocadéro;True;24;20;4;3;1;True;True;2022-03-10T15:57:25+01:00;48.863354122370744,2.2864209115505223;Paris;75116
17029;Pierre Demours - Laugier;True;37;35;2;2;0;True;True;2022-03-10T15:58:17+01:00;48.8813072,2.294846;Paris;75117
13039;Ivry - Simone Weil;True;18;14;4;1;3;True;True;2022-03-10T15:55:08+01:00;48.823283932030755,2.3659095168113713;Paris;75113
10004;Metz - Faubourg Saint-Denis;True;48;28;19;16;3;True;True;2022-03-10T15:58:11+01:00;48.870893,2.353521;Paris;75110
11103;Pelée - Alphonse Baudin;True;38;33;5;5;0;True;True;2022-03-10T15:57:05+01:00;48.8600265,2.3710541;Paris;75111
8008;Joseph Sansboeuf - Saint Lazare;True;18;3;15;13;2;True;True;2022-03-10T15:57:06+01:00;48.87531563065266,2.3229019716382027;Paris;75108
22013;Mairie de Neuilly sur Seine;True;31;11;19;2;17;True;True;2022-03-10T15:55:27+01:00;48.88494728765838,2.2677031159400944;Neuilly-sur-Seine;92051
14101;Gare Montparnasse - Edgar Quinet;True;33;24;9;7;2;True;True;2022-03-10T15:57:44+01:00;48.841487851078895,2.3233232282800524;Paris;75114
19025;Botzaris - Crimée;True;21;20;0;0;0;True;True;2022-03-10T15:58:28+01:00;48.87959698690176,2.3887913337477067;Paris;75119
21029;Cours de l'Ile Seguin - Parc Billancourt;True;29;12;17;8;9;True;True;2022-03-10T15:53:44+01:00;48.82714055843935,2.234234511852265;Boulogne-Billancourt;92012
7111;Ecole Militaire - Place Joffre;True;26;1;25;22;3;True;True;2022-03-10T15:57:03+01:00;48.852060203582795,2.301799356937409;Paris;75107
10017;Gare de l'Est - Fidélité;True;15;3;11;3;8;True;True;2022-03-10T15:56:42+01:00;48.874575,2.356796;Paris;75110
41210;Hôtel de ville de Fontenay-sous-Bois;True;20;20;0;0;0;True;True;2022-03-10T15:54:28+01:00;48.84949749106274,2.4750164151191716;Fontenay-sous-Bois;94033
42304;Marc Sangnier - Division Leclerc;True;24;4;20;18;2;True;True;2022-03-10T15:58:13+01:00;48.78599652305309,2.329955510795116;Cachan;94016
21316;Cimetière d'Issy-les-Moulineaux;True;24;23;1;0;1;True;True;2022-03-10T15:55:50+01:00;48.81769977392539,2.260931208729744;Issy-les-Moulineaux;92040
10012;Vinaigriers - Magenta;True;25;22;1;0;1;True;True;2022-03-10T15:57:30+01:00;48.8731167,2.3593052;Paris;75110
31021;Résistance - Hoche;True;29;25;4;0;4;True;True;2022-03-10T15:56:52+01:00;48.864273423741956,2.435784414410591;Montreuil;93048
15123;Commerce - Letellier;True;44;33;11;4;7;True;True;2022-03-10T15:56:17+01:00;48.84797660373612,2.2966245196598805;Paris;75115
21030;Fessart - Château;True;20;14;6;5;1;True;True;2022-03-10T15:57:22+01:00;48.84245,2.23989;Boulogne-Billancourt;92012
21031;Cimetière de Boulogne-Billancourt;True;40;14;25;21;4;True;True;2022-03-10T15:56:28+01:00;48.830764,2.252024;Boulogne-Billancourt;92012
5107;Pontoise - La Tournelle;True;23;9;13;9;4;True;True;2022-03-10T15:53:36+01:00;48.85045800918843,2.352454275492188;Paris;75105
16101;Malakoff - Place de la Porte Maillot;True;31;11;6;0;6;True;True;2022-03-10T15:55:25+01:00;48.876733496637506,2.2834577411413193;Paris;75116
42305;Vanne - Saussaies;True;20;10;10;0;10;True;True;2022-03-10T15:51:00+01:00;48.786404,2.338848;Cachan;94016
11032;Jean-Pierre Timbaud - Vaucouleurs;True;47;38;9;5;4;True;True;2022-03-10T15:57:22+01:00;48.867937,2.377885;Paris;75111
16003;André Maurois - Joseph et Marie Hackin;True;29;17;11;9;2;True;True;2022-03-10T15:58:00+01:00;48.8778983,2.2789591;Paris;75116
12043;Daumesnil - Hébrard;True;40;25;14;8;6;True;True;2022-03-10T15:57:34+01:00;48.8429,2.38474;Paris;75112
22501;Théâtre de La Garenne;True;20;18;1;0;1;True;True;2022-03-10T15:57:27+01:00;48.905768309295276,2.2353921022349748;La Garenne-Colombes;92035
21219;Amaury Duval - Gabriel Péri;True;36;35;1;0;1;True;True;2022-03-10T15:49:12+01:00;48.81718759671675,2.323841750621796;Montrouge;92049
31025;Paul Signac - Aristide Briand;True;35;32;2;0;2;True;True;2022-03-10T15:56:12+01:00;48.86950262156371,2.4502260982990265;Montreuil;93048
13128;Quai de la Gare - Pont de Bercy;True;30;5;24;19;5;True;True;2022-03-10T15:58:25+01:00;48.837307879720484,2.3740861260598494;Paris;75113
5014;Jean Calvin - Tournefort;True;28;23;2;2;0;True;True;2022-03-10T15:55:36+01:00;48.84158856925782,2.348489575088024;Paris;75105
42701;Charles Gide - Fort de Bicêtre;True;30;22;8;0;8;True;True;2022-03-10T15:50:03+01:00;48.8071937956922,2.353984415531159;Le Kremlin-Bicêtre;94043
20122;Vitruve - Davout;True;23;21;2;1;1;True;True;2022-03-10T15:49:21+01:00;48.86053161154489,2.4091592812626543;Paris;75120
16020;Place de la Porte de Passy;True;36;33;3;0;3;True;True;2022-03-10T15:54:15+01:00;48.857341095470794,2.2644165538827115;Paris;75116
18027;Damrémont - Ordener;True;30;27;3;1;2;True;True;2022-03-10T15:56:44+01:00;48.893400392981874,2.336266523912805;Paris;75118
11038;Temple - Charlot;True;45;1;43;39;4;True;True;2022-03-10T15:54:34+01:00;48.86570934379584,2.365273725072355;Paris;75111
8020;Batignolles - Beudant;True;44;41;3;0;3;True;True;2022-03-10T15:55:22+01:00;48.88216401466375,2.319852970540523;Paris;75117
17015;Place de Lévis;True;48;42;3;2;1;True;True;2022-03-10T15:57:49+01:00;48.883546851533254,2.3131933808326726;Paris;75117
15023;La Motte-Picquet - Grenelle;True;34;17;14;12;2;True;True;2022-03-10T15:55:59+01:00;48.84858321339195,2.299347817897797;Paris;75115
4001;Arcole - Notre-Dame;True;31;7;21;16;5;True;True;2022-03-10T15:55:35+01:00;48.85388354132773,2.3493797332048416;Paris;75104
23003;Président Wilson - Baudin;True;28;0;28;12;16;True;True;2022-03-10T15:58:22+01:00;48.89826887103676,2.2849336266517644;Levallois-Perret;92044
17023;Porte d'Asnières;True;36;34;2;1;1;True;True;2022-03-10T15:56:50+01:00;48.89035817610495,2.3036286234855656;Paris;75117
19108;Gaston Tessier - Rosa Parks RER;True;37;22;14;12;2;True;True;2022-03-10T15:57:55+01:00;48.8963765,2.3743692;Paris;75119
10105;Mazagran - Bonne Nouvelle;True;25;13;9;5;4;True;True;2022-03-10T15:57:53+01:00;48.870047123655254,2.351124845445156;Paris;75110
4002;Marché aux fleurs;True;23;8;13;9;4;True;True;2022-03-10T15:58:25+01:00;48.85525811539143,2.3473754525184636;Paris;75104
42209;Place de l'Europe - Quai de Bercy;True;17;7;10;6;4;True;True;2022-03-10T15:49:38+01:00;48.82529858840266,2.3945679143071175;Charenton-le-Pont;94018
43001;Paris - Laitières;True;22;11;10;2;8;True;True;2022-03-10T15:57:58+01:00;48.84630274151258,2.4207553267478947;Vincennes;94067
22206;Louis Pasteur - Albert Petit;True;31;27;4;0;4;True;True;2022-03-10T15:52:59+01:00;48.796261,2.317289;Bagneux;92007
17003;Jacques Kellner - Saint-Ouen;True;45;42;3;1;2;True;True;2022-03-10T15:56:42+01:00;48.895809485802886,2.327897409164145;Paris;75117
15064;Javel - André Citroën;True;45;1;44;39;5;True;True;2022-03-10T15:58:16+01:00;48.846276485475,2.2786368057131767;Paris;75115
15030;Emeriau - Beaugrenelle;True;74;13;61;59;2;True;True;2022-03-10T15:58:05+01:00;48.84791249714942,2.2843059897422795;Paris;75115
16011;Victor Hugo - La Pompe;True;41;38;2;0;2;True;True;2022-03-10T15:57:51+01:00;48.86795222470859,2.28146318346262;Paris;75116
25001;Colmar - Victor Hugo;True;32;7;24;9;15;True;True;2022-03-10T15:55:19+01:00;48.88652251096166,2.173960916697979;Rueil-Malmaison;92063
14010;Jean Moulin - Place Victor et Hélène Basch;True;41;36;4;0;4;True;True;2022-03-10T15:54:33+01:00;48.82764910240992,2.326196730136872;Paris;75114
35007;Benjamin Delessert - Jean Lolive;True;21;19;0;0;0;True;True;2022-03-10T15:58:02+01:00;48.89392043619345,2.417981922626496;Pantin;93055
31007;Paris - Désiré Préaux;True;49;46;3;1;2;True;True;2022-03-10T15:49:15+01:00;48.85742876694898,2.4323049187660217;Montreuil;93048
13032;Italie - Jardin Joan Miro;True;26;24;2;1;1;True;True;2022-03-10T15:57:20+01:00;48.81990914045756,2.3592948541045193;Paris;75113
41101;Paul Doumer - Stalingrad;True;24;10;14;12;2;True;True;2022-03-10T15:57:25+01:00;48.806518992198676,2.3368880152702336;Arcueil;94003
18038;Rond-Point de la Chapelle;True;49;45;3;2;1;True;True;2022-03-10T15:53:12+01:00;48.895126609314104,2.359971106052399;Paris;75118
23004;Paul Vaillant-Couturier - Victor Hugo;True;36;3;32;12;20;True;True;2022-03-10T15:55:07+01:00;48.89819702263572,2.293848017974069;Levallois-Perret;92044
