Identifiant station;Nom station;Station en fonctionnement;Capacité de la station;Nombre bornettes libres;Nombre total vélos disponibles;Vélos mécaniques disponibles;Vélos électriques disponibles;Borne de paiement disponible;Retour vélib possible;Actualisation de la donnée;Coordonnées géographiques;Nom communes équipées;Code INSEE communes équipées
;;OUI;;53;7;;;OUI;OUI;2022-03-11T02:58:22+01:00;;;
;;OUI;;34;3;;;OUI;OUI;2022-03-11T02:53:03+01:00;;;
;;OUI;;0;15;;;OUI;OUI;2022-03-11T02:55:48+01:00;;;
;;OUI;;0;51;;;OUI;OUI;2022-03-11T02:59:04+01:00;;;
;;OUI;;21;16;;;OUI;OUI;2022-03-11T02:57:24+01:00;;;
;;OUI;;14;11;;;OUI;OUI;2022-03-11T02:58:31+01:00;;;
;;OUI;;34;14;;;OUI;OUI;2022-03-11T02:56:18+01:00;;;
;;OUI;;36;1;;;OUI;OUI;2022-03-11T02:58:15+01:00;;;
;;OUI;;30;39;;;OUI;OUI;2022-03-11T02:55:57+01:00;;;
;;OUI;;10;20;;;OUI;OUI;2022-03-11T02:59:08+01:00;;;
;;OUI;;23;8;;;OUI;OUI;2022-03-11T02:58:38+01:00;;;
;;OUI;;20;5;;;OUI;OUI;2022-03-11T02:58:13+01:00;;;
;;OUI;;20;12;;;OUI;OUI;2022-03-11T02:59:55+01:00;;;
;;OUI;;15;2;;;OUI;OUI;2022-03-11T02:58:33+01:00;;;
;;OUI;;24;6;;;OUI;OUI;2022-03-11T02:55:26+01:00;;;
;;OUI;;27;19;;;OUI;OUI;2022-03-11T02:57:30+01:00;;;
;;OUI;;0;28;;;OUI;OUI;2022-03-11T02:59:50+01:00;;;
;;OUI;;5;10;;;OUI;OUI;2022-03-11T02:58:55+01:00;;;
;;OUI;;5;20;;;OUI;OUI;2022-03-11T02:59:06+01:00;;;
;;OUI;;18;17;;;OUI;OUI;2022-03-11T02:57:02+01:00;;;
;;OUI;;2;24;;;OUI;OUI;2022-03-11T02:59:15+01:00;;;
;;OUI;;6;37;;;OUI;OUI;2022-03-11T02:59:37+01:00;;;
;;OUI;;29;13;;;OUI;OUI;2022-03-11T02:59:34+01:00;;;
;;OUI;;22;0;;;OUI;OUI;2022-03-11T02:59:40+01:00;;;
;;OUI;;1;43;;;OUI;OUI;2022-03-11T02:58:51+01:00;;;
;;OUI;;12;21;;;OUI;OUI;2022-03-11T02:58:08+01:00;;;
;;OUI;;0;31;;;OUI;OUI;2022-03-11T02:58:21+01:00;;;
;;OUI;;13;15;;;OUI;OUI;2022-03-11T02:59:33+01:00;;;
;;OUI;;1;10;;;OUI;OUI;2022-03-11T02:51:20+01:00;;;
;;OUI;;10;15;;;OUI;OUI;2022-03-11T02:58:32+01:00;;;
;;OUI;;14;20;;;OUI;OUI;2022-03-11T02:53:06+01:00;;;
;;OUI;;28;8;;;OUI;OUI;2022-03-11T02:52:35+01:00;;;
;;OUI;;31;0;;;OUI;OUI;2022-03-11T02:56:21+01:00;;;
;;OUI;;28;2;;;OUI;OUI;2022-03-11T02:59:31+01:00;;;
;;OUI;;39;12;;;OUI;OUI;2022-03-11T02:57:54+01:00;;;
;;OUI;;30;22;;;OUI;OUI;2022-03-11T02:59:54+01:00;;;
;;OUI;;6;14;;;OUI;OUI;2022-03-11T02:58:32+01:00;;;
;;OUI;;14;7;;;OUI;OUI;2022-03-11T02:54:41+01:00;;;
;;OUI;;20;9;;;OUI;OUI;2022-03-11T02:59:41+01:00;;;
;;OUI;;24;24;;;OUI;OUI;2022-03-11T02:59:30+01:00;;;
;;OUI;;13;6;;;OUI;OUI;2022-03-11T02:59:40+01:00;;;
;;OUI;;30;25;;;OUI;OUI;2022-03-11T02:58:07+01:00;;;
;;OUI;;15;15;;;OUI;OUI;2022-03-11T02:58:49+01:00;;;
;;OUI;;29;24;;;OUI;OUI;2022-03-11T02:58:54+01:00;;;
;;OUI;;2;15;;;OUI;OUI;2022-03-11T02:54:54+01:00;;;
;;OUI;;7;27;;;OUI;OUI;2022-03-11T02:58:54+01:00;;;
;;OUI;;1;54;;;OUI;OUI;2022-03-11T02:59:55+01:00;;;
;;OUI;;1;12;;;OUI;OUI;2022-03-11T02:58:53+01:00;;;
;;OUI;;28;8;;;OUI;OUI;2022-03-11T02:57:40+01:00;;;
;;OUI;;55;1;;;OUI;OUI;2022-03-11T02:51:17+01:00;;;
;;OUI;;25;5;;;OUI;OUI;2022-03-11T02:55:09+01:00;;;
;;OUI;;20;17;;;OUI;OUI;2022-03-11T02:54:41+01:00;;;
;;OUI;;23;5;;;OUI;OUI;2022-03-11T02:51:48+01:00;;;
;;OUI;;4;18;;;OUI;OUI;2022-03-11T02:58:36+01:00;;;
;;OUI;;13;22;;;OUI;OUI;2022-03-11T02:50:15+01:00;;;
;;OUI;;37;2;;;OUI;OUI;2022-03-11T02:59:05+01:00;;;
;;OUI;;37;7;;;OUI;OUI;2022-03-11T02:51:18+01:00;;;
;;OUI;;0;29;;;OUI;OUI;2022-03-11T02:59:49+01:00;;;
;;OUI;;5;25;;;OUI;OUI;2022-03-11T02:59:54+01:00;;;
;;OUI;;32;14;;;OUI;OUI;2022-03-11T02:58:25+01:00;;;
;;OUI;;14;9;;;OUI;OUI;2022-03-11T02:56:44+01:00;;;
;;OUI;;5;15;;;OUI;OUI;2022-03-11T02:59:46+01:00;;;
;;OUI;;17;6;;;OUI;OUI;2022-03-11T02:59:35+01:00;;;
;;OUI;;17;7;;;OUI;OUI;2022-03-11T02:53:43+01:00;;;
;;OUI;;6;24;;;OUI;OUI;2022-03-11T02:55:30+01:00;;;
;;OUI;;2;16;;;OUI;OUI;2022-03-11T02:58:49+01:00;;;
;;OUI;;1;20;;;OUI;OUI;2022-03-11T02:57:51+01:00;;;
;;OUI;;21;1;;;OUI;OUI;2022-03-11T02:58:37+01:00;;;
;;OUI;;42;2;;;OUI;OUI;2022-03-11T02:55:34+01:00;;;
;;OUI;;16;10;;;OUI;OUI;2022-03-11T02:59:25+01:00;;;
;;OUI;;23;1;;;OUI;OUI;2022-03-11T02:59:57+01:00;;;
;;OUI;;15;8;;;OUI;OUI;2022-03-11T02:59:10+01:00;;;
;;OUI;;17;6;;;OUI;OUI;2022-03-11T02:58:29+01:00;;;
;;OUI;;2;16;;;OUI;OUI;2022-03-11T02:59:13+01:00;;;
;;OUI;;18;18;;;OUI;OUI;2022-03-11T02:58:49+01:00;;;
;;OUI;;32;8;;;OUI;OUI;2022-03-11T02:54:23+01:00;;;
;;OUI;;31;6;;;OUI;OUI;2022-03-11T02:56:37+01:00;;;
;;OUI;;15;28;;;OUI;OUI;2022-03-11T02:59:09+01:00;;;
;;OUI;;28;5;;;OUI;OUI;2022-03-11T02:59:22+01:00;;;
;;OUI;;20;4;;;OUI;OUI;2022-03-11T02:58:48+01:00;;;
;;OUI;;24;1;;;OUI;OUI;2022-03-11T02:54:14+01:00;;;
;;NON;;30;0;;;NON;NON;2021-11-24T12:52:15+01:00;;;
;;OUI;;6;15;;;OUI;OUI;2022-03-11T02:56:49+01:00;;;
;;OUI;;18;8;;;OUI;OUI;2022-03-11T02:54:48+01:00;;;
;;OUI;;20;3;;;OUI;OUI;2022-03-11T02:55:50+01:00;;;
;;OUI;;46;2;;;OUI;OUI;2022-03-11T02:55:22+01:00;;;
;;OUI;;11;20;;;OUI;OUI;2022-03-11T02:54:29+01:00;;;
;;OUI;;34;16;;;OUI;OUI;2022-03-11T02:58:36+01:00;;;
;;OUI;;18;4;;;OUI;OUI;2022-03-11T02:58:39+01:00;;;
;;OUI;;9;10;;;OUI;OUI;2022-03-11T02:59:06+01:00;;;
;;OUI;;12;14;;;OUI;OUI;2022-03-11T02:59:58+01:00;;;
;;OUI;;21;4;;;OUI;OUI;2022-03-11T02:51:38+01:00;;;
;;OUI;;0;45;;;OUI;OUI;2022-03-11T02:57:16+01:00;;;
;;OUI;;58;2;;;OUI;OUI;2022-03-11T02:59:57+01:00;;;
;;OUI;;39;2;;;OUI;OUI;2022-03-11T02:55:03+01:00;;;
;;OUI;;13;2;;;OUI;OUI;2022-03-11T02:50:53+01:00;;;
;;OUI;;14;18;;;OUI;OUI;2022-03-11T02:58:16+01:00;;;
;;OUI;;31;12;;;OUI;OUI;2022-03-11T02:52:46+01:00;;;
;;OUI;;17;9;;;OUI;OUI;2022-03-11T02:56:13+01:00;;;
;;OUI;;4;35;;;OUI;OUI;2022-03-11T02:59:56+01:00;;;
;;OUI;;37;1;;;OUI;OUI;2022-03-11T02:58:06+01:00;;;
;;OUI;;30;1;;;OUI;OUI;2022-03-11T02:59:43+01:00;;;
;;OUI;;4;24;;;OUI;OUI;2022-03-11T02:59:18+01:00;;;
;;OUI;;37;1;;;OUI;OUI;2022-03-11T02:55:00+01:00;;;
;;OUI;;2;34;;;OUI;OUI;2022-03-11T02:58:14+01:00;;;
;;OUI;;10;9;;;OUI;OUI;2022-03-11T02:55:00+01:00;;;
;;OUI;;20;18;;;OUI;OUI;2022-03-11T02:56:21+01:00;;;
;;OUI;;32;3;;;OUI;OUI;2022-03-11T02:59:00+01:00;;;
;;OUI;;38;1;;;OUI;OUI;2022-03-11T02:52:11+01:00;;;
;;OUI;;12;27;;;OUI;OUI;2022-03-11T02:59:38+01:00;;;
;;OUI;;2;18;;;OUI;OUI;2022-03-11T02:59:24+01:00;;;
;;OUI;;21;30;;;OUI;OUI;2022-03-11T02:58:11+01:00;;;
;;OUI;;35;8;;;OUI;OUI;2022-03-11T02:57:58+01:00;;;
;;OUI;;36;4;;;OUI;OUI;2022-03-11T02:58:45+01:00;;;
;;OUI;;6;16;;;OUI;OUI;2022-03-10T14:30:30+01:00;;;
;;OUI;;18;13;;;OUI;OUI;2022-03-11T02:58:22+01:00;;;
;;OUI;;24;23;;;OUI;OUI;2022-03-11T02:59:01+01:00;;;
;;OUI;;10;20;;;OUI;OUI;2022-03-11T02:58:32+01:00;;;
;;OUI;;30;2;;;OUI;OUI;2022-03-11T02:54:03+01:00;;;
;;OUI;;23;3;;;OUI;OUI;2022-03-11T02:55:13+01:00;;;
;;OUI;;12;8;;;OUI;OUI;2022-03-11T02:54:54+01:00;;;
;;OUI;;37;3;;;OUI;OUI;2022-03-11T02:54:18+01:00;;;
;;OUI;;19;4;;;OUI;OUI;2022-03-11T02:59:09+01:00;;;
;;OUI;;5;10;;;OUI;OUI;2022-03-11T02:54:34+01:00;;;
;;OUI;;2;40;;;OUI;OUI;2022-03-11T02:58:42+01:00;;;
;;OUI;;18;2;;;OUI;OUI;2022-03-11T02:51:41+01:00;;;
;;OUI;;16;14;;;OUI;OUI;2022-03-11T02:50:24+01:00;;;
;;OUI;;49;0;;;NON;NON;2020-08-14T04:12:17+02:00;;;
;;OUI;;14;6;;;OUI;OUI;2022-03-11T02:55:35+01:00;;;
;;OUI;;8;19;;;OUI;OUI;2022-03-11T02:55:08+01:00;;;
;;OUI;;17;6;;;OUI;OUI;2022-03-11T02:59:19+01:00;;;
;;OUI;;25;0;;;OUI;OUI;2022-03-11T02:54:43+01:00;;;
;;OUI;;31;3;;;OUI;OUI;2022-03-11T02:52:26+01:00;;;
;;OUI;;15;3;;;OUI;OUI;2022-03-11T02:58:40+01:00;;;
;;OUI;;12;16;;;OUI;OUI;2022-03-11T02:59:57+01:00;;;
;;OUI;;7;9;;;OUI;OUI;2022-03-11T02:59:53+01:00;;;
;;OUI;;23;10;;;OUI;OUI;2022-03-11T02:59:14+01:00;;;
;;OUI;;26;0;;;OUI;OUI;2022-03-11T02:59:42+01:00;;;
;;OUI;;7;33;;;OUI;OUI;2022-03-11T02:59:12+01:00;;;
;;OUI;;1;37;;;OUI;OUI;2022-03-11T02:59:54+01:00;;;
;;OUI;;1;24;;;OUI;OUI;2022-03-11T02:59:16+01:00;;;
;;OUI;;19;1;;;OUI;OUI;2022-03-11T02:55:50+01:00;;;
;;OUI;;6;14;;;OUI;OUI;2022-03-11T02:58:57+01:00;;;
;;OUI;;11;7;;;OUI;OUI;2022-03-11T02:57:07+01:00;;;
;;OUI;;12;6;;;OUI;OUI;2022-03-11T02:59:54+01:00;;;
;;OUI;;13;15;;;OUI;OUI;2022-03-11T02:57:06+01:00;;;
;;OUI;;25;0;;;OUI;OUI;2022-03-11T02:54:14+01:00;;;
;;OUI;;31;2;;;OUI;OUI;2022-03-11T02:58:24+01:00;;;
;;OUI;;14;2;;;OUI;OUI;2022-03-11T02:59:31+01:00;;;
;;OUI;;17;4;;;OUI;OUI;2022-03-11T02:51:20+01:00;;;
;;OUI;;11;18;;;OUI;OUI;2022-03-11T02:56:31+01:00;;;
;;OUI;;17;0;;;OUI;OUI;2022-03-11T02:59:48+01:00;;;
;;OUI;;14;23;;;OUI;OUI;2022-03-11T02:57:35+01:00;;;
;;OUI;;10;19;;;OUI;OUI;2022-03-11T02:55:10+01:00;;;
;;OUI;;36;9;;;OUI;OUI;2022-03-11T02:59:57+01:00;;;
;;OUI;;2;24;;;OUI;OUI;2022-03-11T02:58:44+01:00;;;
;;OUI;;23;17;;;OUI;OUI;2022-03-11T02:59:56+01:00;;;
;;OUI;;0;33;;;OUI;OUI;2022-03-11T02:59:19+01:00;;;
;;OUI;;15;6;;;OUI;OUI;2022-03-11T02:58:03+01:00;;;
;;OUI;;9;6;;;OUI;OUI;2022-03-11T02:59:12+01:00;;;
;;OUI;;1;42;;;OUI;OUI;2022-03-11T02:59:48+01:00;;;
;;OUI;;35;15;;;OUI;OUI;2022-03-11T02:59:26+01:00;;;
;;OUI;;39;0;;;OUI;OUI;2022-03-11T02:50:25+01:00;;;
;;OUI;;14;6;;;OUI;OUI;2022-03-11T02:55:23+01:00;;;
;;OUI;;14;24;;;OUI;OUI;2022-03-11T02:58:45+01:00;;;
;;OUI;;8;16;;;OUI;OUI;2022-03-11T02:57:48+01:00;;;
;;OUI;;0;32;;;OUI;OUI;2022-03-11T02:59:46+01:00;;;
;;OUI;;11;12;;;OUI;OUI;2022-03-11T02:58:32+01:00;;;
;;OUI;;19;3;;;OUI;OUI;2022-03-11T02:54:46+01:00;;;
;;OUI;;18;6;;;OUI;OUI;2022-03-11T02:59:41+01:00;;;
;;OUI;;40;3;;;OUI;OUI;2022-03-11T02:53:25+01:00;;;
;;OUI;;5;43;;;OUI;OUI;2022-03-11T02:57:59+01:00;;;
;;OUI;;14;1;;;OUI;OUI;2022-03-11T02:54:19+01:00;;;
;;OUI;;17;12;;;OUI;OUI;2022-03-11T02:57:48+01:00;;;
;;OUI;;1;25;;;OUI;OUI;2022-03-11T02:59:07+01:00;;;
;;OUI;;15;33;;;OUI;OUI;2022-03-11T02:58:21+01:00;;;
;;OUI;;23;9;;;OUI;OUI;2022-03-11T02:56:25+01:00;;;
;;OUI;;4;16;;;OUI;OUI;2022-03-11T02:59:02+01:00;;;
;;OUI;;25;0;;;NON;NON;2021-02-21T20:09:18+01:00;;;
;;OUI;;15;25;;;OUI;OUI;2022-03-11T02:58:17+01:00;;;
;;OUI;;34;6;;;OUI;OUI;2022-03-11T02:51:13+01:00;;;
;;OUI;;18;4;;;OUI;OUI;2022-03-11T02:58:55+01:00;;;
;;OUI;;0;36;;;OUI;OUI;2022-03-11T02:59:02+01:00;;;
;;OUI;;36;2;;;OUI;OUI;2022-03-11T02:55:42+01:00;;;
;;OUI;;16;24;;;OUI;OUI;2022-03-11T02:57:55+01:00;;;
;;OUI;;14;9;;;OUI;OUI;2022-03-11T02:55:08+01:00;;;
;;OUI;;11;3;;;OUI;OUI;2022-03-11T02:59:32+01:00;;;
;;OUI;;15;5;;;OUI;OUI;2022-03-11T02:59:03+01:00;;;
;;OUI;;2;10;;;OUI;OUI;2022-03-11T02:58:48+01:00;;;
;;OUI;;30;0;;;NON;NON;2021-10-25T10:41:59+02:00;;;
;;OUI;;16;8;;;OUI;OUI;2022-03-11T02:57:13+01:00;;;
;;OUI;;16;9;;;OUI;OUI;2022-03-11T02:57:48+01:00;;;
;;OUI;;15;6;;;OUI;OUI;2022-03-11T02:59:24+01:00;;;
;;OUI;;4;43;;;OUI;OUI;2022-03-11T02:59:36+01:00;;;
;;OUI;;35;3;;;OUI;OUI;2022-03-11T02:53:34+01:00;;;
;;OUI;;2;33;;;OUI;OUI;2022-03-11T02:59:02+01:00;;;
;;OUI;;6;14;;;OUI;OUI;2022-03-11T02:59:38+01:00;;;
;;OUI;;43;7;;;OUI;OUI;2022-03-11T02:58:44+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-11T02:54:43+01:00;;;
;;OUI;;5;35;;;OUI;OUI;2022-03-11T02:59:30+01:00;;;
;;OUI;;26;6;;;OUI;OUI;2022-03-11T02:52:03+01:00;;;
;;OUI;;16;4;;;OUI;OUI;2022-03-11T02:59:08+01:00;;;
;;OUI;;7;25;;;OUI;OUI;2022-03-11T02:58:52+01:00;;;
;;OUI;;8;22;;;OUI;OUI;2022-03-11T02:58:23+01:00;;;
;;OUI;;19;25;;;OUI;OUI;2022-03-11T02:57:55+01:00;;;
;;OUI;;26;2;;;OUI;OUI;2022-03-11T02:59:01+01:00;;;
;;OUI;;24;32;;;OUI;OUI;2022-03-11T02:59:08+01:00;;;
;;OUI;;11;5;;;OUI;OUI;2022-03-11T02:59:54+01:00;;;
;;OUI;;19;5;;;OUI;OUI;2022-03-11T02:56:17+01:00;;;
;;OUI;;13;0;;;OUI;OUI;2022-03-11T02:50:55+01:00;;;
;;OUI;;22;1;;;OUI;OUI;2022-03-11T02:59:50+01:00;;;
;;OUI;;27;9;;;OUI;OUI;2022-03-11T02:54:47+01:00;;;
;;OUI;;2;20;;;OUI;OUI;2022-03-11T02:58:17+01:00;;;
;;OUI;;16;2;;;OUI;OUI;2022-03-11T02:54:27+01:00;;;
;;OUI;;32;4;;;OUI;OUI;2022-03-11T02:59:58+01:00;;;
;;OUI;;16;29;;;OUI;OUI;2022-03-11T02:59:52+01:00;;;
;;OUI;;12;18;;;OUI;OUI;2022-03-11T02:58:55+01:00;;;
;;OUI;;40;8;;;OUI;OUI;2022-03-11T02:57:21+01:00;;;
;;OUI;;16;15;;;OUI;OUI;2022-03-11T02:54:48+01:00;;;
;;OUI;;5;29;;;OUI;OUI;2022-03-11T02:56:03+01:00;;;
;;OUI;;6;19;;;OUI;OUI;2022-03-11T02:54:45+01:00;;;
;;OUI;;15;16;;;OUI;OUI;2022-03-11T02:59:12+01:00;;;
;;OUI;;0;20;;;OUI;OUI;2022-03-11T02:56:25+01:00;;;
;;OUI;;18;10;;;OUI;OUI;2022-03-11T02:58:15+01:00;;;
;;OUI;;4;16;;;OUI;OUI;2022-03-11T02:59:39+01:00;;;
;;OUI;;16;44;;;OUI;OUI;2022-03-11T02:57:22+01:00;;;
;;OUI;;24;1;;;OUI;OUI;2022-03-11T02:55:51+01:00;;;
;;OUI;;21;9;;;OUI;OUI;2022-03-11T02:58:52+01:00;;;
;;OUI;;42;1;;;OUI;OUI;2022-03-11T02:52:44+01:00;;;
;;OUI;;6;16;;;OUI;OUI;2022-03-11T02:58:32+01:00;;;
;;OUI;;13;29;;;OUI;OUI;2022-03-11T02:58:07+01:00;;;
;;OUI;;15;8;;;OUI;OUI;2022-03-11T02:55:14+01:00;;;
;;OUI;;3;42;;;OUI;OUI;2022-03-11T02:59:30+01:00;;;
;;OUI;;0;28;;;OUI;OUI;2022-03-11T02:57:30+01:00;;;
;;OUI;;28;3;;;OUI;OUI;2022-03-11T02:50:39+01:00;;;
;;OUI;;9;11;;;OUI;OUI;2022-03-11T02:58:28+01:00;;;
;;OUI;;38;4;;;OUI;OUI;2022-03-11T02:57:00+01:00;;;
;;OUI;;2;15;;;OUI;OUI;2022-03-11T02:51:56+01:00;;;
;;OUI;;51;9;;;OUI;OUI;2022-03-11T02:52:29+01:00;;;
;;OUI;;29;2;;;OUI;OUI;2022-03-11T02:51:48+01:00;;;
;;OUI;;26;0;;;OUI;OUI;2022-03-11T02:54:59+01:00;;;
;;OUI;;8;37;;;OUI;OUI;2022-03-11T02:58:37+01:00;;;
;;OUI;;25;11;;;OUI;OUI;2022-03-11T02:51:32+01:00;;;
;;OUI;;0;74;;;OUI;OUI;2022-03-11T02:59:29+01:00;;;
;;OUI;;6;17;;;OUI;OUI;2022-03-11T02:57:41+01:00;;;
;;OUI;;28;2;;;OUI;OUI;2022-03-11T02:59:30+01:00;;;
;;OUI;;14;1;;;OUI;OUI;2022-03-11T02:54:14+01:00;;;
;;OUI;;8;37;;;OUI;OUI;2022-03-11T02:59:30+01:00;;;
;;OUI;;24;6;;;OUI;OUI;2022-03-11T02:57:26+01:00;;;
;;OUI;;32;9;;;OUI;OUI;2022-03-11T02:58:13+01:00;;;
;;OUI;;18;12;;;OUI;OUI;2022-03-11T02:58:30+01:00;;;
;;OUI;;11;10;;;OUI;OUI;2022-03-11T02:58:36+01:00;;;
;;OUI;;3;33;;;OUI;OUI;2022-03-11T02:59:48+01:00;;;
;;OUI;;22;24;;;OUI;OUI;2022-03-11T02:57:14+01:00;;;
;;OUI;;51;12;;;OUI;OUI;2022-03-11T02:59:54+01:00;;;
;;OUI;;2;37;;;OUI;OUI;2022-03-11T02:59:42+01:00;;;
;;OUI;;1;26;;;OUI;OUI;2022-03-11T02:59:27+01:00;;;
;;OUI;;33;16;;;OUI;OUI;2022-03-11T02:59:38+01:00;;;
;;OUI;;32;6;;;OUI;OUI;2022-03-11T02:58:46+01:00;;;
;;OUI;;4;20;;;OUI;OUI;2022-03-11T02:59:32+01:00;;;
;;OUI;;21;15;;;OUI;OUI;2022-03-11T02:51:35+01:00;;;
;;OUI;;5;22;;;OUI;OUI;2022-03-11T02:59:10+01:00;;;
;;OUI;;22;2;;;OUI;OUI;2022-03-11T02:56:02+01:00;;;
;;OUI;;12;37;;;OUI;OUI;2022-03-11T02:57:43+01:00;;;
;;OUI;;12;20;;;OUI;OUI;2022-03-11T02:59:08+01:00;;;
;;OUI;;17;3;;;OUI;OUI;2022-03-11T02:54:17+01:00;;;
;;OUI;;34;3;;;OUI;OUI;2022-03-11T02:55:49+01:00;;;
;;OUI;;0;25;;;OUI;OUI;2022-03-11T02:58:59+01:00;;;
;;OUI;;21;6;;;OUI;OUI;2022-03-11T02:57:59+01:00;;;
;;OUI;;24;13;;;OUI;OUI;2022-03-11T02:59:57+01:00;;;
;;OUI;;15;7;;;OUI;OUI;2022-03-11T02:54:44+01:00;;;
;;OUI;;18;3;;;OUI;OUI;2022-03-11T02:59:09+01:00;;;
;;OUI;;19;10;;;OUI;OUI;2022-03-11T02:59:26+01:00;;;
;;OUI;;0;27;;;OUI;OUI;2022-03-11T02:58:22+01:00;;;
;;OUI;;19;5;;;OUI;OUI;2022-03-11T02:58:47+01:00;;;
;;OUI;;7;23;;;OUI;OUI;2022-03-11T02:59:41+01:00;;;
;;OUI;;12;4;;;OUI;OUI;2022-03-11T02:59:08+01:00;;;
;;OUI;;24;12;;;OUI;OUI;2022-03-11T02:59:13+01:00;;;
;;OUI;;26;20;;;OUI;OUI;2022-03-11T02:59:48+01:00;;;
;;OUI;;22;11;;;OUI;OUI;2022-03-11T02:58:58+01:00;;;
;;OUI;;19;8;;;OUI;OUI;2022-03-11T02:56:24+01:00;;;
;;OUI;;22;14;;;OUI;OUI;2022-03-11T02:59:52+01:00;;;
;;OUI;;14;3;;;OUI;OUI;2022-03-11T02:59:09+01:00;;;
;;OUI;;24;1;;;OUI;OUI;2022-03-11T02:59:30+01:00;;;
;;OUI;;1;21;;;OUI;OUI;2022-03-11T02:56:35+01:00;;;
;;OUI;;3;30;;;OUI;OUI;2022-03-11T02:58:09+01:00;;;
;;OUI;;6;15;;;OUI;OUI;2022-03-11T02:58:55+01:00;;;
;;OUI;;53;0;;;OUI;OUI;2022-03-11T02:59:10+01:00;;;
;;OUI;;0;19;;;OUI;OUI;2022-03-11T02:56:40+01:00;;;
;;OUI;;24;2;;;OUI;OUI;2022-03-11T02:55:31+01:00;;;
;;OUI;;20;10;;;OUI;OUI;2022-03-11T02:58:26+01:00;;;
;;OUI;;0;30;;;OUI;OUI;2022-03-11T02:54:48+01:00;;;
;;OUI;;31;2;;;OUI;OUI;2022-03-11T02:57:07+01:00;;;
;;OUI;;16;6;;;OUI;OUI;2022-03-11T02:54:51+01:00;;;
;;OUI;;12;4;;;OUI;OUI;2022-03-11T02:55:53+01:00;;;
;;OUI;;28;34;;;OUI;OUI;2022-03-11T02:59:24+01:00;;;
;;OUI;;14;6;;;OUI;OUI;2022-03-11T02:56:26+01:00;;;
;;OUI;;5;19;;;OUI;OUI;2022-03-11T02:59:19+01:00;;;
;;OUI;;4;47;;;OUI;OUI;2022-03-11T02:59:42+01:00;;;
;;OUI;;11;11;;;OUI;OUI;2022-03-11T02:59:59+01:00;;;
;;OUI;;15;16;;;OUI;OUI;2022-03-11T02:59:38+01:00;;;
;;OUI;;19;1;;;OUI;OUI;2022-03-11T02:53:07+01:00;;;
;;OUI;;10;7;;;OUI;OUI;2022-03-11T02:59:45+01:00;;;
;;OUI;;2;21;;;OUI;OUI;2022-03-11T02:59:12+01:00;;;
;;OUI;;21;4;;;OUI;OUI;2022-03-11T02:57:22+01:00;;;
;;OUI;;17;4;;;OUI;OUI;2022-03-11T02:59:37+01:00;;;
;;OUI;;23;0;;;OUI;OUI;2022-03-11T02:59:56+01:00;;;
;;OUI;;22;4;;;OUI;OUI;2022-03-11T02:55:24+01:00;;;
;;OUI;;16;21;;;OUI;OUI;2022-03-11T02:59:08+01:00;;;
;;OUI;;38;1;;;OUI;OUI;2022-03-11T02:59:49+01:00;;;
;;OUI;;42;3;;;OUI;OUI;2022-03-11T02:55:19+01:00;;;
;;OUI;;9;15;;;OUI;OUI;2022-03-11T02:59:27+01:00;;;
;;OUI;;0;25;;;OUI;OUI;2022-03-11T02:59:11+01:00;;;
;;OUI;;16;6;;;OUI;OUI;2022-03-11T02:57:18+01:00;;;
;;OUI;;25;4;;;OUI;OUI;2022-03-11T02:59:47+01:00;;;
;;OUI;;11;40;;;OUI;OUI;2022-03-11T02:57:01+01:00;;;
;;OUI;;8;21;;;OUI;OUI;2022-03-11T02:59:39+01:00;;;
;;OUI;;16;2;;;OUI;OUI;2022-03-11T02:50:35+01:00;;;
;;OUI;;17;11;;;OUI;OUI;2022-03-11T02:52:53+01:00;;;
;;OUI;;16;13;;;OUI;OUI;2022-03-11T02:59:07+01:00;;;
;;OUI;;23;4;;;OUI;OUI;2022-03-11T02:53:55+01:00;;;
;;OUI;;23;3;;;OUI;OUI;2022-03-11T02:58:55+01:00;;;
;;OUI;;19;1;;;OUI;OUI;2022-03-11T02:59:44+01:00;;;
;;OUI;;44;8;;;OUI;OUI;2022-03-11T02:59:20+01:00;;;
;;OUI;;13;7;;;OUI;OUI;2022-03-11T02:59:41+01:00;;;
;;OUI;;19;9;;;OUI;OUI;2022-03-11T02:56:32+01:00;;;
;;OUI;;1;31;;;OUI;OUI;2022-03-11T02:58:37+01:00;;;
;;OUI;;30;2;;;OUI;OUI;2022-03-11T02:58:42+01:00;;;
;;OUI;;2;34;;;OUI;OUI;2022-03-11T02:58:39+01:00;;;
;;OUI;;9;35;;;OUI;OUI;2022-03-11T02:59:27+01:00;;;
;;OUI;;20;15;;;OUI;OUI;2022-03-11T02:55:33+01:00;;;
;;OUI;;24;6;;;OUI;OUI;2022-03-11T02:59:24+01:00;;;
;;OUI;;17;6;;;OUI;OUI;2022-03-11T02:58:53+01:00;;;
;;OUI;;18;12;;;OUI;OUI;2022-03-11T02:55:00+01:00;;;
;;OUI;;22;2;;;OUI;OUI;2022-03-11T02:55:31+01:00;;;
;;OUI;;14;6;;;OUI;OUI;2022-03-11T02:59:14+01:00;;;
;;OUI;;13;13;;;OUI;OUI;2022-03-11T02:58:38+01:00;;;
;;OUI;;18;9;;;OUI;OUI;2022-03-11T02:58:46+01:00;;;
