id;station;working;capacity;avail. station;avail. bike;mech. bike;elec. bike;atm;bike return;data actualization;geo;commune;arrond
8008;Joseph Sansboeuf - Saint Lazare;True;18;10;8;8;0;True;True;2022-03-11T05:57:34+01:00;48.87531563065266,2.3229019716382027;Paris;75108
8032;Matignon - Faubourg Saint-Honoré;True;36;33;2;0;2;True;True;2022-03-11T06:00:00+01:00;48.87147859116726,2.313977926969528;Paris;75108
21203;Place Jules Ferry;True;28;16;12;3;9;True;True;2022-03-11T05:59:43+01:00;48.812107928414775,2.325837314128876;Montrouge;94003
22401;Charles de Gaulle - Plateau de Vanves;True;33;31;2;0;2;True;True;2022-03-11T05:55:37+01:00;48.82233088973263,2.298571803412886;Malakoff;92046
5034;Censier - Santeuil;True;69;28;41;34;7;True;True;2022-03-11T06:00:43+01:00;48.840658921385234,2.3537524044513702;Paris;75105
12033;François Truffaut - Saint Emilion;True;66;25;41;41;0;True;True;2022-03-11T06:00:44+01:00;48.83372354344807,2.386601903271428;Paris;75112
22013;Mairie de Neuilly sur Seine;True;31;25;6;3;3;True;True;2022-03-11T06:00:51+01:00;48.88494728765838,2.2677031159400944;Neuilly-sur-Seine;92051
11012;Montreuil - Voltaire;True;34;6;28;21;7;True;True;2022-03-11T05:59:03+01:00;48.85050701184191,2.393075558274471;Paris;75111
14101;Gare Montparnasse - Edgar Quinet;True;33;26;5;2;3;True;True;2022-03-11T05:58:52+01:00;48.841487851078895,2.3233232282800524;Paris;75114
18142;Jessaint - Marx Dormoy;True;30;14;14;7;7;True;True;2022-03-11T05:59:38+01:00;48.88484543106364,2.358930408954621;Paris;75118
19025;Botzaris - Crimée;True;21;16;5;2;3;True;True;2022-03-11T05:59:40+01:00;48.87959698690176,2.3887913337477067;Paris;75119
21017;Place Marcel Sembat;True;56;55;1;0;1;True;True;2022-03-11T05:59:56+01:00;48.83328865030686,2.2441747784614567;Boulogne-Billancourt;92012
15072;Place Fernand Forest;True;33;1;31;29;2;True;True;2022-03-11T05:59:45+01:00;48.849269143835926,2.2818631678819656;Paris;75115
13110;Moulin de la Pointe;True;22;4;18;1;17;True;True;2022-03-11T05:55:59+01:00;48.82092946051445,2.3563179373741145;Paris;75113
42304;Marc Sangnier - Division Leclerc;True;24;8;16;15;1;True;True;2022-03-11T05:58:14+01:00;48.78599652305309,2.329955510795116;Cachan;94016
14127;Odessa - Départ;True;39;37;1;1;0;True;True;2022-03-11T05:58:12+01:00;48.842885590080826,2.3244281485676765;Paris;75114
21316;Cimetière d'Issy-les-Moulineaux;True;24;18;6;0;6;True;True;2022-03-11T06:00:21+01:00;48.81769977392539,2.260931208729744;Issy-les-Moulineaux;92040
42011;Quai Marcel Boyer - Victor Hugo;True;29;3;26;16;10;True;True;2022-03-11T06:00:15+01:00;48.82255636666729,2.392039597034455;Ivry-sur-Seine;94041
31021;Résistance - Hoche;True;29;15;14;0;14;True;True;2022-03-11T05:59:11+01:00;48.864273423741956,2.435784414410591;Montreuil;93048
23005;Gare de Clichy-Levallois;True;26;20;6;2;4;True;True;2022-03-11T05:56:02+01:00;48.89679827481989,2.2984680533409123;Levallois-Perret;92044
16115;Raffet - Montmorency;True;42;29;13;4;9;True;True;2022-03-11T06:00:00+01:00;48.85258670812,2.2629252456151954;Paris;75116
12010;Daumesnil - Picpus;True;21;0;21;11;10;True;True;2022-03-11T06:00:17+01:00;48.8374688,2.401765;Paris;75112
13121;Bruneseau - Quai d'Ivry;True;48;14;32;25;7;True;True;2022-03-11T06:00:36+01:00;48.82494563758295,2.388566136360169;Ivry-sur-Seine;94041
20117;Saint-Fargeau - Mortier;True;33;26;6;0;6;True;True;2022-03-11T05:57:55+01:00;48.87266656122256,2.407912909984589;Paris;75120
21030;Fessart - Château;True;20;4;15;8;7;True;True;2022-03-11T06:00:51+01:00;48.84245,2.23989;Boulogne-Billancourt;92012
48009;République - Auguste Perret;True;30;25;5;0;5;True;True;2022-03-11T05:59:16+01:00;48.78695280952244,2.3518594354391094;Villejuif;94076
15043;Brancion - Lefebvre;True;11;3;8;4;4;True;True;2022-03-11T06:00:11+01:00;48.82900222785569,2.301431038163409;Paris;75115
14125;Dareau - Broussais;True;24;17;7;1;6;True;True;2022-03-11T05:58:27+01:00;48.8307758,2.3361804;Paris;75114
17039;Place Saint-Ferdinand;True;38;35;3;1;2;True;True;2022-03-11T05:56:26+01:00;48.87815529789739,2.288518047864942;Paris;75117
4107;Beaumarchais - Pas de la Mule;True;18;2;12;10;2;True;True;2022-03-11T05:59:14+01:00;48.855580507049055,2.368433367343057;Paris;75104
5107;Pontoise - La Tournelle;True;23;18;5;5;0;True;True;2022-03-11T05:55:08+01:00;48.85045800918843,2.352454275492188;Paris;75105
9013;Mairie du 9ème;True;24;22;1;1;0;True;True;2022-03-11T05:53:03+01:00;48.87326713758289,2.340753448052758;Paris;75109
22604;Hôtel de Ville de Fontenay-aux-Roses;True;34;14;18;9;9;True;True;2022-03-11T05:59:33+01:00;48.790844603480856,2.2871455930319455;Fontenay-aux-Roses;92032
31017;Jean Moulin - Paul Doumer;True;20;10;10;1;9;True;True;2022-03-11T05:57:22+01:00;48.8622179854695,2.45533436536789;Montreuil;93048
16101;Malakoff - Place de la Porte Maillot;True;31;17;0;0;0;True;True;2022-03-11T06:00:29+01:00;48.876733496637506,2.2834577411413193;Paris;75116
13047;Boutroux - Porte de Vitry;True;49;17;32;26;6;True;True;2022-03-11T06:00:13+01:00;48.822632,2.377738;Paris;75113
21702;Gare SNCF Vanves-Malakoff;True;51;42;9;1;8;True;True;2022-03-11T05:57:26+01:00;48.819002163836444,2.292150005103606;Vanves;92075
23006;Jules Guesde - Alsace;True;25;14;8;2;6;True;True;2022-03-11T05:59:51+01:00;48.89056627550627,2.295077741146088;Levallois-Perret;92044
42305;Vanne - Saussaies;True;20;6;14;1;13;True;True;2022-03-11T06:00:07+01:00;48.786404,2.338848;Cachan;94016
18114;Véron - Lepic;True;23;18;4;0;4;True;True;2022-03-11T05:56:00+01:00;48.88526123395252,2.334559857845307;Paris;75118
16003;André Maurois - Joseph et Marie Hackin;True;29;18;11;8;3;True;True;2022-03-11T06:00:10+01:00;48.8778983,2.2789591;Paris;75116
13117;Stade Georges Carpentier;True;40;30;9;6;3;True;True;2022-03-11T05:59:46+01:00;48.82048243838136,2.366832196712494;Paris;75113
9101;Cadet - La Fayette;True;19;10;3;2;1;True;True;2022-03-11T05:58:07+01:00;48.87560163267239,2.343570403754711;Paris;75109
92005;Gare de Nanterre Ville;True;43;15;25;20;5;True;True;2022-03-11T05:59:35+01:00;48.8950295,2.1957932;Nanterre;92050
42003;Place de l'Insurrection d'Août 1944;True;30;13;17;12;5;True;True;2022-03-11T05:57:21+01:00;48.81477852751594,2.398074567317963;Ivry-sur-Seine;94041
22103;Senard - Charles Blum;True;24;20;4;0;4;True;True;2022-03-11T05:59:12+01:00;48.857315824799,2.221091687679291;Saint-Cloud;92064
12043;Daumesnil - Hébrard;True;40;5;34;30;4;True;True;2022-03-11T05:59:57+01:00;48.8429,2.38474;Paris;75112
20047;Cours de Vincennes - Davout;True;48;44;4;1;3;True;True;2022-03-11T05:55:43+01:00;48.847238029965595,2.4107042336224986;Paris;75120
21219;Amaury Duval - Gabriel Péri;True;36;29;6;3;3;True;True;2022-03-11T05:58:52+01:00;48.81718759671675,2.323841750621796;Montrouge;92049
12125;Pyramide - Parc Floral;True;50;33;14;0;14;True;True;2022-03-11T05:58:34+01:00;48.837442,2.440452;Paris;75112
10018;Square Alban Satragne;True;30;23;5;2;3;True;True;2022-03-11T05:59:43+01:00;48.875388227727306,2.355956733335916;Paris;75110
20004;Commandant l'Herminier - Gallieni;True;17;14;2;1;1;True;True;2022-03-11T05:54:04+01:00;48.847040552603,2.4160453677177;Paris;94067
31025;Paul Signac - Aristide Briand;True;35;14;21;0;21;True;True;2022-03-11T05:58:52+01:00;48.86950262156371,2.4502260982990265;Montreuil;93048
33104;Square Edmond Pépin;True;30;10;18;4;14;True;True;2022-03-11T05:57:50+01:00;48.88365620689917,2.4033531546592717;Le Pré-Saint-Gervais;75119
13128;Quai de la Gare - Pont de Bercy;True;30;9;21;17;4;True;True;2022-03-11T05:58:25+01:00;48.837307879720484,2.3740861260598494;Paris;75113
8011;Clapeyron - Moscou;True;15;13;2;2;0;True;True;2022-03-11T05:59:35+01:00;48.88078819514121,2.324815057218075;Paris;75108
5014;Jean Calvin - Tournefort;True;28;27;1;1;0;True;True;2022-03-11T05:55:48+01:00;48.84158856925782,2.348489575088024;Paris;75105
13020;Paul Klee - Place Augusta Holmes;True;43;30;11;8;3;True;True;2022-03-11T05:51:36+01:00;48.838946417408025,2.3704235663952966;Paris;75113
32011;Stade de France;True;44;26;17;2;15;True;True;2022-03-11T06:00:03+01:00;48.919141953558054,2.362065576016903;Saint-Denis;93066
14113;Santé - Arago;True;38;37;1;1;0;True;True;2022-03-11T05:53:45+01:00;48.83507657562064,2.3415737262044938;Paris;75114
11038;Temple - Charlot;True;45;18;26;26;0;True;True;2022-03-11T06:00:10+01:00;48.86570934379584,2.365273725072355;Paris;75111
35015;Averroès - Aimé Césaire;True;19;9;8;2;6;True;True;2022-03-11T05:54:45+01:00;48.91405323432864,2.412636950612068;Pantin;93008
23003;Président Wilson - Baudin;True;28;18;10;6;4;True;True;2022-03-11T05:55:03+01:00;48.89826887103676,2.2849336266517644;Levallois-Perret;92044
22010;Charles de Gaulle - Louis-Philippe;True;28;28;0;0;0;False;False;2022-03-08T02:14:23+01:00;48.88162131114395,2.2712830090406526;Neuilly-sur-Seine;92051
4016;Lobau - Hôtel de Ville;True;60;20;38;37;1;True;True;2022-03-11T05:58:36+01:00;48.8562118,2.3532536;Paris;75104
12006;Gare de Lyon - Van Gogh;True;51;15;33;28;5;True;True;2022-03-11T05:58:45+01:00;48.8438397856433,2.370445024035681;Paris;75112
11021;Charonne - Pierre Bayle;True;23;17;6;2;4;True;True;2022-03-11T05:58:55+01:00;48.858445054261914,2.39039812238911;Paris;75111
15060;Place de la Montagne du Goulet;True;21;1;19;19;0;True;True;2022-03-11T05:57:40+01:00;48.8443415,2.2773844;Paris;75115
19108;Gaston Tessier - Rosa Parks RER;True;37;31;5;2;3;True;True;2022-03-11T06:00:22+01:00;48.8963765,2.3743692;Paris;75119
15131;Charles Lecocq - Lecourbe;True;30;7;22;19;3;True;True;2022-03-11T05:58:30+01:00;48.84044,2.294867;Paris;75115
35001;Jean Jaurès - Ouvrières Pivéreuses;True;20;8;11;5;6;True;True;2022-03-11T05:58:54+01:00;48.91042343752563,2.399576604366303;Pantin;93055
10037;Quai de Valmy;True;26;23;3;1;2;True;True;2022-03-11T05:54:05+01:00;48.88126951579429,2.368186041712761;Paris;75119
4002;Marché aux fleurs;True;23;17;4;2;2;True;True;2022-03-11T05:56:31+01:00;48.85525811539143,2.3473754525184636;Paris;75104
5029;Georges Bernanos - Port Royal;True;30;21;9;6;3;True;True;2022-03-11T05:57:54+01:00;48.84014521347377,2.3373574018478394;Paris;75105
22206;Louis Pasteur - Albert Petit;True;31;28;3;1;2;True;True;2022-03-11T06:00:25+01:00;48.796261,2.317289;Bagneux;92007
9036;Athènes - Clichy;True;20;19;1;1;0;True;True;2022-03-11T06:00:21+01:00;48.878113787876,2.32956021945824;Paris;75109
15064;Javel - André Citroën;True;45;2;41;41;0;True;True;2022-03-11T06:00:39+01:00;48.846276485475,2.2786368057131767;Paris;75115
12150;Bastille - Quai de la Rapée;True;27;7;20;15;5;True;True;2022-03-11T06:00:59+01:00;48.84682410855044,2.366936467587948;Paris;75112
9114;Faubourg Poissonnière - Dunkerque;True;30;29;1;0;1;True;True;2022-03-11T05:56:42+01:00;48.880883445404436,2.349934279918671;Paris;75110
15125;Parc Suzanne Lenglen;True;52;48;2;1;1;True;True;2022-03-11T05:54:10+01:00;48.833250690537874,2.2765403240919113;Paris;75115
12007;Gare de Lyon - Chalon;True;45;1;43;35;8;True;True;2022-03-11T05:59:56+01:00;48.84566619420225,2.3741452395915985;Paris;75112
16014;Eylau - Trocadéro;True;24;21;3;0;3;True;True;2022-03-11T05:58:58+01:00;48.863354122370744,2.2864209115505223;Paris;75116
25001;Colmar - Victor Hugo;True;32;12;19;4;15;True;True;2022-03-11T05:55:03+01:00;48.88652251096166,2.173960916697979;Rueil-Malmaison;92063
13027;Mazagran - Pierre de Coubertin;True;15;1;14;4;10;True;True;2022-03-11T06:00:48+01:00;48.816218640260445,2.344226874411106;Paris;75113
35007;Benjamin Delessert - Jean Lolive;True;21;9;10;3;7;True;True;2022-03-11T05:59:01+01:00;48.89392043619345,2.417981922626496;Pantin;93055
13039;Ivry - Simone Weil;True;18;16;2;0;2;True;True;2022-03-11T05:57:26+01:00;48.823283932030755,2.3659095168113713;Paris;75113
47001;Place de la Gare;True;46;20;26;24;2;True;True;2022-03-11T06:00:50+01:00;48.80253358011283,2.4275037646293645;Maisons-Alfort;94046
21118;Neuilly - Petit;True;16;7;7;3;4;True;True;2022-03-11T05:56:38+01:00;48.898965361341254,2.29627937078476;Clichy;92024
44101;Place Mongolfier;True;39;2;36;28;8;True;True;2022-03-11T06:00:08+01:00;48.815160030060376,2.4592879414558415;Saint-Maurice;94042
11103;Pelée - Alphonse Baudin;True;38;2;36;18;18;True;True;2022-03-11T06:00:34+01:00;48.8600265,2.3710541;Paris;75111
31007;Paris - Désiré Préaux;True;49;32;17;5;12;True;True;2022-03-11T05:59:51+01:00;48.85742876694898,2.4323049187660217;Montreuil;93048
21115;Chancé Milly - Cimetière Communal Sud;True;32;21;10;3;7;True;True;2022-03-11T06:00:21+01:00;48.89687189382465,2.303922325372696;Clichy;92024
13032;Italie - Jardin Joan Miro;True;26;17;8;0;8;True;True;2022-03-11T05:52:37+01:00;48.81990914045756,2.3592948541045193;Paris;75113
16009;Saint-Didier - Raymond Poincaré;True;17;17;0;0;0;True;True;2022-03-11T05:58:33+01:00;48.86642312020962,2.285863497192411;Paris;75116
92001;Mairie de quartier du Plateau - Mont-Valérien;True;20;17;2;0;2;True;True;2022-03-11T05:52:57+01:00;48.8799933,2.2072437;Nanterre;92050
21029;Cours de l'Ile Seguin - Parc Billancourt;True;29;10;19;14;5;True;True;2022-03-11T05:55:26+01:00;48.82714055843935,2.234234511852265;Boulogne-Billancourt;92012
23010;Voltaire - Anatole France;True;27;0;27;20;7;True;True;2022-03-11T06:00:37+01:00;48.891999360256904,2.284262739121914;Levallois-Perret;92044
7111;Ecole Militaire - Place Joffre;True;26;2;23;19;4;True;True;2022-03-11T05:58:37+01:00;48.852060203582795,2.301799356937409;Paris;75107
19128;Quai de l'Oise - Aisne;True;30;6;23;9;14;True;True;2022-03-11T06:00:07+01:00;48.8906231,2.3833701;Paris;75119
21708;Marcel Yol - Jullien;True;30;23;7;1;6;True;True;2022-03-11T05:55:51+01:00;48.82537611802588,2.287235018058929;Vanves;92075
13044;Place Jeanne d'Arc;True;36;30;6;2;4;True;True;2022-03-11T05:59:51+01:00;48.829575,2.369126;Paris;75113
10017;Gare de l'Est - Fidélité;True;15;9;6;5;1;True;True;2022-03-11T05:56:34+01:00;48.874575,2.356796;Paris;75110
41205;Maréchal Joffre - Verdun;True;20;13;7;1;6;True;True;2022-03-11T05:53:30+01:00;48.85385,2.470307;Fontenay-sous-Bois;94033
20039;Belleville - Couronnes;True;50;35;14;4;10;True;True;2022-03-11T06:00:33+01:00;48.86883108287741,2.380986213684082;Paris;75120
15311;Quai du Président Roosevelt - Pont Aval;True;30;16;13;13;0;True;True;2022-03-11T05:58:49+01:00;48.8343883676388,2.2656820714473724;Paris;75115
13048;Wurtz - Tolbiac;True;28;2;26;11;15;True;True;2022-03-11T06:00:15+01:00;48.82631195621006,2.344585955142975;Paris;75113
35006;Delizy - Louis Nadot;True;22;17;5;2;3;True;True;2022-03-11T05:53:27+01:00;48.896212845581346,2.4094578623771667;Pantin;93055
41210;Hôtel de ville de Fontenay-sous-Bois;True;20;14;6;0;6;True;True;2022-03-11T05:53:51+01:00;48.84949749106274,2.4750164151191716;Fontenay-sous-Bois;94033
22015;Île de la Jatte;True;23;18;4;3;1;True;True;2022-03-11T05:56:11+01:00;48.894036161302104,2.2666339203715324;Neuilly-sur-Seine;92051
11109;Pierre Levée - Fontaine Timbaud;True;23;8;14;13;1;True;True;2022-03-11T06:00:26+01:00;48.86632723374305,2.3711163550615306;Paris;75111
12018;Saint-Mandé - Fabre d'Eglantine;True;34;30;4;1;3;True;True;2022-03-11T06:00:07+01:00;48.8453579,2.3965022;Paris;75112
10012;Vinaigriers - Magenta;True;25;3;19;16;3;True;True;2022-03-11T05:59:32+01:00;48.8731167,2.3593052;Paris;75110
44016;Balzac - Olympes de Gouges;True;28;13;15;8;7;True;True;2022-03-11T06:00:54+01:00;48.77850332486751,2.4006786569952965;Vitry-sur-Seine;94081
15052;Convention - Vaugirard;True;48;1;44;36;8;True;True;2022-03-11T05:58:27+01:00;48.83767682233156,2.295586926020252;Paris;75115
44005;Place Saint-Just;True;22;12;10;6;4;True;True;2022-03-11T06:00:25+01:00;48.790379518724265,2.3895226791501045;Vitry-sur-Seine;94081
44002;Paul Vaillant-Couturier - Gare RER;True;26;3;23;19;4;True;True;2022-03-11T05:59:41+01:00;48.80108159069614,2.402097210288048;Vitry-sur-Seine;94081
7017;La Motte-Picquet - La Tour Maubourg;True;40;7;32;29;3;True;True;2022-03-11T05:59:39+01:00;48.8572316,2.3094136;Paris;75107
15123;Commerce - Letellier;True;44;4;39;29;10;True;True;2022-03-11T05:59:17+01:00;48.84797660373612,2.2966245196598805;Paris;75115
15071;Suffren - Champ de Mars;True;23;2;21;17;4;True;True;2022-03-11T05:59:38+01:00;48.8547194,2.2952168;Paris;75107
21307;Victor Cresson - Telles de la Poterie;True;31;1;29;20;9;True;True;2022-03-11T05:58:50+01:00;48.82269884297945,2.2686498274963633;Issy-les-Moulineaux;92040
9004;Gérando - Rochechouart;True;21;19;2;0;2;True;True;2022-03-11T05:59:58+01:00;48.88294340844958,2.346484623849392;Paris;75109
21031;Cimetière de Boulogne-Billancourt;True;40;16;24;20;4;True;True;2022-03-11T06:00:50+01:00;48.830764,2.252024;Boulogne-Billancourt;92012
4021;Centre Georges Pompidou;True;26;21;4;3;1;True;True;2022-03-11T06:00:03+01:00;48.861419,2.352581;Paris;75103
16024;Ranelagh - Maison de la Radio;True;22;21;0;0;0;True;True;2022-03-11T05:56:10+01:00;48.85293603169479,2.280449643731117;Paris;75116
32601;Porte des Lilas - Faidherbe;True;39;37;1;0;1;True;True;2022-03-11T05:56:54+01:00;48.87861855668978,2.4120327830314636;Les Lilas;93045
20009;Docteurs Déjérine - Pte de Montreuil;True;20;17;2;2;0;True;True;2022-03-11T05:59:26+01:00;48.85398448133697,2.41208288897222;Paris;75120
6012;Saint-Germain - Ciseaux;True;18;16;1;1;0;True;True;2022-03-11T05:59:53+01:00;48.85330527759475,2.334465461882703;Paris;75106
17033;Carnot - Général Lanrezac;True;30;30;0;0;0;False;False;2021-10-25T10:41:59+02:00;48.8754438707356,2.2938242935035684;Paris;75117
12005;Crozatier - Faubourg Saint-Antoine;True;29;6;13;12;1;True;True;2022-03-11T05:55:31+01:00;48.8504400134045,2.37890136621104;Paris;75112
21213;Vanne - Général de Gaulle;True;25;16;8;2;6;True;True;2022-03-11T05:58:14+01:00;48.815007,2.328318;Montrouge;92049
13009;Auguste Blanqui - Corvisart;True;26;24;2;1;1;True;True;2022-03-11T05:57:19+01:00;48.8300989,2.3502726;Paris;75113
11032;Jean-Pierre Timbaud - Vaucouleurs;True;47;11;34;24;10;True;True;2022-03-11T06:00:51+01:00;48.867937,2.377885;Paris;75111
21319;Esplanade du Foncet - Camille Desmoulins;True;28;19;8;8;0;True;True;2022-03-11T05:59:40+01:00;48.827090233494964,2.2606857866048813;Issy-les-Moulineaux;92040
21028;Pierre Lefaucheux - Traversière;True;35;1;34;24;10;True;True;2022-03-11T06:00:44+01:00;48.82435208303827,2.2417913004755974;Boulogne-Billancourt;92012
9102;Londres - Place d'Estienne d'Orves;True;25;24;1;1;0;True;True;2022-03-11T05:55:44+01:00;48.876693805756986,2.3305362090468407;Paris;75109
20007;Buzenval - Avron;True;50;42;7;5;2;True;True;2022-03-11T05:58:31+01:00;48.851617204998654,2.401513597307666;Paris;75120
9006;Dunkerque - Trudaine;True;16;14;2;1;1;True;True;2022-03-11T05:59:45+01:00;48.88215166773376,2.3463253676891327;Paris;75109
32301;Mairie de Romainville;True;17;1;15;1;14;True;True;2022-03-11T05:59:57+01:00;48.885109,2.435679;Romainville;93063
21314;Chemin de Bretagne;True;29;9;20;17;3;True;True;2022-03-11T05:56:57+01:00;48.825147,2.25936;Issy-les-Moulineaux;92040
22501;Théâtre de La Garenne;True;20;14;6;2;4;True;True;2022-03-11T05:59:35+01:00;48.905768309295276,2.2353921022349748;La Garenne-Colombes;92035
31005;Square Denise Buisson;True;45;38;7;2;5;True;True;2022-03-11T05:56:59+01:00;48.8562322730982,2.426436245441437;Montreuil;93048
16030;Place de Barcelone - Mirabeau;True;55;0;51;40;11;True;True;2022-03-11T06:00:21+01:00;48.84762302736417,2.2735664248466496;Paris;75116
13516;Glacière - Soeur Catherine Marie;True;40;25;15;11;4;True;True;2022-03-11T06:00:27+01:00;48.829522989420596,2.343570403754711;Paris;75113
22008;Charles de Gaulle - Graviers;True;28;23;5;1;4;True;True;2022-03-11T06:00:33+01:00;48.88315175918637,2.2648814320564274;Neuilly-sur-Seine;92051
5024;Place Monge;True;21;16;5;4;1;True;True;2022-03-11T05:57:12+01:00;48.842761803051346,2.3524079471826553;Paris;75105
13011;Hôpital - Campo-Formio;True;16;13;3;1;2;True;True;2022-03-11T05:58:36+01:00;48.835405,2.358218;Paris;75113
14137;Maurice d'Ocagne - General Maudhuy;True;30;18;10;1;9;True;True;2022-03-11T05:53:48+01:00;48.82414282524159,2.3158789426088333;Paris;75114
13033;Porte d'Italie;True;13;7;6;6;0;True;True;2022-03-11T05:59:28+01:00;48.817161987718954,2.360236309468746;Paris;75113
12155;Rottembourg - Général Michel Bizot;True;43;4;39;27;12;True;True;2022-03-11T06:00:14+01:00;48.83787825992554,2.4044052511453633;Paris;75112
42701;Charles Gide - Fort de Bicêtre;True;30;5;24;0;24;True;True;2022-03-11T06:00:57+01:00;48.8071937956922,2.353984415531159;Le Kremlin-Bicêtre;94043
2108;Vivienne - Montmartre;True;39;39;0;0;0;True;True;2022-03-11T05:58:44+01:00;48.8713475973833,2.341458834707737;Paris;75102
20108;Jardin de l'Hospice Debrousse;True;23;15;8;2;6;True;True;2022-03-11T05:57:10+01:00;48.861451061938,2.405686005949974;Paris;75120
13025;Place de Rungis;True;32;7;25;18;7;True;True;2022-03-11T05:57:44+01:00;48.82245594764965,2.347382729482953;Paris;75113
20122;Vitruve - Davout;True;23;16;7;1;6;True;True;2022-03-11T06:00:14+01:00;48.86053161154489,2.4091592812626543;Paris;75120
12028;Vivaldi - Antoine-Julien Hénard;True;27;18;9;4;5;True;True;2022-03-11T05:59:12+01:00;48.841923663276546,2.389728979467376;Paris;75112
16020;Place de la Porte de Passy;True;36;27;9;2;7;True;True;2022-03-11T05:55:13+01:00;48.857341095470794,2.2644165538827115;Paris;75116
12035;Madagascar - Meuniers;True;33;2;30;27;3;True;True;2022-03-11T06:00:10+01:00;48.83460464474706,2.3970650508999825;Paris;75112
13126;Place Nationale - Château-des-Rentiers;True;18;15;3;1;2;True;True;2022-03-11T06:00:27+01:00;48.829566,2.365053;Paris;75113
1003;Saint-Denis - Rivoli;True;43;41;2;1;1;True;True;2022-03-11T05:53:24+01:00;48.85905934084166,2.3476943001151085;Paris;75101
18027;Damrémont - Ordener;True;30;4;25;9;16;True;True;2022-03-11T05:59:17+01:00;48.893400392981874,2.336266523912805;Paris;75118
5115;Buffon - Jardin des Plantes;True;30;7;23;23;0;True;True;2022-03-11T06:00:37+01:00;48.842668466104875,2.3618587106466293;Paris;75105
4003;Quai aux Fleurs - Pont Saint-Louis;True;21;6;13;12;1;True;True;2022-03-11T05:59:49+01:00;48.85291595620935,2.352195717394352;Paris;75104
10021;Marché Saint-Quentin;True;15;13;2;1;1;True;True;2022-03-11T05:53:09+01:00;48.877356057652264,2.354511445637388;Paris;75110
8020;Batignolles - Beudant;True;44;43;1;0;1;True;True;2022-03-11T05:54:20+01:00;48.88216401466375,2.319852970540523;Paris;75117
41211;Louis Xavier de Ricard - Ancienne Mairie;True;34;20;14;3;11;True;True;2022-03-11T06:00:26+01:00;48.84629899065091,2.472420372068882;Fontenay-sous-Bois;94033
17015;Place de Lévis;True;48;40;4;0;4;True;True;2022-03-11T06:00:20+01:00;48.883546851533254,2.3131933808326726;Paris;75117
44011;Lebrun - Colonel Fabien;True;27;26;1;0;1;True;True;2022-03-11T05:57:46+01:00;48.78266870733145,2.381317801773548;Vitry-sur-Seine;94081
15023;La Motte-Picquet - Grenelle;True;34;3;31;22;9;True;True;2022-03-11T06:00:45+01:00;48.84858321339195,2.299347817897797;Paris;75115
4010;Saint-Antoine Sévigné;True;26;3;23;23;0;True;True;2022-03-11T06:00:51+01:00;48.8550222,2.3612322;Paris;75104
4001;Arcole - Notre-Dame;True;31;15;16;16;0;True;True;2022-03-11T05:56:05+01:00;48.85388354132773,2.3493797332048416;Paris;75104
15129;Hôpital Necker;True;40;33;6;3;3;True;True;2022-03-11T06:00:08+01:00;48.846043490118454,2.313245013356209;Paris;75115
8549;George V - Christophe Colomb;True;24;23;1;0;1;True;True;2022-03-11T05:56:55+01:00;48.87046,2.30104;Paris;75108
8027;Mairie du 8ème;True;14;11;3;3;0;True;True;2022-03-11T05:58:42+01:00;48.877932,2.318264;Paris;75108
14131;Jourdan - Monticelli;True;30;21;8;1;7;True;True;2022-03-11T06:00:50+01:00;48.822032,2.329095;Paris;75114
21315;Jules Guesdes - Général de Gaulle;True;24;16;8;1;7;True;True;2022-03-11T05:58:39+01:00;48.81930581291959,2.278934195637703;Issy-les-Moulineaux;92075
17023;Porte d'Asnières;True;36;18;18;11;7;True;True;2022-03-11T06:00:44+01:00;48.89035817610495,2.3036286234855656;Paris;75117
15006;Cherche-Midi - Hôpital Necker;True;38;36;2;0;2;True;True;2022-03-11T05:56:04+01:00;48.84461063309956,2.317914068698883;Paris;75115
44007;Camille Groult - Guy Môquet;True;22;6;16;15;1;True;True;2022-03-11T06:00:40+01:00;48.787482746521306,2.3976725712418556;Vitry-sur-Seine;94081
21402;Place Aimé Césaire;True;27;23;4;2;2;True;True;2022-03-11T05:54:51+01:00;48.783194713067815,2.2429127991199493;Clamart;92023
6008;Assas - Luxembourg;True;33;28;3;2;1;True;True;2022-03-11T05:54:02+01:00;48.84373446877937,2.333428381875887;Paris;75106
21303;Jean Monnet - Iles;True;32;5;27;22;5;True;True;2022-03-11T06:00:39+01:00;48.823393984057304,2.2497073194874866;Issy-les-Moulineaux;92040
13106;Bobillot - Paulin Mery;True;23;20;3;3;0;True;True;2022-03-11T06:00:36+01:00;48.829899841747384,2.3543356766748507;Paris;75113
33014;Parc Eli Lotar;True;20;6;14;7;7;True;True;2022-03-11T05:58:04+01:00;48.91844993053703,2.3727085813879967;Aubervilliers;93001
10105;Mazagran - Bonne Nouvelle;True;25;24;0;0;0;True;True;2022-03-11T05:51:09+01:00;48.870047123655254,2.351124845445156;Paris;75110
15127;Place Charles Michels;True;37;2;33;30;3;True;True;2022-03-11T05:59:43+01:00;48.846401,2.28502;Paris;75115
42501;Raspail - Albert Schweitzer;True;28;3;25;20;5;True;True;2022-03-11T06:00:35+01:00;48.81031545,2.34395871;Gentilly;94037
11011;Richard Lenoir - Voltaire;True;25;4;21;20;1;True;True;2022-03-11T06:00:28+01:00;48.86164273877979,2.3727491497993474;Paris;75111
