Chaîne;Candidat;"Détail des temps";"Tranche (6h-9h)(durée)";"Tranche (9h-18h)(durée)";"Tranche (18h-24h)(durée)";"Tranche (0h-6h)(durée)"
FranceInfo;Soutiens;00:20:41;00:10:00;00:14:54;00:15:44;
FranceInfo;"Total temps de parole";00:23:51;00:21:12;00:26:22;00:20:52;
FranceInfo;"Total temps d'antenne";00:38:39;01:22:34;01:25:19;01:03:29;
FranceCulture;Candidat;00:01:27;00:00:00;00:00:36;00:00:00;
FranceCulture;Soutiens;00:00:20;00:14:54;00:00:35;00:00:00;
FranceCulture;"Total temps de parole";00:01:47;00:14:54;00:01:11;00:00:00;
FranceCulture;"Total temps d'antenne";00:06:35;00:17:05;00:21:57;00:00:00;
RTL;Candidat;00:03:59;00:01:19;00:02:10;00:00:41;
RTL;Soutiens;00:03:44;00:55:44;00:03:55;00:00:45;
RTL;"Total temps de parole";00:07:43;00:57:03;00:06:05;00:01:26;
RTL;"Total temps d'antenne";00:19:31;01:01:22;00:17:51;00:03:22;
Europe1;Candidat;00:05:10;00:00:00;00:14:10;00:01:05;
Europe1;Soutiens;00:12:27;00:29:03;00:52:40;00:00:00;
Europe1;"Total temps de parole";00:17:37;00:29:03;01:06:50;00:01:05;
Europe1;"Total temps d'antenne";00:28:15;00:31:01;01:07:45;00:02:18;
RMC;Candidat;00:22:14;01:02:03;00:00:00;00:40:54;
RMC;Soutiens;00:06:32;00:04:22;00:00:00;00:05:37;
RMC;"Total temps de parole";00:28:46;01:06:25;00:00:00;00:46:31;
RMC;"Total temps d'antenne";00:31:23;01:16:37;00:00:00;00:57:49;
BFMBusiness;Candidat;00:00:57;00:00:23;00:09:44;00:07:56;
BFMBusiness;Soutiens;00:00:00;00:00:00;00:00:00;00:00:00;
BFMBusiness;"Total temps de parole";00:00:57;00:00:23;00:09:44;00:07:56;
BFMBusiness;"Total temps d'antenne";00:07:11;00:16:07;00:16:34;00:10:27;
RadioClassique;Candidat;00:00:13;00:00:00;00:00:00;00:00:00;
RadioClassique;Soutiens;00:00:00;00:00:00;00:00:00;00:00:00;
RadioClassique;"Total temps de parole";00:00:13;00:00:00;00:00:00;00:00:00;
RadioClassique;"Total temps d'antenne";00:09:14;00:00:25;00:00:18;00:09:44;
SudRadio;Candidat;00:17:30;00:00:25;00:00:40;00:00:00;
SudRadio;Soutiens;00:12:20;00:08:50;00:00:00;00:00:00;
SudRadio;"Total temps de parole";00:29:50;00:09:15;00:00:40;00:00:00;
SudRadio;"Total temps d'antenne";00:33:00;00:16:52;00:00:40;00:00:00;
TV5Monde;Candidat;00:00:18;00:00:00;00:59:44;00:00:00;
TV5Monde;Soutiens;00:09:55;00:00:00;00:00:22;00:00:00;
TV5Monde;"Total temps de parole";00:10:13;00:00:00;01:00:06;00:00:00;
TV5Monde;"Total temps d'antenne";00:10:13;00:00:00;01:17:23;00:00:00;
Euronews;Candidat;00:00:00;00:00:00;00:00:00;00:00:00;
Euronews;Soutiens;00:00:00;00:00:00;00:00:00;00:00:00;
Euronews;"Total temps de parole";00:00:00;00:00:00;00:00:00;00:00:00;
Euronews;"Total temps d'antenne";00:00:00;00:02:01;00:00:55;00:00:50;
RFI;Candidat;00:02:04;00:01:11;00:03:35;00:00:26;
RFI;Soutiens;00:01:33;00:00:00;00:18:39;00:00:53;
RFI;"Total temps de parole";00:03:37;00:01:11;00:22:14;00:01:19;
RFI;"Total temps d'antenne";00:09:18;00:04:58;00:30:41;00:04:14;
France24;Candidat;00:00:56;00:02:21;00:02:04;00:00:00;
France24;Soutiens;00:00:00;00:00:00;00:18:49;00:00:00;
France24;"Total temps de parole";00:00:56;00:02:21;00:20:53;00:00:00;
France24;"Total temps d'antenne";00:02:17;00:08:24;00:28:45;00:03:06;
"RMC Story";Candidat;00:02:18;00:38:49;00:00:00;00:00:00;
"RMC Story";Soutiens;00:06:57;00:04:22;00:00:00;00:00:00;
"RMC Story";"Total temps de parole";00:09:15;00:43:11;00:00:00;00:00:00;
"RMC Story";"Total temps d'antenne";00:18:39;00:53:23;00:00:00;00:00:00;
