DATAFLOW,LAST UPDATE,freq,tax,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,IT,2017,3.34,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,IT,2018,3.31,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,IT,2019,3.25,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,IT,2020,3.04,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LI,2013,0.77,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LI,2014,0.83,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LI,2015,0.83,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LI,2016,0.82,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LI,2017,0.82,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LI,2018,0.75,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LI,2019,0.81,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,1995,1.87,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,1996,1.88,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,1997,2.15,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,1998,2.54,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,1999,2.94,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2000,2.45,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2001,2.56,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2002,2.81,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2003,2.77,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2004,2.7,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2005,2.3,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2006,1.8,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2007,1.75,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2008,1.63,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2009,2.02,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2010,1.83,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2011,1.68,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2012,1.64,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2013,1.68,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2014,1.73,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2015,1.85,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2016,1.92,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2017,1.91,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2018,1.98,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2019,1.89,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LT,2020,1.93,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,1995,2.93,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,1996,2.87,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,1997,2.8,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,1998,2.81,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,1999,2.71,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2000,2.65,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2001,2.66,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2002,2.65,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2003,2.74,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2004,2.97,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2005,2.94,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2006,2.61,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2007,2.53,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2008,2.46,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2009,2.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2010,2.26,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2011,2.3,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2012,2.23,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2013,2.05,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2014,1.89,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2015,1.76,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2016,1.66,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2017,1.64,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2018,1.7,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2019,1.75,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LU,2020,1.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,1995,0.98,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,1996,1.51,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,1997,1.98,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,1998,2.79,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,1999,2.28,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2000,2.24,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2001,2.04,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2002,2.14,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2003,2.27,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2004,2.45,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2005,2.51,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2006,2.22,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2007,2.04,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2008,2.07,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2009,2.64,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2010,2.96,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2011,3.08,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2012,2.99,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2013,3.17,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2014,3.34,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2015,3.5,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2016,3.58,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2017,3.49,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2018,3.37,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2019,2.94,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,LV,2020,3.1,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,1995,3.08,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,1996,2.94,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,1997,3.37,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,1998,3.73,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,1999,3.85,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2000,3.52,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2001,3.46,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2002,3.18,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2003,3.13,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2004,2.81,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2005,3.06,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2006,3.18,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2007,3.51,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2008,3.22,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2009,3.1,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2010,2.8,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2011,3.05,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2012,2.79,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2013,2.59,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2014,2.74,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2015,2.7,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2016,2.64,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2017,2.54,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2018,2.48,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2019,2.46,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,MT,2020,2.27,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,1995,3.23,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,1996,3.42,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,1997,3.34,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,1998,3.37,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,1999,3.49,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2000,3.47,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2001,3.36,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2002,3.24,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2003,3.31,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2004,3.42,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2005,3.52,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2006,3.59,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2007,3.37,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2008,3.44,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2009,3.47,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2010,3.49,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2011,3.41,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2012,3.24,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2013,3.26,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2014,3.31,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2015,3.32,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2016,3.35,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2017,3.34,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2018,3.34,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2019,3.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NL,2020,3.16,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,1995,3.57,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,1996,3.61,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,1997,3.61,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,1998,3.61,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,1999,3.44,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2000,3.09,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2001,3.1,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2002,3.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2003,3.15,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2004,3.09,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2005,2.92,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2006,2.87,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2007,2.85,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2008,2.6,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2009,2.63,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2010,2.65,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2011,2.49,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2012,2.34,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2013,2.33,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2014,2.32,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2015,2.35,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2016,2.41,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2017,2.3,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2018,2.19,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2019,2.11,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,NO,2020,2.03,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,1995,1.78,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,1996,1.87,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,1997,1.77,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,1998,1.88,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,1999,2.1,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2000,2.14,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2001,2.16,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2002,2.46,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2003,2.5,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2004,2.73,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2005,2.68,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2006,2.66,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2007,2.74,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2008,2.79,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2009,2.66,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2010,2.71,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2011,2.63,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2012,2.59,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2013,2.42,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2014,2.58,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2015,2.65,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2016,2.71,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2017,2.68,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2018,2.71,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2019,2.54,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PL,2020,2.55,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,1995,3.35,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,1996,3.39,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,1997,3.17,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,1998,3.34,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,1999,3.24,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2000,2.6,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2001,2.83,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2002,2.99,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2003,2.95,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2004,2.95,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2005,2.89,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2006,2.79,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2007,2.74,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2008,2.5,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2009,2.44,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2010,2.43,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2011,2.32,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2012,2.19,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2013,2.2,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2014,2.27,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2015,2.42,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2016,2.58,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2017,2.58,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2018,2.57,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2019,2.53,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,PT,2020,2.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,1995,1.75,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,1996,1.74,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,1997,2.79,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,1998,3.05,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,1999,3.85,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2000,3.4,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2001,2.36,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2002,2.12,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2003,2.4,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2004,2.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2005,2.01,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2006,1.94,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2007,2.01,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2008,1.7,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2009,1.79,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2010,2.11,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2011,1.95,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2012,2.01,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2013,2.06,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2014,2.38,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2015,2.47,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2016,2.4,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2017,1.94,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2018,1.97,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2019,2.12,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,RO,2020,1.92,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,1995,2.59,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,1996,2.91,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,1997,2.77,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,1998,2.8,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,1999,2.68,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2000,2.6,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2001,2.62,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2002,2.69,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2003,2.74,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2004,2.71,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2005,2.76,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2006,2.66,
ESTAT:T2020_RT320(1.0),18/01/22 11:00:00,A,ENV,PC_GDP,SE,2007,2.55,
