Date;Valeur;Polluant;Region;Mesure
2021-07-05;2.4080645161290324;NOX as NO2;Auvergne-Rhône-Alpes;µg-m3
2021-07-05;4.1045454545454545;PM2.5;Guyane;µg-m3
2021-07-05;0.01885416666666667;CO;Hauts-de-France;mg-m3
2021-07-05;10.571806167400881;PM10;Bretagne;µg-m3
2021-07-05;23.68125;PM10;Martinique;µg-m3
2021-07-05;56.296780684104625;O3;Occitanie;µg-m3
2021-07-05;16.06205962059621;NOX as NO2;Normandie;µg-m3
2021-07-05;14.521666666666667;NOX as NO2;Occitanie;µg-m3
2021-07-05;45.28557295960429;O3;Auvergne-Rhône-Alpes;µg-m3
2021-07-05;0.10145833333333333;CO;Normandie;mg-m3
2021-07-05;6.290909090909091;PM10;Guyane;µg-m3
2021-07-05;8.621751025991792;PM10;Auvergne-Rhône-Alpes;µg-m3
2021-07-05;14.698081264108351;NOX as NO2;Nouvelle-Aquitaine;µg-m3
2021-07-05;10.3496062992126;NO;La Réunion;µg-m3
2021-07-05;40.962360446570976;O3;Hauts-de-France;µg-m3
2021-07-05;0.3172608695652174;CO;Île-de-France;mg-m3
2021-07-05;15.781481481481482;PM10;Corse;µg-m3
2021-07-05;6.670833333333333;PM2.5;Martinique;µg-m3
2021-07-05;7.691666666666666;NOX as NO2;Bretagne;µg-m3
2021-07-05;0.7770833333333332;SO2;Grand Est;µg-m3
2021-07-05;8.08068181818182;NO2;Grand Est;µg-m3
2021-07-05;44.78214285714286;O3;Normandie;µg-m3
2021-07-05;49.44549356223175;O3;Bretagne;µg-m3
2021-07-05;20.344736842105263;NO;Martinique;µg-m3
2021-07-05;24.418478260869566;O3;Martinique;µg-m3
2021-07-05;22.65416666666667;O3;Guyane;µg-m3
2021-07-05;7.523404255319149;NO;Guyane;µg-m3
2021-07-05;0.4255;CO;Corse;mg-m3
2021-07-05;6.333432835820895;PM10;Pays de la Loire;µg-m3
2021-07-05;50.357142857142854;O3;La Réunion;µg-m3
2021-07-05;62.67380952380953;O3;Corse;µg-m3
2021-07-05;16.78611111111111;O3;Guadeloupe;µg-m3
2021-07-05;1.9003571428571429;C6H6;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-05;0.13570833333333332;CO;La Réunion;mg-m3
2021-07-05;6.718021978021977;PM10;Bourgogne-Franche-Comté;µg-m3
2021-07-05;11.617391304347825;O3;Mayotte;µg-m3
2021-07-05;40.98331616889805;NOX as NO2;Île-de-France;µg-m3
2021-07-05;43.95343283582089;O3;Centre-Val de Loire;µg-m3
2021-07-05;14.079360165118679;NOX as NO2;Grand Est;µg-m3
2021-07-05;0.12833333333333333;C6H6;Hauts-de-France;µg-m3
2021-07-05;0.12383333333333334;CO;Centre-Val de Loire;mg-m3
2021-07-05;2.42;NO;Corse;µg-m3
2021-07-05;7.3126623376623385;PM10;Centre-Val de Loire;µg-m3
2021-07-05;44.01004901960784;O3;Bourgogne-Franche-Comté;µg-m3
2021-07-05;29.610314685314684;NOX as NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-05;3.689583333333333;PM2.5;Corse;µg-m3
2021-07-05;11.006933333333334;PM10;Hauts-de-France;µg-m3
2021-07-05;0.2634166666666667;CO;Nouvelle-Aquitaine;mg-m3
2021-07-05;46.98621794871795;O3;Pays de la Loire;µg-m3
2021-07-05;18.504166666666666;PM10;Guadeloupe;µg-m3
2021-07-05;8.984186575654153;PM10;Grand Est;µg-m3
2021-07-05;2.1104166666666666;NOX as NO2;Pays de la Loire;µg-m3
2021-07-05;6.845833333333333;PM2.5;La Réunion;µg-m3
2021-07-05;83.92083333333333;PM10;Mayotte;µg-m3
2021-07-05;59.36889880952381;O3;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-05;18.43618881118881;NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-05;15.661961722488037;NOX as NO2;Centre-Val de Loire;µg-m3
2021-07-05;38.20062015503876;O3;Grand Est;µg-m3
2021-07-05;40.68571428571428;O3;Île-de-France;µg-m3
2021-07-05;12.235451505016723;PM10;Île-de-France;µg-m3
2021-07-05;20.869444444444444;NOX as NO2;Guadeloupe;µg-m3
2021-07-05;35.15728155339806;NOX as NO2;La Réunion;µg-m3
2021-07-05;0.26905;CO;Provence-Alpes-Côte d'Azur;mg-m3
2021-07-05;9.105555555555556;NO;Guadeloupe;µg-m3
2021-07-05;0.15795454545454543;CO;Grand Est;mg-m3
2021-07-05;4.15211693548387;NO;Grand Est;µg-m3
2021-07-05;2.220833333333333;SO2;Mayotte;µg-m3
2021-07-05;29.6125;NO2;Mayotte;µg-m3
2021-07-05;0.665625;SO2;Corse;µg-m3
2021-07-05;12.629698375870069;NOX as NO2;Bourgogne-Franche-Comté;µg-m3
2021-07-05;7.322202797202798;NO;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-06;3.775531914893617;PM2.5;Corse;µg-m3
2021-07-06;11.833131313131313;NO;Île-de-France;µg-m3
2021-07-06;3.97914798206278;NO;Nouvelle-Aquitaine;µg-m3
2021-07-06;55.50548523206751;O3;Bretagne;µg-m3
2021-07-06;13.943690637720488;PM10;Hauts-de-France;µg-m3
2021-07-06;23.29878260869565;NOX as NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-06;46.20868486352357;O3;Bourgogne-Franche-Comté;µg-m3
2021-07-06;4.138303693570451;PM2.5;Auvergne-Rhône-Alpes;µg-m3
2021-07-06;13.110610932475884;PM10;Centre-Val de Loire;µg-m3
2021-07-06;3.861574074074074;NO;Corse;µg-m3
2021-07-06;10.475320139697322;PM10;Grand Est;µg-m3
2021-07-06;43.906289308176106;O3;Grand Est;µg-m3
2021-07-06;15.134736842105262;NO;Martinique;µg-m3
2021-07-06;57.594230769230776;O3;Pays de la Loire;µg-m3
2021-07-06;8.122916666666667;NO2;Guyane;µg-m3
2021-07-06;0.21562499999999998;CO;Provence-Alpes-Côte d'Azur;mg-m3
2021-07-06;33.32404040404041;NOX as NO2;Île-de-France;µg-m3
2021-07-06;30.502150537634407;O3;Martinique;µg-m3
2021-07-06;14.89951534733441;PM10;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-06;28.591666666666665;PM10;Guadeloupe;µg-m3
2021-07-06;15.152929292929292;NO2;Île-de-France;µg-m3
2021-07-06;19.138578680203047;PM10;Île-de-France;µg-m3
2021-07-06;19.44027777777778;NOX as NO2;Guadeloupe;µg-m3
2021-07-06;5.460057471264368;NO2;Hauts-de-France;µg-m3
2021-07-06;29.09166666666667;NOX as NO2;Guyane;µg-m3
2021-07-06;2.940340909090909;NO2;Pays de la Loire;µg-m3
2021-07-06;0.20166666666666666;CO;Nouvelle-Aquitaine;mg-m3
2021-07-06;3.3111111111111113;NO;Bourgogne-Franche-Comté;µg-m3
2021-07-06;-0.19999999999999998;SO2;Occitanie;µg-m3
2021-07-06;7.0540925266903916;NO2;Bretagne;µg-m3
2021-07-06;4.340896358543418;PM2.5;Hauts-de-France;µg-m3
2021-07-06;8.904166666666667;NO;Guadeloupe;µg-m3
2021-07-06;3.0240601503759397;SO2;Auvergne-Rhône-Alpes;µg-m3
2021-07-06;0.13170833333333334;CO;Centre-Val de Loire;mg-m3
2021-07-06;59.374404761904756;O3;Corse;µg-m3
2021-07-06;12.851851851851851;NO2;Corse;µg-m3
2021-07-06;44.300000000000004;O3;La Réunion;µg-m3
2021-07-06;0.18450000000000003;C6H6;Normandie;µg-m3
2021-07-06;14.369365284974092;NO2;Auvergne-Rhône-Alpes;µg-m3
2021-07-06;0.8215277777777777;SO2;Hauts-de-France;µg-m3
2021-07-06;15.914970059880241;PM10;Pays de la Loire;µg-m3
2021-07-06;12.724423076923076;NO2;Occitanie;µg-m3
2021-07-06;0.43973913043478263;CO;Corse;mg-m3
2021-07-06;1.594160583941606;SO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-06;6.75;NO;Guyane;µg-m3
2021-07-06;0.9729166666666668;NO;Pays de la Loire;µg-m3
2021-07-06;26.545833333333334;O3;Guyane;µg-m3
2021-07-06;5.012695652173913;NO;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-06;5.3689024390243905;PM2.5;Bretagne;µg-m3
2021-07-06;5.28870523415978;PM2.5;Nouvelle-Aquitaine;µg-m3
2021-07-06;-1.3699999999999999;SO2;Mayotte;µg-m3
2021-07-06;4.926666666666667;PM2.5;Pays de la Loire;µg-m3
2021-07-06;19.3125;O3;Guadeloupe;µg-m3
2021-07-06;11.61812865497076;PM10;Occitanie;µg-m3
2021-07-06;0.04270833333333334;C6H6;Hauts-de-France;µg-m3
2021-07-06;16.401064962726306;NOX as NO2;Grand Est;µg-m3
2021-07-06;34.70729166666667;NOX as NO2;La Réunion;µg-m3
2021-07-06;4.481679389312977;PM2.5;Occitanie;µg-m3
2021-07-06;58.014626865671644;O3;Centre-Val de Loire;µg-m3
2021-07-06;15.316666666666668;O3;Mayotte;µg-m3
2021-07-06;1.45;SO2;Martinique;µg-m3
2021-07-06;8.174434389140272;PM10;Bourgogne-Franche-Comté;µg-m3
2021-07-06;3.94626334519573;NO;Bretagne;µg-m3
2021-07-06;3.2480106100795756;SO2;Normandie;µg-m3
2021-07-06;20.786956521739132;NO2;Mayotte;µg-m3
2021-07-06;0.10854166666666666;CO;La Réunion;mg-m3
2021-07-06;6.853811659192825;NO2;Nouvelle-Aquitaine;µg-m3
2021-07-06;1.3364583333333335;SO2;Corse;µg-m3
2021-07-06;0.3301785714285714;C6H6;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-06;9.146759259259259;NO2;Bourgogne-Franche-Comté;µg-m3
2021-07-06;0.05558333333333334;CO;Hauts-de-France;mg-m3
2021-07-06;4.647040498442368;NO;Grand Est;µg-m3
2021-07-06;12.88408071748879;NOX as NO2;Nouvelle-Aquitaine;µg-m3
2021-07-06;14.186574074074075;NOX as NO2;Bourgogne-Franche-Comté;µg-m3
2021-07-06;9.354685314685316;PM10;Auvergne-Rhône-Alpes;µg-m3
2021-07-06;1.4265734265734267;SO2;Île-de-France;µg-m3
2021-07-06;1.5750000000000002;SO2;Bourgogne-Franche-Comté;µg-m3
2021-07-06;11.723749999999999;NO2;Martinique;µg-m3
2021-07-06;7.059322033898305;PM10;Guyane;µg-m3
2021-07-06;14.053828032979977;PM10;Nouvelle-Aquitaine;µg-m3
2021-07-06;9.899999999999999;NO2;Guadeloupe;µg-m3
2021-07-06;13.113986013986013;NOX as NO2;Centre-Val de Loire;µg-m3
2021-07-06;44.907730263157895;O3;Auvergne-Rhône-Alpes;µg-m3
2021-07-06;9.441595744680852;NO2;Grand Est;µg-m3
2021-07-06;12.755064935064935;NOX as NO2;Normandie;µg-m3
2021-07-06;15.663130434782607;NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-06;25.01239316239316;NOX as NO2;Occitanie;µg-m3
2021-07-06;0.14583333333333334;SO2;Pays de la Loire;µg-m3
2021-07-06;0.10479166666666667;CO;Normandie;mg-m3
2021-07-06;18.65277777777778;NOX as NO2;Corse;µg-m3
2021-07-06;3.6139024390243906;PM2.5;Grand Est;µg-m3
2021-07-06;51.43710482529118;O3;Hauts-de-France;µg-m3
2021-07-06;1.6645833333333335;NOX as NO2;Pays de la Loire;µg-m3
2021-07-06;37.54347826086956;NOX as NO2;Mayotte;µg-m3
2021-07-06;5.158774373259053;PM2.5;Centre-Val de Loire;µg-m3
2021-07-06;4.771328671328671;NO;Centre-Val de Loire;µg-m3
2021-07-06;2.975;SO2;Guadeloupe;µg-m3
2021-07-06;55.3218992248062;O3;Normandie;µg-m3
2021-07-06;1.4117021276595743;SO2;Grand Est;µg-m3
2021-07-06;10.565546218487395;NO;La Réunion;µg-m3
2021-07-06;13.183193277310924;NO2;La Réunion;µg-m3
2021-07-06;79.84583333333333;PM10;Mayotte;µg-m3
2021-07-06;14.829940119760478;PM10;Corse;µg-m3
2021-07-06;3.688235294117647;NO;Normandie;µg-m3
2021-07-06;0.27025;CO;Île-de-France;mg-m3
2021-07-06;11.36111111111111;PM2.5;Martinique;µg-m3
2021-07-06;55.37217928902628;O3;Île-de-France;µg-m3
2021-07-06;2.315086206896552;NO;Hauts-de-France;µg-m3
2021-07-06;6.0249999999999995;NOX as NO2;Bretagne;µg-m3
2021-07-06;51.731262525050106;O3;Occitanie;µg-m3
2021-07-06;6.192083333333333;PM2.5;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-06;39.43;NOX as NO2;Martinique;µg-m3
2021-07-06;5.410185185185185;PM2.5;Normandie;µg-m3
2021-07-06;11.687999999999999;PM10;Normandie;µg-m3
2021-07-06;0.6071875;C6H6;Auvergne-Rhône-Alpes;µg-m3
2021-07-06;33.38444444444444;PM10;Martinique;µg-m3
2021-07-06;54.056630265210615;O3;Nouvelle-Aquitaine;µg-m3
2021-07-06;68.26850746268657;O3;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-06;1.6020833333333335;NOX as NO2;Auvergne-Rhône-Alpes;µg-m3
2021-07-06;1.1088122605363984;SO2;Nouvelle-Aquitaine;µg-m3
2021-07-06;3.869565217391304;PM2.5;Guyane;µg-m3
2021-07-06;3.9250000000000003;PM2.5;Guadeloupe;µg-m3
2021-07-06;5.837529137529138;NO2;Centre-Val de Loire;µg-m3
2021-07-06;12.08813559322034;PM10;La Réunion;µg-m3
2021-07-06;5.688888888888889;PM2.5;La Réunion;µg-m3
2021-07-06;10.938541666666666;NOX as NO2;Hauts-de-France;µg-m3
2021-07-06;5.768197879858658;PM2.5;Île-de-France;µg-m3
2021-07-06;2.9604444444444447;PM2.5;Bourgogne-Franche-Comté;µg-m3
2021-07-06;5.240042372881356;NO;Occitanie;µg-m3
2021-07-06;5.959002590673576;NO;Auvergne-Rhône-Alpes;µg-m3
2021-07-06;0.14091666666666666;CO;Auvergne-Rhône-Alpes;mg-m3
2021-07-06;6.976212471131639;NO2;Normandie;µg-m3
2021-07-06;0.14929166666666668;CO;Grand Est;mg-m3
2021-07-06;10.986956521739131;NO;Mayotte;µg-m3
2021-07-06;13.266949152542374;PM10;Bretagne;µg-m3
2021-07-06;0.743157894736842;SO2;La Réunion;µg-m3
2021-07-07;3.642410714285714;PM2.5;Bourgogne-Franche-Comté;µg-m3
2021-07-07;1.905693950177936;SO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-07;5.691379310344828;NO;Guyane;µg-m3
2021-07-07;5.363194444444445;NO;Centre-Val de Loire;µg-m3
2021-07-07;10.549999999999999;NO;Mayotte;µg-m3
2021-07-07;12.796332678454485;NO2;Auvergne-Rhône-Alpes;µg-m3
2021-07-07;7.317485549132948;NO2;Hauts-de-France;µg-m3
2021-07-07;4.69;PM2.5;Centre-Val de Loire;µg-m3
2021-07-07;18.355727554179566;NO2;Île-de-France;µg-m3
2021-07-07;16.59597902097902;PM10;Île-de-France;µg-m3
2021-07-07;10.685897435897436;PM10;Nouvelle-Aquitaine;µg-m3
2021-07-07;4.891666666666667;PM2.5;Guyane;µg-m3
2021-07-07;3.9192575406032484;NO;Bourgogne-Franche-Comté;µg-m3
2021-07-07;19.508376963350784;NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-07;7.955555555555555;NO;Guadeloupe;µg-m3
2021-07-07;0.095625;C6H6;Hauts-de-France;µg-m3
2021-07-07;2.6390697674418604;NO;Corse;µg-m3
2021-07-07;4.394444444444444;PM2.5;La Réunion;µg-m3
2021-07-07;0.12746478873239436;SO2;Île-de-France;µg-m3
2021-07-07;5.778125;PM2.5;Corse;µg-m3
2021-07-07;9.964876476906552;NO2;Grand Est;µg-m3
2021-07-07;8.523275862068965;NO2;Normandie;µg-m3
2021-07-07;10.020338983050848;NO;La Réunion;µg-m3
2021-07-07;2.7439473684210527;SO2;Normandie;µg-m3
2021-07-07;5.995833333333334;PM2.5;Guadeloupe;µg-m3
2021-07-07;11.262886597938145;NO;Martinique;µg-m3
2021-07-07;3.968072289156627;PM2.5;Pays de la Loire;µg-m3
2021-07-07;0.5054285714285714;C6H6;Auvergne-Rhône-Alpes;µg-m3
2021-07-07;1.0898412698412698;C6H6;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-07;0.11590909090909092;C6H6;Normandie;µg-m3
2021-07-07;13.738888888888889;PM2.5;Martinique;µg-m3
2021-07-07;1.2573684210526317;SO2;Grand Est;µg-m3
2021-07-07;35.82395833333333;O3;Martinique;µg-m3
2021-07-07;4.85297619047619;PM2.5;Bretagne;µg-m3
2021-07-07;43.04528301886792;O3;Auvergne-Rhône-Alpes;µg-m3
2021-07-07;0.11283333333333334;CO;Normandie;mg-m3
2021-07-07;5.597872340425533;PM10;Guyane;µg-m3
2021-07-07;15.385526315789473;NOX as NO2;Nouvelle-Aquitaine;µg-m3
2021-07-07;43.78145695364238;O3;Hauts-de-France;µg-m3
2021-07-07;9.699162011173184;PM10;Auvergne-Rhône-Alpes;µg-m3
2021-07-07;0.39770833333333333;CO;Île-de-France;mg-m3
2021-07-07;17.440718562874252;PM10;Corse;µg-m3
2021-07-07;10.358333333333333;NOX as NO2;Bretagne;µg-m3
2021-07-07;47.62045454545454;O3;Normandie;µg-m3
2021-07-07;2.18125;NOX as NO2;Pays de la Loire;µg-m3
2021-07-07;0.23470833333333332;CO;Provence-Alpes-Côte d'Azur;mg-m3
2021-07-07;44.98087774294671;O3;Île-de-France;µg-m3
2021-07-07;18.04602510460251;NOX as NO2;Occitanie;µg-m3
2021-07-07;78.22500000000001;PM10;Mayotte;µg-m3
2021-07-07;64.65991058122206;O3;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-07;0.13845833333333332;CO;Grand Est;mg-m3
2021-07-07;4.761675392670156;NO;Grand Est;µg-m3
2021-07-07;44.700936037441494;O3;Grand Est;µg-m3
2021-07-07;20.483333333333334;NOX as NO2;Guadeloupe;µg-m3
2021-07-07;2.8375;SO2;Mayotte;µg-m3
2021-07-07;32.87553191489362;NOX as NO2;La Réunion;µg-m3
2021-07-07;16.095833333333335;NO2;Mayotte;µg-m3
2021-07-07;0.9473684210526315;SO2;Corse;µg-m3
2021-07-07;6.9061082024432805;NO;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-07;24.535714285714285;NOX as NO2;Martinique;µg-m3
2021-07-07;10.29906976744186;NO2;Corse;µg-m3
2021-07-07;1.1875;SO2;Martinique;µg-m3
2021-07-07;13.668213457076567;NOX as NO2;Bourgogne-Franche-Comté;µg-m3
2021-07-07;51.451394422310756;O3;Occitanie;µg-m3
2021-07-07;38.97338129496403;PM10;Martinique;µg-m3
2021-07-07;0.05356249999999999;CO;Hauts-de-France;mg-m3
2021-07-07;19.125;O3;Guyane;µg-m3
2021-07-07;0.4602916666666667;CO;Corse;mg-m3
2021-07-07;9.227245508982037;PM10;Pays de la Loire;µg-m3
2021-07-07;46.49130434782609;O3;La Réunion;µg-m3
2021-07-07;65.09285714285714;O3;Corse;µg-m3
2021-07-07;22.13611111111111;O3;Guadeloupe;µg-m3
2021-07-07;0.08920833333333333;CO;La Réunion;mg-m3
2021-07-07;9.613501144164761;PM10;Bourgogne-Franche-Comté;µg-m3
2021-07-07;16.3625;O3;Mayotte;µg-m3
2021-07-07;47.769642857142856;O3;Centre-Val de Loire;µg-m3
2021-07-07;16.967811158798284;NOX as NO2;Grand Est;µg-m3
2021-07-07;0.13508333333333333;CO;Centre-Val de Loire;mg-m3
2021-07-07;45.70721393034826;O3;Bourgogne-Franche-Comté;µg-m3
2021-07-07;9.793890675241158;PM10;Centre-Val de Loire;µg-m3
2021-07-07;12.240579710144928;PM10;Hauts-de-France;µg-m3
2021-07-07;11.813194444444445;PM10;Grand Est;µg-m3
2021-07-07;30.042757417102965;NOX as NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-07;50.96346153846154;O3;Pays de la Loire;µg-m3
2021-07-07;0.21283333333333332;CO;Nouvelle-Aquitaine;mg-m3
2021-07-07;39.173611111111114;PM10;Guadeloupe;µg-m3
2021-07-07;43.44546391752577;NOX as NO2;Île-de-France;µg-m3
2021-07-07;46.38791666666667;O3;Bretagne;µg-m3
2021-07-07;0.17178947368421055;CO;Auvergne-Rhône-Alpes;mg-m3
2021-07-07;16.876201923076923;NOX as NO2;Normandie;µg-m3
2021-07-07;11.275732217573221;PM10;Bretagne;µg-m3
2021-07-07;10.852380952380953;PM10;La Réunion;µg-m3
2021-07-07;15.981770833333334;NOX as NO2;Hauts-de-France;µg-m3
2021-07-07;43.726012461059184;O3;Nouvelle-Aquitaine;µg-m3
2021-07-07;1.7520833333333332;NOX as NO2;Auvergne-Rhône-Alpes;µg-m3
2021-07-07;16.351649484536082;NO;Île-de-France;µg-m3
2021-07-07;27.058333333333334;NOX as NO2;Guyane;µg-m3
2021-07-07;14.811805555555555;NOX as NO2;Centre-Val de Loire;µg-m3
2021-07-07;14.255813953488373;NOX as NO2;Corse;µg-m3
2021-07-07;3.152456647398844;NO;Hauts-de-France;µg-m3
2021-07-07;4.816089108910891;PM2.5;Grand Est;µg-m3
2021-07-07;12.006944444444445;NO2;Guadeloupe;µg-m3
2021-07-07;6.236134453781513;PM2.5;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-07;3.6678571428571427;PM2.5;Occitanie;µg-m3
2021-07-07;1.0223880597014925;SO2;Auvergne-Rhône-Alpes;µg-m3
2021-07-07;9.568055555555555;NO2;Bretagne;µg-m3
2021-07-07;0.39141630901287555;SO2;Pays de la Loire;µg-m3
2021-07-07;6.4887434554973815;NO;Auvergne-Rhône-Alpes;µg-m3
2021-07-07;6.683000000000001;PM2.5;Île-de-France;µg-m3
2021-07-07;4.275983717774762;PM2.5;Auvergne-Rhône-Alpes;µg-m3
2021-07-07;6.636805555555555;NO2;Centre-Val de Loire;µg-m3
2021-07-07;4.998574561403508;NO;Nouvelle-Aquitaine;µg-m3
2021-07-07;6.013425925925926;PM2.5;Normandie;µg-m3
2021-07-07;-0.1673913043478261;SO2;Occitanie;µg-m3
2021-07-07;4.59047619047619;NO2;Pays de la Loire;µg-m3
2021-07-07;8.348275862068965;NO2;Guyane;µg-m3
2021-07-07;1.3071969696969699;SO2;Nouvelle-Aquitaine;µg-m3
2021-07-07;3.989727463312369;NO;Occitanie;µg-m3
2021-07-07;7.70278422273782;NO2;Bourgogne-Franche-Comté;µg-m3
2021-07-07;14.731139646869984;PM10;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-07;2.255714285714286;SO2;Bourgogne-Franche-Comté;µg-m3
2021-07-07;7.810197368421052;NO2;Nouvelle-Aquitaine;µg-m3
2021-07-07;5.418402777777778;NO;Bretagne;µg-m3
2021-07-07;6.160445682451253;PM2.5;Hauts-de-France;µg-m3
2021-07-07;11.99406779661017;NO2;La Réunion;µg-m3
2021-07-07;0.2704225352112676;SO2;Hauts-de-France;µg-m3
2021-07-07;5.4851063829787226;NO;Normandie;µg-m3
2021-07-07;4.7508333333333335;PM2.5;Nouvelle-Aquitaine;µg-m3
2021-07-07;32.199999999999996;NOX as NO2;Mayotte;µg-m3
2021-07-07;9.404;PM10;Occitanie;µg-m3
2021-07-07;0.6968085106382979;SO2;La Réunion;µg-m3
2021-07-07;9.669847328244275;NO2;Occitanie;µg-m3
2021-07-07;2.9250000000000003;SO2;Guadeloupe;µg-m3
2021-07-07;10.715942028985507;PM10;Normandie;µg-m3
2021-07-07;1.5291428571428571;NO;Pays de la Loire;µg-m3
2021-07-07;7.317821782178218;NO2;Martinique;µg-m3
2021-07-08;5.033526011560694;NO2;Pays de la Loire;µg-m3
2021-07-08;12.9;NO;Mayotte;µg-m3
2021-07-08;72.84466666666667;O3;Corse;µg-m3
2021-07-08;48.20416666666666;O3;La Réunion;µg-m3
2021-07-08;4.15;PM2.5;Guyane;µg-m3
2021-07-08;24.099999999999998;O3;Guyane;µg-m3
2021-07-08;11.154644458680334;NO2;Auvergne-Rhône-Alpes;µg-m3
2021-07-08;49.005;O3;Bretagne;µg-m3
2021-07-08;43.26545643153527;NOX as NO2;Île-de-France;µg-m3
2021-07-08;6.994722955145119;PM2.5;Hauts-de-France;µg-m3
2021-07-08;8.240761904761904;NO2;Occitanie;µg-m3
2021-07-08;8.407902298850574;NO2;Hauts-de-France;µg-m3
2021-07-08;12.756806282722515;PM10;Hauts-de-France;µg-m3
2021-07-08;9.097569444444444;NO2;Bretagne;µg-m3
2021-07-08;47.85565476190476;O3;Centre-Val de Loire;µg-m3
2021-07-08;4.300602409638554;PM2.5;Pays de la Loire;µg-m3
2021-07-08;20.847788565264295;NOX as NO2;Grand Est;µg-m3
2021-07-08;15.639130434782608;O3;Mayotte;µg-m3
2021-07-08;7.7301098901098895;NO2;Nouvelle-Aquitaine;µg-m3
2021-07-08;43.744963144963144;O3;Bourgogne-Franche-Comté;µg-m3
2021-07-08;3.740816326530612;PM2.5;Occitanie;µg-m3
2021-07-08;21.693676814988294;NOX as NO2;Normandie;µg-m3
2021-07-08;2.2025252525252528;NO;Corse;µg-m3
2021-07-08;5.5843750000000005;PM2.5;Corse;µg-m3
2021-07-08;8.937525354969573;PM10;Occitanie;µg-m3
2021-07-08;4.336756756756756;PM2.5;Nouvelle-Aquitaine;µg-m3
2021-07-08;24.737142857142857;O3;Guadeloupe;µg-m3
2021-07-08;1.02;C6H6;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-08;21.6191637630662;NOX as NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-08;3.4666666666666663;PM2.5;Auvergne-Rhône-Alpes;µg-m3
2021-07-08;48.17850162866449;O3;Pays de la Loire;µg-m3
2021-07-08;19.059024896265562;NO2;Île-de-France;µg-m3
2021-07-08;42.54372093023256;O3;Nouvelle-Aquitaine;µg-m3
2021-07-08;4.947222222222222;PM2.5;La Réunion;µg-m3
2021-07-08;4.8071856287425145;PM2.5;Bretagne;µg-m3
2021-07-08;18.018055555555556;NOX as NO2;Centre-Val de Loire;µg-m3
2021-07-08;38.423277182235836;O3;Grand Est;µg-m3
2021-07-08;9.594067796610169;NO2;La Réunion;µg-m3
2021-07-08;36.512499999999996;NOX as NO2;Mayotte;µg-m3
2021-07-08;20.222535211267605;NOX as NO2;Guadeloupe;µg-m3
2021-07-08;16.804166666666667;NO2;Mayotte;µg-m3
2021-07-08;4.233239436619718;PM2.5;Centre-Val de Loire;µg-m3
2021-07-08;14.836379613356765;PM10;Île-de-France;µg-m3
2021-07-08;26.371276595744682;NOX as NO2;La Réunion;µg-m3
2021-07-08;27.204545454545453;NOX as NO2;Martinique;µg-m3
2021-07-08;6.944949494949494;NO2;Corse;µg-m3
2021-07-08;9.367272727272725;NO2;Martinique;µg-m3
2021-07-08;4.916666666666667;PM2.5;Guadeloupe;µg-m3
2021-07-08;11.314616755793226;PM10;Normandie;µg-m3
2021-07-08;10.22121212121212;NOX as NO2;Corse;µg-m3
2021-07-08;36.69166666666667;NOX as NO2;Guyane;µg-m3
2021-07-08;5.143478260869565;NO2;Guyane;µg-m3
2021-07-08;14.300871080139373;NO2;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-08;64.61479198767334;O3;Provence-Alpes-Côte d'Azur;µg-m3
2021-07-08;12.920370370370371;NOX as NO2;Bourgogne-Franche-Comté;µg-m3
2021-07-08;5.493877551020408;PM2.5;Grand Est;µg-m3
2021-07-08;7.338657407407408;NO2;Bourgogne-Franche-Comté;µg-m3
2021-07-08;1.6517241379310343;NOX as NO2;Auvergne-Rhône-Alpes;µg-m3
2021-07-08;50.928364389233955;O3;Occitanie;µg-m3
2021-07-08;6.979439252336448;PM2.5;Normandie;µg-m3
2021-07-08;39.49590163934426;O3;Auvergne-Rhône-Alpes;µg-m3
2021-07-08;3.2762499999999997;PM2.5;Bourgogne-Franche-Comté;µg-m3
2021-07-08;11.53625541125541;NO2;Grand Est;µg-m3
2021-07-08;12.74861111111111;PM2.5;Martinique;µg-m3
