REGISTRY,YEAR,SEX,CANCER,TOTAL,N0_4,N5_9,N10_14,N15_19,N20_24,N25_29,N30_34,N35_39,N40_44,N45_49,N50_54,N55_59,N60_64,N65_69,N70_74,N75_79,N80_84,N85+,N_UNK
80000200,2011,1,19,105,0,0,0,0,0,0,0,0,0,2,7,3,21,11,23,15,19,2,2
80000200,2011,1,20,4,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0
80000200,2011,1,21,9,4,1,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0
80000200,2011,1,22,11,0,0,0,0,1,0,0,0,0,0,0,3,4,0,0,1,2,0,0
80000200,2011,1,23,19,3,0,0,1,0,1,3,4,6,1,0,0,0,0,0,0,0,0,0
80000200,2011,1,24,14,0,0,1,1,3,0,2,2,1,1,0,0,1,0,0,1,0,1,0
80000200,2011,1,25,5,0,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0
80000200,2011,1,26,10,0,1,1,0,3,0,0,1,1,0,0,0,0,3,0,0,0,0,0
80000200,2011,1,27,34,8,5,3,4,3,0,2,4,0,1,1,0,0,2,1,0,0,0,0
80000200,2011,1,28,3,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0
80000200,2011,1,29,28,1,8,3,4,3,2,1,1,2,1,0,0,0,1,1,0,0,0,0
80000200,2011,2, 1,869,18,11,16,23,54,84,103,92,93,75,79,46,52,38,43,10,9,17,6
80000200,2011,2, 2,19,0,0,1,4,1,2,3,1,1,1,0,0,2,1,0,1,1,0,0
80000200,2011,2, 3,36,0,0,0,0,0,1,0,0,1,4,2,5,3,6,5,2,1,5,1
80000200,2011,2, 4,9,0,0,0,0,0,0,0,0,0,0,2,0,4,0,3,0,0,0,0
80000200,2011,2, 5,11,0,0,0,0,0,0,0,1,0,1,0,1,3,1,3,0,1,0,0
80000200,2011,2, 6,20,0,0,0,0,0,1,3,3,1,3,2,1,2,1,2,1,0,0,0
80000200,2011,2, 7,38,1,0,0,0,0,6,4,3,4,5,1,2,6,2,1,2,0,1,0
80000200,2011,2, 8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2011,2, 9,4,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0
80000200,2011,2,10,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
80000200,2011,2,11,7,0,0,0,0,0,0,0,0,2,1,1,2,0,1,0,0,0,0,0
80000200,2011,2,12,9,0,0,2,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2011,2,13,6,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2,1
80000200,2011,2,14,17,1,2,0,1,4,1,2,4,0,0,1,1,0,0,0,0,0,0,0
80000200,2011,2,15,113,0,0,0,0,5,8,14,15,14,17,21,8,2,4,2,1,1,0,1
80000200,2011,2,16,232,0,0,0,1,2,17,26,35,36,24,30,13,15,12,11,1,4,4,1
80000200,2011,2,17,16,0,0,0,0,0,0,0,4,2,1,2,1,1,1,4,0,0,0,0
80000200,2011,2,18,34,0,0,1,0,2,1,6,4,3,5,3,2,4,0,2,0,0,1,0
80000200,2011,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2011,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2011,2,21,11,4,0,0,1,1,1,1,0,2,0,1,0,0,0,0,0,0,0,0
80000200,2011,2,22,5,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,2,0
80000200,2011,2,23,28,5,2,0,1,4,2,4,4,4,1,0,0,0,0,0,0,0,0,1
80000200,2011,2,24,12,1,0,1,2,1,1,1,0,2,0,0,1,0,0,1,0,0,0,1
80000200,2011,2,25,8,1,0,0,0,0,1,3,1,0,1,0,0,0,0,1,0,0,0,0
80000200,2011,2,26,11,1,0,1,0,4,3,1,0,0,0,0,1,0,0,0,0,0,0,0
80000200,2011,2,27,41,1,6,6,2,4,3,5,2,2,2,4,0,1,1,2,0,0,0,0
80000200,2011,2,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
80000200,2011,2,29,23,2,0,0,3,2,4,0,1,1,1,2,2,0,0,2,2,1,0,0
80000200,2012,1, 1,708,16,11,20,18,30,62,69,59,49,48,57,37,57,44,40,39,21,18,13
80000200,2012,1, 2,48,0,0,1,1,4,0,4,4,4,3,9,2,7,3,1,2,2,0,1
80000200,2012,1, 3,56,0,0,0,0,0,0,0,3,3,8,10,6,10,5,5,4,1,1,0
80000200,2012,1, 4,12,0,0,0,0,0,0,1,0,2,2,1,1,1,0,4,0,0,0,0
80000200,2012,1, 5,13,0,0,0,0,1,1,1,0,0,1,2,1,1,5,0,0,0,0,0
80000200,2012,1, 6,9,0,0,0,0,0,1,0,1,1,1,2,1,0,1,0,1,0,0,0
80000200,2012,1, 7,45,1,0,1,1,2,7,5,3,4,5,2,5,2,3,0,2,1,0,1
80000200,2012,1, 8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
80000200,2012,1, 9,7,0,0,0,0,0,0,0,2,1,1,1,0,1,0,0,1,0,0,0
80000200,2012,1,10,3,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0
80000200,2012,1,11,8,0,0,0,0,0,0,1,0,0,1,1,1,0,1,3,0,0,0,0
80000200,2012,1,12,12,0,1,3,3,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0
80000200,2012,1,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80000200,2012,1,14,7,0,0,1,0,1,2,0,0,1,0,0,0,0,0,0,0,2,0,0
80000200,2012,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2012,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2012,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2012,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2012,1,19,131,0,0,0,0,0,1,1,2,1,1,6,6,28,14,21,23,9,14,4
80000200,2012,1,20,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2012,1,21,14,6,1,1,0,0,0,1,0,1,0,1,2,0,0,0,1,0,0,0
80000200,2012,1,22,7,0,0,0,0,0,0,0,1,0,0,0,3,0,0,1,0,1,1,0
80000200,2012,1,23,22,2,0,1,0,1,2,4,1,3,3,1,0,0,2,0,0,1,0,1
80000200,2012,1,24,13,0,0,0,1,1,2,2,0,1,0,4,0,2,0,0,0,0,0,0
80000200,2012,1,25,4,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0
80000200,2012,1,26,16,0,2,3,4,2,0,2,3,0,0,0,0,0,0,0,0,0,0,0
80000200,2012,1,27,45,3,3,6,1,7,4,1,4,3,4,5,1,0,2,0,0,1,0,0
80000200,2012,1,28,3,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
80000200,2012,1,29,13,2,3,0,0,1,3,1,0,0,2,1,0,0,0,0,0,0,0,0
80000200,2012,2, 1,992,11,14,14,17,47,94,96,111,113,105,103,51,71,38,47,22,22,8,8
80000200,2012,2, 2,24,0,0,0,1,2,3,0,4,2,1,2,4,3,0,1,1,0,0,0
80000200,2012,2, 3,39,0,0,0,0,0,1,2,0,2,1,6,6,6,3,6,1,3,2,0
80000200,2012,2, 4,11,0,0,0,0,0,1,0,0,1,2,1,1,0,2,2,0,1,0,0
80000200,2012,2, 5,13,0,0,0,0,0,0,0,1,1,2,1,1,5,2,0,0,0,0,0
80000200,2012,2, 6,17,0,0,1,0,0,1,0,2,1,2,4,0,2,1,2,1,0,0,0
80000200,2012,2, 7,35,0,0,0,0,1,4,5,0,2,5,5,2,1,2,2,3,3,0,0
80000200,2012,2, 8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80000200,2012,2, 9,8,0,0,0,0,0,0,0,0,2,0,1,0,1,0,2,0,1,1,0
80000200,2012,2,10,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
80000200,2012,2,11,9,0,0,0,0,0,0,1,0,0,1,1,1,1,0,2,2,0,0,0
80000200,2012,2,12,13,0,2,3,2,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0
80000200,2012,2,13,7,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1
80000200,2012,2,14,16,0,4,2,1,0,3,2,1,1,1,1,0,0,0,0,0,0,0,0
80000200,2012,2,15,139,0,0,0,0,2,17,10,13,13,23,19,7,17,6,4,5,2,1,0
80000200,2012,2,16,279,0,0,0,0,5,14,24,50,51,40,34,14,18,9,12,1,2,2,3
80000200,2012,2,17,29,0,0,0,0,0,1,3,2,2,4,2,1,5,3,3,1,2,0,0
80000200,2012,2,18,38,0,0,0,1,1,3,4,3,3,2,8,0,4,0,5,2,1,0,1
80000200,2012,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2012,2,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80000200,2012,2,21,9,2,3,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0
80000200,2012,2,22,11,0,0,0,1,1,0,1,0,0,1,1,0,0,2,1,1,1,1,0
80000200,2012,2,23,20,4,1,1,0,1,1,2,2,3,3,0,0,1,0,0,0,0,0,1
80000200,2012,2,24,7,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0
80000200,2012,2,25,8,0,0,0,0,0,0,0,4,1,1,0,1,1,0,0,0,0,0,0
80000200,2012,2,26,12,0,0,1,0,1,2,3,2,1,0,0,0,0,1,1,0,0,0,0
80000200,2012,2,27,35,2,2,1,0,4,4,3,2,5,1,1,3,0,2,0,2,1,1,1
80000200,2012,2,28,5,0,0,0,0,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0
80000200,2012,2,29,14,1,0,2,1,2,0,2,1,1,1,0,1,0,1,1,0,0,0,0
